geo_id,state_id,county_id,county_name,%_eduction_population_25_and_over_less_than_9th_grade,%_eduction_population_25_and_over_9th-12th_no_diploma,%_eduction_population_25_and_over_high_school_graduate,%_eduction_population_25_and_over_some_college_no_degree,%_eduction_population_25_and_over_associates_degree,%_eduction_population_25_and_over_bachelors_degree,%_eduction_population_25_and_over_graduate_or_professional_degree
0500000US40133,40,133,Seminole County,4.3,11.1,34.1,27.4,9.0,9.2,4.9
0500000US40011,40,011,Blaine County,7.3,10.2,34.5,24.4,7.1,11.5,5.1
0500000US40029,40,029,Coal County,4.9,11.7,41.7,20.6,3.6,10.6,7.0
0500000US40073,40,073,Kingfisher County,6.2,6.8,35.4,22.1,6.0,16.0,7.6
0500000US40095,40,095,Marshall County,8.5,10.6,35.4,24.1,5.5,10.3,5.5
0500000US40105,40,105,Nowata County,3.0,7.9,45.4,23.7,9.1,7.7,3.1
0500000US40131,40,131,Rogers County,2.3,5.6,32.8,25.3,9.6,17.3,7.0
0500000US40003,40,003,Alfalfa County,4.3,8.9,39.1,21.5,6.1,14.5,5.7
0500000US40027,40,027,Cleveland County,2.1,5.9,25.6,25.8,8.1,20.3,12.2
0500000US40005,40,005,Atoka County,4.6,12.7,40.6,21.9,5.2,10.5,4.5
0500000US40043,40,043,Dewey County,1.7,5.5,39.4,23.2,5.6,18.3,6.3
0500000US40083,40,083,Logan County,2.9,6.9,32.1,22.0,8.6,18.2,9.4
0500000US40147,40,147,Washington County,2.0,7.2,33.9,20.6,7.7,19.6,9.0
0500000US40061,40,061,Haskell County,5.0,13.2,37.4,19.9,9.7,11.1,3.6
0500000US40111,40,111,Okmulgee County,3.6,10.4,35.7,25.2,11.0,9.7,4.4
0500000US40067,40,067,Jefferson County,5.5,11.6,39.4,25.6,4.0,10.4,3.5
0500000US40049,40,049,Garvin County,4.9,9.4,45.1,21.7,4.4,10.0,4.5
0500000US40123,40,123,Pontotoc County,2.6,8.7,33.3,21.8,5.5,17.3,10.8
0500000US40063,40,063,Hughes County,5.0,13.4,39.2,22.8,6.7,8.1,4.8
0500000US40031,40,031,Comanche County,2.8,7.6,32.1,27.6,7.5,13.5,9.0
0500000US40117,40,117,Pawnee County,2.6,9.1,43.7,21.0,7.5,10.5,5.6
0500000US41019,41,019,Douglas County,2.6,8.3,32.4,29.6,9.9,10.6,6.6
0500000US41053,41,053,Polk County,3.3,6.3,24.0,27.3,9.0,18.4,11.8
0500000US41017,41,017,Deschutes County,1.8,4.7,22.3,27.0,10.0,21.9,12.3
0500000US41071,41,071,Yamhill County,4.5,7.3,25.6,27.0,9.2,17.2,9.3
0500000US41035,41,035,Klamath County,3.9,8.7,30.1,27.5,10.4,12.6,6.8
0500000US41003,41,003,Benton County,1.8,2.8,13.9,20.1,7.8,29.0,24.6
0500000US41013,41,013,Crook County,3.4,9.1,33.0,28.1,9.9,11.5,5.1
0500000US41025,41,025,Harney County,3.5,6.8,33.0,30.2,9.6,11.1,5.8
0500000US41063,41,063,Wallowa County,2.4,5.1,30.1,28.9,8.8,15.5,9.2
0500000US41069,41,069,Wheeler County,1.3,6.6,37.1,32.4,8.6,10.4,3.6
0500000US41011,41,011,Coos County,2.4,8.7,30.2,32.1,8.7,10.8,7.2
0500000US41027,41,027,Hood River County,12.4,6.6,21.2,21.1,7.2,17.7,13.9
0500000US41051,41,051,Multnomah County,3.8,4.9,17.3,22.1,7.4,27.0,17.6
0500000US42055,42,055,Franklin County,3.7,8.9,42.7,15.1,8.6,12.5,8.4
0500000US42009,42,009,Bedford County,3.5,9.0,51.2,13.8,8.3,8.4,5.8
0500000US42111,42,111,Somerset County,4.2,7.8,50.1,14.4,8.0,10.3,5.2
0500000US42133,42,133,York County,3.3,7.3,40.2,15.9,9.1,15.8,8.4
0500000US42015,42,015,Bradford County,3.0,8.1,46.7,15.2,9.2,11.7,6.1
0500000US42029,42,029,Chester County,3.0,3.8,21.4,13.8,6.2,30.8,21.0
0500000US42063,42,063,Indiana County,3.7,6.6,43.7,14.6,8.7,13.3,9.4
0500000US42125,42,125,Washington County,2.1,5.0,38.2,15.3,9.9,19.3,10.2
0500000US42103,42,103,Pike County,1.6,5.5,34.0,22.4,8.6,17.4,10.6
0500000US42077,42,077,Lehigh County,4.3,7.1,32.9,17.0,9.2,17.9,11.5
0500000US42031,42,031,Clarion County,3.4,7.1,45.0,12.9,9.0,13.0,9.7
0500000US42033,42,033,Clearfield County,4.0,9.1,49.1,13.4,10.1,9.5,4.8
0500000US42081,42,081,Lycoming County,2.3,7.9,39.1,17.3,10.6,15.0,7.8
0500000US42123,42,123,Warren County,1.7,5.8,46.1,17.0,10.2,12.9,6.3
0500000US42047,42,047,Elk County,2.3,5.4,48.5,13.2,12.0,13.1,5.6
0500000US42085,42,085,Mercer County,3.0,7.2,43.5,15.0,8.8,14.4,8.1
0500000US42113,42,113,Sullivan County,3.1,7.1,48.5,16.3,7.6,11.7,5.6
0500000US44003,44,003,Kent County,2.6,5.8,28.4,19.9,11.1,20.3,11.9
0500000US44009,44,009,Washington County,1.7,4.1,22.7,17.6,8.8,25.5,19.5
0500000US45005,45,005,Allendale County,8.3,14.0,44.0,17.1,7.3,7.5,1.9
0500000US45023,45,023,Chester County,5.5,12.3,41.2,17.3,10.0,9.8,3.9
0500000US45067,45,067,Marion County,6.4,12.8,39.0,20.0,7.3,9.8,4.6
0500000US45073,45,073,Oconee County,6.2,9.8,29.9,19.4,10.1,14.7,9.9
0500000US45019,45,019,Charleston County,2.4,6.1,22.7,17.8,8.2,27.3,15.4
0500000US45069,45,069,Marlboro County,7.7,16.4,41.4,17.9,7.2,5.9,3.5
0500000US45021,45,021,Cherokee County,6.6,13.8,36.6,20.9,8.3,9.2,4.6
0500000US45053,45,053,Jasper County,5.6,12.9,38.3,19.9,6.3,11.0,5.9
0500000US45061,45,061,Lee County,6.8,14.5,42.1,16.4,7.9,8.0,4.4
0500000US45083,45,083,Spartanburg County,5.3,9.5,29.4,21.3,10.7,15.2,8.6
0500000US45013,45,013,Beaufort County,2.2,4.9,22.9,20.8,8.8,23.6,16.7
0500000US45081,45,081,Saluda County,9.6,11.2,36.2,17.2,9.7,10.7,5.5
0500000US46067,46,067,Hutchinson County,7.7,4.6,33.0,16.4,12.7,19.4,6.1
0500000US46017,46,017,Buffalo County,4.0,16.3,39.8,22.5,8.0,8.2,1.2
0500000US46041,46,041,Dewey County,2.5,11.8,35.6,23.0,11.0,12.2,3.7
0500000US46065,46,065,Hughes County,3.0,4.7,27.8,19.5,9.5,25.1,10.4
0500000US46111,46,111,Sanborn County,4.3,4.2,40.0,18.7,13.2,14.6,5.1
0500000US46059,46,059,Hand County,2.6,3.8,32.7,23.7,14.0,17.6,5.7
0500000US46135,46,135,Yankton County,2.7,6.3,33.0,20.3,9.5,17.8,10.4
0500000US46005,46,005,Beadle County,9.2,5.6,35.3,17.5,12.5,15.3,4.8
0500000US46035,46,035,Davison County,2.7,5.6,30.6,23.0,14.1,17.8,6.1
0500000US46073,46,073,Jerauld County,5.8,5.4,40.8,16.8,10.4,14.9,5.8
0500000US46117,46,117,Stanley County,2.4,3.5,33.1,17.4,12.4,17.5,13.8
0500000US46107,46,107,Potter County,6.4,2.3,36.0,22.4,11.2,15.7,6.1
0500000US46023,46,023,Charles Mix County,4.2,7.9,38.2,20.2,12.0,13.8,3.7
0500000US46091,46,091,Marshall County,3.4,4.5,32.4,20.4,15.3,18.7,5.3
0500000US46101,46,101,Moody County,3.9,5.6,32.8,25.9,10.8,16.4,4.6
0500000US46121,46,121,Todd County,3.3,18.8,29.5,27.3,5.2,9.4,6.4
0500000US46085,46,085,Lyman County,3.2,6.7,38.1,23.8,8.5,14.6,5.2
0500000US46115,46,115,Spink County,4.4,4.7,36.5,20.1,12.2,16.9,5.3
0500000US46011,46,011,Brookings County,1.4,3.1,28.6,18.3,9.3,25.3,13.9
0500000US46057,46,057,Hamlin County,3.1,5.6,42.3,16.9,11.8,15.7,4.7
0500000US47083,47,083,Houston County,6.0,17.2,46.1,15.8,4.3,7.6,3.0
0500000US47071,47,071,Hardin County,8.3,11.3,42.9,17.2,6.3,9.4,4.5
0500000US47069,47,069,Hardeman County,5.1,15.9,47.6,15.2,4.9,7.3,4.1
0500000US47139,47,139,Polk County,7.8,11.9,39.1,21.7,8.5,6.2,4.8
0500000US47185,47,185,White County,7.9,10.0,43.4,20.6,4.6,8.7,4.9
0500000US47171,47,171,Unicoi County,6.6,8.9,40.5,20.8,8.5,10.5,4.3
0500000US47183,47,183,Weakley County,6.2,9.5,38.0,20.3,4.5,13.8,7.7
0500000US47007,47,007,Bledsoe County,12.3,12.8,38.7,16.6,6.8,8.5,4.4
0500000US47031,47,031,Coffee County,4.4,9.4,38.7,20.8,7.1,12.5,7.1
0500000US47073,47,073,Hawkins County,6.8,9.5,43.2,19.4,7.1,9.5,4.5
0500000US47111,47,111,Macon County,10.8,10.4,46.2,15.9,6.8,5.8,4.2
0500000US47147,47,147,Robertson County,4.5,8.0,38.9,21.7,8.3,12.7,5.8
0500000US47021,47,021,Cheatham County,3.9,11.1,36.4,21.2,7.7,12.5,7.1
0500000US47055,47,055,Giles County,5.2,9.4,44.0,20.0,6.2,10.0,5.2
0500000US47113,47,113,Madison County,4.0,7.7,34.5,20.6,7.3,16.8,9.1
0500000US47137,47,137,Pickett County,11.1,12.6,40.9,18.6,8.1,5.7,3.0
0500000US47181,47,181,Wayne County,7.9,12.5,44.4,19.1,5.0,6.2,5.0
0500000US47003,47,003,Bedford County,7.7,11.5,40.6,18.4,5.6,11.4,4.9
0500000US47035,47,035,Cumberland County,5.5,8.5,40.0,20.1,7.6,11.8,6.5
0500000US47025,47,025,Claiborne County,10.1,9.5,38.4,20.5,6.3,9.0,6.2
0500000US47085,47,085,Humphreys County,4.3,11.3,46.7,19.9,4.5,8.1,5.1
0500000US47141,47,141,Putnam County,7.1,6.9,37.0,18.1,5.5,15.5,9.9
0500000US47161,47,161,Stewart County,4.0,10.4,42.5,20.4,7.9,9.2,5.7
0500000US47039,47,039,Decatur County,5.9,10.6,43.8,20.3,6.7,9.1,3.7
0500000US47109,47,109,McNairy County,8.0,11.0,44.2,17.9,6.2,7.8,4.9
0500000US47011,47,011,Bradley County,6.0,9.7,32.3,22.1,7.9,13.3,8.6
0500000US48267,48,267,Kimble County,7.3,8.4,31.1,26.5,4.6,12.4,9.6
0500000US48467,48,467,Van Zandt County,5.9,10.6,33.3,24.8,8.4,12.5,4.6
0500000US48317,48,317,Martin County,8.8,14.1,31.1,20.3,5.3,14.5,5.9
0500000US48501,48,501,Yoakum County,20.8,11.1,28.8,16.0,7.0,11.9,4.4
0500000US48387,48,387,Red River County,5.4,10.2,40.2,24.4,7.2,9.7,2.9
0500000US48435,48,435,Sutton County,15.1,9.6,29.9,21.7,6.0,14.0,3.7
0500000US48459,48,459,Upshur County,5.3,10.3,34.1,25.2,8.1,12.0,5.0
0500000US48481,48,481,Wharton County,10.5,11.1,29.5,23.7,8.0,10.7,6.4
0500000US48033,48,033,Borden County,0.4,6.5,26.1,25.3,6.7,23.1,11.9
0500000US48315,48,315,Marion County,3.7,12.8,40.7,21.7,6.2,10.6,4.2
0500000US48181,48,181,Grayson County,4.0,7.5,30.9,27.5,9.7,14.0,6.5
0500000US48363,48,363,Palo Pinto County,6.0,10.0,36.0,24.8,6.7,11.7,4.8
0500000US48123,48,123,DeWitt County,8.4,10.6,39.2,22.9,6.1,9.2,3.6
0500000US48059,48,059,Callahan County,3.8,8.0,38.0,25.0,6.1,14.2,4.9
0500000US48183,48,183,Gregg County,6.3,9.8,28.7,26.6,7.8,14.3,6.4
0500000US48303,48,303,Lubbock County,6.0,8.2,26.3,24.1,6.4,18.2,10.8
0500000US48257,48,257,Kaufman County,5.2,8.7,33.1,24.2,8.1,13.6,7.1
0500000US48153,48,153,Floyd County,15.1,11.4,27.9,22.4,7.3,12.2,3.8
0500000US48071,48,071,Chambers County,5.8,6.9,29.1,28.4,8.3,14.6,6.8
0500000US48027,48,027,Bell County,3.9,5.5,25.9,29.2,11.0,16.0,8.5
0500000US48233,48,233,Hutchinson County,3.6,10.9,33.4,29.5,8.8,9.7,4.0
0500000US48361,48,361,Orange County,2.8,8.9,38.8,25.3,8.9,11.8,3.5
0500000US48495,48,495,Winkler County,17.6,15.4,27.9,23.8,5.8,6.7,2.8
0500000US48053,48,053,Burnet County,4.8,7.0,31.1,24.2,7.7,17.1,8.1
0500000US48113,48,113,Dallas County,11.3,10.0,22.6,19.6,5.7,19.5,11.2
0500000US48311,48,311,McMullen County,3.0,6.7,43.1,20.7,3.2,9.1,14.2
0500000US48251,48,251,Johnson County,5.9,9.3,33.8,25.4,7.3,13.1,5.3
0500000US48205,48,205,Hartley County,7.4,10.9,38.4,22.9,3.3,12.8,4.4
0500000US48293,48,293,Limestone County,8.2,10.7,34.9,25.8,6.4,10.0,4.0
0500000US48367,48,367,Parker County,4.1,6.8,28.8,24.8,8.7,18.5,8.3
0500000US48109,48,109,Culberson County,20.7,12.0,37.8,15.9,4.6,7.1,1.8
0500000US48169,48,169,Garza County,23.4,15.2,27.9,17.3,2.3,9.9,4.0
0500000US48453,48,453,Travis County,5.9,5.0,16.8,18.1,5.6,30.8,17.8
0500000US48087,48,087,Collingsworth County,11.2,12.7,30.6,21.0,6.1,13.8,4.6
0500000US48279,48,279,Lamb County,14.0,11.9,32.6,19.9,5.6,11.4,4.6
0500000US48301,48,301,Loving County,0.0,22.7,20.0,38.7,18.7,0.0,0.0
0500000US28117,28,117,Prentiss County,7.7,13.6,33.7,22.1,10.7,7.1,5.2
0500000US28059,28,059,Jackson County,3.8,7.3,31.5,25.3,11.3,13.0,7.8
0500000US28143,28,143,Tunica County,5.4,13.0,31.1,22.6,11.0,12.0,4.8
0500000US28021,28,021,Claiborne County,8.2,14.4,30.5,22.0,5.8,10.1,9.0
0500000US28075,28,075,Lauderdale County,5.3,9.2,28.8,24.6,12.1,12.3,7.7
0500000US28127,28,127,Simpson County,7.5,14.5,33.2,23.0,9.2,8.5,4.0
0500000US28007,28,007,Attala County,8.2,15.2,31.3,23.1,8.6,9.3,4.3
0500000US28027,28,027,Coahoma County,7.9,13.4,24.5,24.0,13.1,11.5,5.6
0500000US28147,28,147,Walthall County,7.2,12.3,45.8,13.4,7.9,7.3,6.1
0500000US28115,28,115,Pontotoc County,9.7,13.7,30.3,22.8,7.6,10.8,5.1
0500000US28003,28,003,Alcorn County,7.7,10.9,32.6,22.9,9.6,10.2,6.2
0500000US28033,28,033,DeSoto County,3.2,7.2,29.7,25.6,10.4,16.3,7.8
0500000US29129,29,129,Mercer County,4.3,5.9,46.9,18.7,6.2,10.7,7.3
0500000US29047,29,047,Clay County,2.0,4.8,28.8,23.2,8.3,22.1,10.6
0500000US29065,29,065,Dent County,7.6,11.6,40.4,18.7,7.3,9.2,5.4
0500000US29227,29,227,Worth County,5.1,7.8,42.1,22.0,5.5,12.2,5.3
0500000US29510,29,510,St. Louis city,3.5,9.6,23.6,21.6,6.6,19.2,15.8
0500000US29023,29,023,Butler County,5.4,11.9,36.0,23.5,9.3,8.5,5.3
0500000US29087,29,087,Holt County,2.9,6.3,43.9,22.1,5.0,13.7,6.1
0500000US29139,29,139,Montgomery County,5.3,10.6,44.8,18.5,7.2,8.8,4.9
0500000US29207,29,207,Stoddard County,7.0,12.3,40.2,20.7,6.6,9.0,4.2
0500000US29221,29,221,Washington County,7.5,15.9,38.7,20.7,7.8,6.0,3.4
0500000US29063,29,063,DeKalb County,2.9,9.9,45.4,20.0,6.5,11.8,3.5
0500000US29107,29,107,Lafayette County,3.2,6.2,43.2,20.5,6.9,12.8,7.2
0500000US29197,29,197,Schuyler County,6.6,7.8,46.9,21.1,6.0,6.5,5.1
0500000US29029,29,029,Camden County,2.7,8.1,37.7,20.9,8.8,13.8,8.0
0500000US29097,29,097,Jasper County,4.2,8.7,34.3,22.4,7.4,16.4,6.5
0500000US29119,29,119,McDonald County,10.4,13.1,40.6,18.3,5.8,7.8,4.0
0500000US29167,29,167,Polk County,3.0,9.4,37.1,22.7,7.3,12.4,8.0
0500000US29179,29,179,Reynolds County,6.2,15.3,41.3,18.2,8.0,8.2,2.9
0500000US29201,29,201,Scott County,5.1,10.3,42.1,21.7,6.3,9.0,5.5
0500000US29011,29,011,Barton County,5.1,7.7,42.8,21.3,5.1,12.4,5.7
0500000US29051,29,051,Cole County,2.6,5.4,30.7,20.7,7.6,21.4,11.4
0500000US29073,29,073,Gasconade County,4.8,7.9,39.3,20.8,8.2,11.8,7.2
0500000US29121,29,121,Macon County,4.2,8.2,44.4,20.3,7.2,10.6,5.0
0500000US29155,29,155,Pemiscot County,10.8,12.2,41.3,17.9,5.8,7.6,4.5
0500000US29203,29,203,Shannon County,6.5,12.7,42.5,16.9,5.6,10.6,5.1
0500000US29067,29,067,Douglas County,4.8,13.9,44.5,19.5,6.8,6.7,3.8
0500000US29083,29,083,Henry County,3.2,8.9,42.5,23.3,6.7,10.5,4.9
0500000US29109,29,109,Lawrence County,4.7,12.0,37.0,24.2,6.7,10.6,4.7
0500000US30015,30,015,Chouteau County,1.4,5.6,32.5,23.6,9.6,21.8,5.6
0500000US30053,30,053,Lincoln County,5.1,7.1,34.9,23.8,8.8,14.7,5.5
0500000US30103,30,103,Treasure County,3.0,2.8,35.6,27.4,7.7,17.5,6.0
0500000US30097,30,097,Sweet Grass County,0.7,4.1,37.1,23.2,9.4,17.7,7.8
0500000US30079,30,079,Prairie County,5.0,2.2,38.3,17.9,15.7,17.2,3.7
0500000US30035,30,035,Glacier County,2.1,9.0,41.6,19.5,8.9,12.4,6.6
0500000US30037,30,037,Golden Valley County,0.5,4.7,40.0,20.6,8.2,19.9,5.9
0500000US30095,30,095,Stillwater County,1.4,3.7,35.8,24.0,9.8,18.1,7.2
0500000US30039,30,039,Granite County,3.3,5.3,33.1,22.9,8.7,16.0,10.6
0500000US30057,30,057,Madison County,1.4,3.3,33.8,22.2,10.5,19.0,9.8
0500000US30091,30,091,Sheridan County,3.7,3.9,29.3,29.6,9.8,18.2,5.4
0500000US30003,30,003,Big Horn County,2.8,9.0,35.8,24.3,10.7,12.8,4.6
0500000US30049,30,049,Lewis and Clark County,1.5,3.5,24.5,23.5,8.5,23.9,14.7
0500000US30063,30,063,Missoula County,1.1,3.4,21.3,23.4,8.3,25.8,16.7
0500000US30013,30,013,Cascade County,2.4,5.9,31.6,24.4,9.7,17.6,8.4
0500000US30033,30,033,Garfield County,1.9,2.8,41.6,26.0,11.0,13.5,3.3
0500000US30077,30,077,Powell County,2.6,8.7,37.1,24.0,6.7,12.7,8.2
0500000US30031,30,031,Gallatin County,1.2,2.1,18.8,22.5,6.4,31.7,17.4
0500000US30001,30,001,Beaverhead County,1.0,3.5,29.2,24.0,6.7,24.2,11.3
0500000US30065,30,065,Musselshell County,2.6,7.9,42.5,26.9,6.0,9.4,4.7
0500000US31161,31,161,Sheridan County,4.1,5.5,34.3,23.2,9.3,16.3,7.3
0500000US31129,31,129,Nuckolls County,2.5,5.1,38.6,22.3,12.4,11.8,7.3
0500000US31063,31,063,Frontier County,0.8,3.8,30.5,30.1,14.7,12.8,7.2
0500000US31055,31,055,Douglas County,4.7,5.3,21.3,22.1,7.7,25.5,13.5
0500000US31029,31,029,Chase County,6.2,5.2,25.2,31.0,11.6,15.4,5.3
0500000US31005,31,005,Arthur County,0.0,5.7,26.4,24.3,15.7,22.1,5.7
0500000US31061,31,061,Franklin County,1.8,5.5,35.5,28.9,11.7,12.5,4.1
0500000US31095,31,095,Jefferson County,2.8,6.0,39.9,24.2,11.8,12.1,3.2
0500000US31115,31,115,Loup County,0.9,1.3,35.4,29.3,10.0,17.4,5.9
0500000US31137,31,137,Phelps County,1.5,4.9,31.9,23.3,12.5,18.6,7.4
0500000US31157,31,157,Scotts Bluff County,5.9,6.5,28.9,26.1,10.1,15.5,6.8
0500000US31105,31,105,Kimball County,2.9,8.5,33.8,24.5,12.0,13.4,4.8
0500000US31121,31,121,Merrick County,2.8,3.2,33.0,32.0,11.6,13.2,4.2
0500000US31021,31,021,Burt County,2.8,6.7,37.0,21.9,13.4,13.7,4.4
0500000US31039,31,039,Cuming County,6.1,6.6,36.1,16.7,11.4,17.5,5.7
0500000US31075,31,075,Grant County,1.4,1.8,37.1,24.5,9.9,19.7,5.5
0500000US31085,31,085,Hayes County,5.0,6.8,26.6,28.2,15.3,15.8,2.3
0500000US31027,31,027,Cedar County,3.1,4.3,35.2,21.1,16.7,13.9,5.5
0500000US31097,31,097,Johnson County,5.8,8.1,42.2,17.2,10.7,10.9,5.1
0500000US31071,31,071,Garfield County,1.9,1.9,30.5,30.9,12.5,16.8,5.4
0500000US31133,31,133,Pawnee County,7.3,4.5,40.1,20.6,10.0,11.8,5.7
0500000US31183,31,183,Wheeler County,1.2,3.6,34.3,30.1,13.6,11.8,5.5
0500000US31185,31,185,York County,1.4,4.9,29.5,23.5,12.7,19.2,8.9
0500000US31037,31,037,Colfax County,17.8,12.0,29.6,16.4,9.7,9.6,5.0
0500000US31113,31,113,Logan County,1.5,5.8,28.0,28.7,16.2,18.1,1.5
0500000US31143,31,143,Polk County,2.0,6.0,33.0,24.1,13.8,15.3,5.7
0500000US31017,31,017,Brown County,3.0,5.0,40.8,22.2,9.3,14.4,5.3
0500000US32015,32,015,Lander County,6.6,8.5,38.7,21.4,13.3,4.9,6.6
0500000US32011,32,011,Eureka County,2.2,4.6,39.0,32.7,9.8,11.0,0.7
0500000US34021,34,021,Mercer County,5.5,6.5,24.5,16.1,5.5,21.5,20.4
0500000US34035,34,035,Somerset County,2.5,2.8,20.0,14.1,6.1,29.6,24.9
0500000US34001,34,001,Atlantic County,5.1,8.0,32.1,20.1,7.3,18.3,9.1
0500000US34023,34,023,Middlesex County,5.2,5.0,25.7,15.0,6.3,25.3,17.4
0500000US34009,34,009,Cape May County,3.1,5.7,32.6,19.5,7.7,20.6,10.8
0500000US34039,34,039,Union County,7.7,6.1,28.7,16.6,5.8,21.0,14.0
0500000US34019,34,019,Hunterdon County,2.0,2.9,21.2,15.4,6.5,30.7,21.3
0500000US35028,35,028,Los Alamos County,0.5,1.6,9.9,13.1,8.4,27.3,39.2
0500000US35061,35,061,Valencia County,5.9,11.1,32.8,24.3,8.8,10.4,6.7
0500000US35001,35,001,Bernalillo County,4.5,6.7,23.2,23.5,8.1,18.5,15.4
0500000US35011,35,011,De Baca County,3.3,10.4,39.7,33.0,3.8,5.4,4.5
0500000US35023,35,023,Hidalgo County,9.7,11.2,33.7,22.2,9.1,9.2,5.0
0500000US35043,35,043,Sandoval County,3.1,7.2,25.0,25.5,9.2,18.3,11.7
0500000US35009,35,009,Curry County,7.0,10.0,27.5,26.3,9.5,13.1,6.7
0500000US35021,35,021,Harding County,3.4,8.6,32.9,21.4,9.4,18.5,5.7
0500000US35045,35,045,San Juan County,5.8,10.0,30.7,27.6,10.7,8.6,6.6
0500000US35005,35,005,Chaves County,11.3,10.7,27.8,23.9,8.6,11.8,5.9
0500000US35059,35,059,Union County,7.9,12.2,42.1,19.4,5.8,7.8,4.8
0500000US35041,35,041,Roosevelt County,8.5,10.7,29.7,20.6,5.4,14.5,10.6
0500000US36005,36,005,Bronx County,14.2,13.8,27.6,17.3,7.3,12.8,7.0
0500000US36035,36,035,Fulton County,3.1,9.5,35.7,19.9,14.0,9.5,8.3
0500000US36083,36,083,Rensselaer County,2.5,5.9,29.1,17.9,14.5,17.3,12.9
0500000US36043,36,043,Herkimer County,3.5,6.6,37.0,18.6,13.4,12.1,8.9
0500000US36089,36,089,St. Lawrence County,3.7,7.6,36.9,17.1,11.1,11.5,12.1
0500000US36113,36,113,Warren County,2.5,5.8,31.8,18.7,11.1,16.2,13.8
0500000US36027,36,027,Dutchess County,3.2,6.3,26.2,18.5,10.7,19.4,15.8
0500000US36055,36,055,Monroe County,3.2,6.5,24.0,17.0,11.6,20.9,16.8
0500000US36111,36,111,Ulster County,3.2,6.3,29.8,18.2,10.4,17.9,14.4
0500000US36051,36,051,Livingston County,2.3,8.0,32.9,18.8,12.6,13.6,11.8
0500000US36039,36,039,Greene County,3.4,9.4,38.2,15.0,11.9,12.9,9.2
0500000US36003,36,003,Allegany County,3.2,6.8,36.7,19.4,13.7,10.0,10.2
0500000US36009,36,009,Cattaraugus County,4.0,7.6,39.4,17.3,12.7,10.6,8.5
0500000US36093,36,093,Schenectady County,3.5,6.2,29.3,16.7,12.9,17.8,13.6
0500000US36123,36,123,Yates County,8.6,5.2,34.0,17.0,10.8,13.9,10.5
0500000US37087,37,087,Haywood County,2.7,9.2,26.5,23.2,13.3,15.0,10.0
0500000US37005,37,005,Alleghany County,7.0,16.4,29.5,21.9,8.6,10.4,6.2
0500000US37045,37,045,Cleveland County,5.0,11.1,34.7,21.1,10.7,10.5,6.9
0500000US37077,37,077,Granville County,7.3,8.4,31.3,21.2,9.4,15.2,7.1
0500000US37093,37,093,Hoke County,5.2,8.8,27.8,28.4,11.5,12.7,5.7
0500000US37097,37,097,Iredell County,4.1,6.9,28.1,22.9,10.5,19.1,8.4
0500000US37147,37,147,Pitt County,3.3,7.3,23.6,22.0,12.0,20.5,11.3
0500000US37039,37,039,Cherokee County,4.5,9.2,34.6,20.6,11.8,10.8,8.4
0500000US37193,37,193,Wilkes County,8.0,13.4,31.5,21.4,10.1,10.7,4.9
0500000US37003,37,003,Alexander County,5.5,12.9,38.6,17.2,11.1,10.1,4.6
0500000US37031,37,031,Carteret County,2.8,6.0,25.1,26.0,11.7,16.7,11.7
0500000US37139,37,139,Pasquotank County,4.8,8.7,31.6,24.6,9.8,12.5,8.0
0500000US37173,37,173,Swain County,6.9,14.8,31.1,21.6,9.6,11.0,5.0
0500000US37007,37,007,Anson County,5.3,14.2,41.5,20.7,8.7,7.2,2.4
0500000US37069,37,069,Franklin County,5.8,10.0,29.5,23.7,9.7,14.7,6.5
0500000US37113,37,113,Macon County,4.2,7.2,30.6,24.5,9.4,16.3,7.9
0500000US37175,37,175,Transylvania County,3.4,8.0,27.0,22.0,8.2,18.7,12.7
0500000US37047,37,047,Columbus County,6.3,12.2,34.7,24.4,9.4,9.0,4.1
0500000US37123,37,123,Montgomery County,7.7,13.0,34.9,20.4,9.3,10.5,4.3
0500000US37153,37,153,Richmond County,7.3,12.4,34.9,21.9,9.5,9.3,4.7
0500000US37171,37,171,Surry County,8.8,12.9,29.3,20.5,11.7,11.2,5.6
0500000US37021,37,021,Buncombe County,3.0,6.0,23.4,19.6,8.7,24.2,15.0
0500000US37025,37,025,Cabarrus County,3.5,6.5,25.2,23.8,9.9,20.6,10.5
0500000US37057,37,057,Davidson County,5.5,11.1,33.0,21.6,10.3,13.1,5.4
0500000US37091,37,091,Hertford County,6.5,14.3,31.7,23.7,9.1,9.4,5.3
0500000US37141,37,141,Pender County,4.3,8.2,29.0,21.8,10.3,16.7,9.7
0500000US37189,37,189,Watauga County,3.9,6.6,20.3,19.2,8.5,24.0,17.6
0500000US37177,37,177,Tyrrell County,4.3,20.2,39.3,17.5,9.0,6.7,3.0
0500000US38097,38,097,Traill County,3.1,4.3,25.5,25.5,14.9,19.8,7.0
0500000US38021,38,021,Dickey County,5.4,4.5,28.2,20.5,14.7,19.6,7.1
0500000US38101,38,101,Ward County,2.9,3.7,31.1,22.8,11.3,21.1,7.2
0500000US38049,38,049,McHenry County,4.0,6.1,34.1,21.6,14.3,16.5,3.3
0500000US38005,38,005,Benson County,4.5,11.0,29.8,22.9,16.1,11.9,3.7
0500000US38075,38,075,Renville County,1.9,4.1,33.8,27.8,14.6,15.5,2.3
0500000US38015,38,015,Burleigh County,2.6,3.4,23.3,20.7,14.8,25.5,9.5
0500000US38065,38,065,Oliver County,5.7,4.6,31.7,22.5,16.9,15.0,3.7
