geo_id,state_id,county_id,county_name,sex_total_men,sex_total_women
0500000US08091,08,091,Ouray County,2312,2410
0500000US08103,08,103,Rio Blanco County,3291,3174
0500000US08115,08,115,Sedgwick County,1162,1188
0500000US08021,08,021,Conejos County,4082,4060
0500000US08023,08,023,Costilla County,1941,1746
0500000US08001,08,001,Adams County,250704,246411
0500000US08037,08,037,Eagle County,28804,25553
0500000US08065,08,065,Lake County,4176,3409
0500000US08081,08,081,Moffat County,6698,6362
0500000US08097,08,097,Pitkin County,9408,8501
0500000US08017,08,017,Cheyenne County,964,1075
0500000US08025,08,025,Crowley County,3526,2104
0500000US08033,08,033,Dolores County,989,852
0500000US08057,08,057,Jackson County,631,665
0500000US08069,08,069,Larimer County,168615,169546
0500000US08083,08,083,Montezuma County,12760,13149
0500000US08113,08,113,San Miguel County,4215,3753
0500000US08013,08,013,Boulder County,161355,159675
0500000US08071,08,071,Las Animas County,7452,6727
0500000US08125,08,125,Yuma County,5019,5050
0500000US08107,08,107,Routt County,12915,11959
0500000US08117,08,117,Summit County,16684,13745
0500000US08019,08,019,Clear Creek County,4816,4563
0500000US08029,08,029,Delta County,15235,15111
0500000US08101,08,101,Pueblo County,80962,83723
0500000US08087,08,087,Morgan County,14112,14145
0500000US08093,08,093,Park County,9172,8220
0500000US08077,08,077,Mesa County,74027,75971
0500000US08099,08,099,Prowers County,6035,6017
0500000US08041,08,041,El Paso County,347478,340675
0500000US08121,08,121,Washington County,2510,2330
0500000US08005,08,005,Arapahoe County,314672,321999
0500000US08014,08,014,Broomfield County,32789,33331
0500000US09009,09,009,New Haven County,414311,445028
0500000US09003,09,003,Hartford County,434650,460080
0500000US09015,09,015,Windham County,57560,58978
0500000US09007,09,007,Middlesex County,79676,83692
0500000US09013,09,013,Tolland County,75821,75448
0500000US10003,10,003,New Castle County,268870,286263
0500000US10005,10,005,Sussex County,106429,113111
0500000US11001,11,001,District of Columbia,324881,359617
0500000US12091,12,091,Okaloosa County,101745,98992
0500000US12123,12,123,Taylor County,12414,9684
0500000US12133,12,133,Washington County,13231,11335
0500000US12031,12,031,Duval County,448163,476066
0500000US12007,12,007,Bradford County,14841,12138
0500000US12009,12,009,Brevard County,282023,294785
0500000US12019,12,019,Clay County,102225,105066
0500000US12067,12,067,Lafayette County,5066,3678
0500000US12069,12,069,Lake County,162402,172960
0500000US12089,12,089,Nassau County,39956,40622
0500000US12103,12,103,Pinellas County,459766,498109
0500000US12105,12,105,Polk County,327706,340965
0500000US12111,12,111,St. Lucie County,149385,156206
0500000US12043,12,043,Glades County,7303,6060
0500000US12051,12,051,Hendry County,21437,18690
0500000US12061,12,061,Indian River County,72290,78694
0500000US12063,12,063,Jackson County,26784,21688
0500000US12099,12,099,Palm Beach County,701207,745070
0500000US12109,12,109,St. Johns County,114660,120843
0500000US12117,12,117,Seminole County,219935,235151
0500000US12086,12,086,Miami-Dade County,1318627,1396889
0500000US12005,12,005,Bay County,90768,91714
0500000US12035,12,035,Flagler County,51187,55952
0500000US12037,12,037,Franklin County,6714,5022
0500000US12047,12,047,Hamilton County,8281,5988
0500000US12077,12,077,Liberty County,5110,3255
0500000US12119,12,119,Sumter County,60725,60274
0500000US12039,12,039,Gadsden County,21785,24232
0500000US12059,12,059,Holmes County,10484,8946
0500000US12071,12,071,Lee County,351918,366761
0500000US12083,12,083,Marion County,167211,181160
0500000US12021,12,021,Collier County,179336,184586
0500000US12095,12,095,Orange County,648446,672748
0500000US12101,12,101,Pasco County,248572,262021
0500000US12055,12,055,Highlands County,49727,52374
0500000US12121,12,121,Suwannee County,22230,21694
0500000US12027,12,027,DeSoto County,20657,15742
0500000US12013,12,013,Calhoun County,8048,6396
0500000US12023,12,023,Columbia County,35683,33422
0500000US12029,12,029,Dixie County,9218,7219
0500000US12107,12,107,Putnam County,35841,36925
0500000US12125,12,125,Union County,9919,5320
0500000US12081,12,081,Manatee County,180595,193258
0500000US12075,12,075,Levy County,19364,20597
0500000US12003,12,003,Baker County,14753,13032
0500000US12127,12,127,Volusia County,257275,270359
0500000US12073,12,073,Leon County,136894,151208
0500000US12079,12,079,Madison County,9829,8645
0500000US12033,12,033,Escambia County,154520,157002
0500000US12053,12,053,Hernando County,87747,94949
0500000US13037,13,037,Calhoun County,3875,2553
0500000US13193,13,193,Macon County,7342,6138
0500000US13021,13,021,Bibb County,72065,81425
0500000US13197,13,197,Marion County,4203,4281
0500000US13249,13,249,Schley County,2546,2665
0500000US13023,13,023,Bleckley County,5937,6838
0500000US13093,13,093,Dooly County,7529,6376
0500000US13119,13,119,Franklin County,10853,11661
0500000US13103,13,103,Effingham County,29215,29474
0500000US13171,13,171,Lamar County,8959,9554
0500000US13107,13,107,Emanuel County,11105,11394
0500000US13239,13,239,Quitman County,1081,1195
0500000US13159,13,159,Jasper County,6682,7102
0500000US13167,13,167,Johnson County,5318,4412
0500000US13179,13,179,Liberty County,31550,30558
0500000US13205,13,205,Mitchell County,11683,10749
0500000US13253,13,253,Seminole County,4027,4410
0500000US13277,13,277,Tift County,19509,21001
0500000US13289,13,289,Twiggs County,4068,4216
0500000US13233,13,233,Polk County,20415,21206
0500000US13263,13,263,Talbot County,3032,3346
0500000US13269,13,269,Taylor County,3946,4247
0500000US13273,13,273,Terrell County,4228,4631
0500000US13275,13,275,Thomas County,21219,23511
0500000US13279,13,279,Toombs County,12491,14557
0500000US13319,13,319,Wilkinson County,4349,4729
0500000US13017,13,017,Ben Hill County,8047,9107
0500000US13033,13,033,Burke County,10697,11853
0500000US13047,13,047,Catoosa County,31991,34308
0500000US13053,13,053,Chattahoochee County,7172,3595
0500000US13055,13,055,Chattooga County,12865,11952
0500000US13073,13,073,Columbia County,71970,75325
0500000US13087,13,087,Decatur County,12907,13926
0500000US13115,13,115,Floyd County,46810,50014
0500000US13117,13,117,Forsyth County,109258,110622
0500000US13137,13,137,Habersham County,20962,23327
0500000US13185,13,185,Lowndes County,55959,58623
0500000US13199,13,199,Meriwether County,10221,10892
0500000US13207,13,207,Monroe County,13600,13410
0500000US13261,13,261,Sumter County,14359,15993
0500000US13265,13,265,Taliaferro County,847,818
0500000US13007,13,007,Baker County,1521,1668
0500000US13035,13,035,Butts County,12661,11089
0500000US13043,13,043,Candler County,5363,5464
0500000US13045,13,045,Carroll County,56448,59574
0500000US13079,13,079,Crawford County,6299,6045
0500000US13081,13,081,Crisp County,10849,11997
0500000US13077,13,077,Coweta County,68430,72086
0500000US13067,13,067,Cobb County,360270,384787
0500000US13083,13,083,Dade County,7932,8295
0500000US13297,13,297,Walton County,43775,46357
0500000US13027,13,027,Brooks County,7608,8014
0500000US13091,13,091,Dodge County,10972,9947
0500000US13105,13,105,Elbert County,9188,10024
0500000US13113,13,113,Fayette County,54055,57314
0500000US13165,13,165,Jenkins County,4055,4772
0500000US13217,13,217,Newton County,50598,55899
0500000US13227,13,227,Pickens County,15233,15599
0500000US13071,13,071,Colquitt County,22554,23052
0500000US13085,13,085,Dawson County,11774,12087
0500000US13063,13,063,Clayton County,130748,147918
0500000US13139,13,139,Hall County,97518,98443
0500000US13141,13,141,Hancock County,5193,3342
0500000US13189,13,189,McDuffie County,9999,11499
0500000US13211,13,211,Morgan County,8783,9452
0500000US13149,13,149,Heard County,5747,5930
0500000US13095,13,095,Dougherty County,42144,48905
0500000US13111,13,111,Fannin County,12086,12839
0500000US13153,13,153,Houston County,73756,77926
0500000US13175,13,175,Laurens County,22497,24921
0500000US13255,13,255,Spalding County,31395,33324
0500000US13271,13,271,Telfair County,9346,6769
0500000US13291,13,291,Union County,11048,11727
0500000US13303,13,303,Washington County,10361,10100
0500000US13311,13,311,White County,14128,14800
0500000US13223,13,223,Paulding County,76195,79645
0500000US13231,13,231,Pike County,8876,9206
0500000US13245,13,245,Richmond County,97272,104191
0500000US13267,13,267,Tattnall County,14888,10465
0500000US13019,13,019,Berrien County,9299,9726
0500000US13295,13,295,Walker County,34082,34742
0500000US13135,13,135,Gwinnett County,441051,461247
0500000US13013,13,013,Barrow County,37771,39116
0500000US13049,13,049,Charlton County,7522,5461
0500000US13065,13,065,Clinch County,3427,3316
0500000US13015,13,015,Bartow County,51332,52288
0500000US13097,13,097,Douglas County,67726,74114
0500000US13131,13,131,Grady County,12176,12750
0500000US13161,13,161,Jeff Davis County,7408,7583
0500000US13209,13,209,Montgomery County,4633,4403
0500000US13221,13,221,Oglethorpe County,7396,7388
0500000US13243,13,243,Randolph County,3493,3594
0500000US13247,13,247,Rockdale County,41944,47067
0500000US13299,13,299,Ware County,17753,17846
0500000US13305,13,305,Wayne County,15051,14716
0500000US13309,13,309,Wheeler County,5007,2932
0500000US13315,13,315,Wilcox County,5242,3604
0500000US13009,13,009,Baldwin County,22759,22527
0500000US13031,13,031,Bulloch County,36777,38005
0500000US13059,13,059,Clarke County,59248,65354
0500000US13101,13,101,Echols County,1973,2021
0500000US13127,13,127,Glynn County,39419,44555
0500000US13143,13,143,Haralson County,14041,14915
0500000US13163,13,163,Jefferson County,7605,8167
0500000US13169,13,169,Jones County,13874,14674
0500000US13213,13,213,Murray County,19522,20035
0500000US13215,13,215,Muscogee County,96279,100391
0500000US13241,13,241,Rabun County,8107,8350
0500000US13259,13,259,Stewart County,3894,2148
0500000US13283,13,283,Treutlen County,3573,3204
0500000US13155,13,155,Irwin County,4758,4510
0500000US13003,13,003,Atkinson County,4208,4057
0500000US13005,13,005,Bacon County,5564,5664
0500000US13025,13,025,Brantley County,9103,9458
0500000US16087,16,087,Washington County,4966,5059
0500000US16031,16,031,Cassia County,12039,11576
0500000US16045,16,045,Gem County,8354,8698
0500000US16085,16,085,Valley County,5486,4915
0500000US16003,16,003,Adams County,2093,1926
0500000US16069,16,069,Nez Perce County,19758,20397
0500000US16055,16,055,Kootenai County,75890,77715
0500000US16061,16,061,Lewis County,1911,1934
0500000US16083,16,083,Twin Falls County,41204,42462
0500000US16073,16,073,Owyhee County,5874,5581
0500000US16015,16,015,Boise County,3780,3383
0500000US16023,16,023,Butte County,1342,1260
0500000US16029,16,029,Caribou County,3543,3375
0500000US16001,16,001,Ada County,223367,222685
0500000US16005,16,005,Bannock County,42300,42765
0500000US16011,16,011,Bingham County,22746,22805
0500000US16025,16,025,Camas County,433,453
0500000US16027,16,027,Canyon County,104902,107328
0500000US16051,16,051,Jefferson County,14295,13674
0500000US16057,16,057,Latah County,19894,19345
0500000US16075,16,075,Payette County,11470,11571
0500000US16009,16,009,Benewah County,4607,4479
0500000US16033,16,033,Clark County,570,507
0500000US16039,16,039,Elmore County,13858,12575
0500000US16043,16,043,Fremont County,6766,6199
0500000US16079,16,079,Shoshone County,6267,6259
0500000US16049,16,049,Idaho County,8537,7800
0500000US15001,15,001,Hawaii County,98276,99382
0500000US15009,15,009,Maui County,82437,82844
0500000US15007,15,007,Kauai County,35375,36002
0500000US15005,15,005,Kalawao County,38,37
0500000US17083,17,083,Jersey County,10841,11228
0500000US17155,17,155,Putnam County,2959,2787
0500000US17039,17,039,De Witt County,8015,8027
0500000US17051,17,051,Fayette County,11580,10144
0500000US17103,17,103,Lee County,18326,16201
0500000US17107,17,107,Logan County,14183,15024
0500000US17117,17,117,Macoupin County,22602,23117
0500000US17159,17,159,Richland County,7809,8072
0500000US17165,17,165,Saline County,11962,12269
0500000US17189,17,189,Washington County,7108,7047
0500000US17135,17,135,Montgomery County,15145,13864
0500000US17195,17,195,Whiteside County,27799,28597
0500000US17001,17,001,Adams County,32481,33946
0500000US17027,17,027,Clinton County,19551,18077
0500000US17037,17,037,DeKalb County,51580,52620
0500000US17047,17,047,Edwards County,3231,3276
0500000US17079,17,079,Jasper County,4809,4789
0500000US17081,17,081,Jefferson County,19567,18602
0500000US17197,17,197,Will County,341816,346881
0500000US17199,17,199,Williamson County,33607,33692
0500000US17041,17,041,Douglas County,9748,9966
0500000US17057,17,057,Fulton County,18496,16922
0500000US17061,17,061,Greene County,6668,6550
0500000US17069,17,069,Hardin County,1976,2033
0500000US17073,17,073,Henry County,24536,24928
0500000US17095,17,095,Knox County,25743,25256
0500000US17097,17,097,Lake County,351343,352276
0500000US17127,17,127,Massac County,6794,7636
0500000US17171,17,171,Scott County,2460,2587
0500000US17017,17,017,Cass County,6353,6312
0500000US17099,17,099,LaSalle County,55400,55001
0500000US17067,17,067,Hancock County,9008,9104
0500000US17063,17,063,Grundy County,25241,25268
0500000US17091,17,091,Kankakee County,54615,56446
0500000US17043,17,043,DuPage County,457178,474565
0500000US17167,17,167,Sangamon County,94876,102785
0500000US17129,17,129,Menard County,6043,6324
0500000US17031,17,031,Cook County,2534640,2689079
0500000US17141,17,141,Ogle County,25614,25714
0500000US17137,17,137,Morgan County,17298,17128
0500000US17177,17,177,Stephenson County,21986,23447
0500000US17193,17,193,White County,6882,7143
0500000US17203,17,203,Woodford County,19343,19474
0500000US17071,17,071,Henderson County,3369,3515
0500000US17111,17,111,McHenry County,153382,154407
0500000US17113,17,113,McLean County,84245,88974
0500000US17145,17,145,Perry County,11767,9617
0500000US17149,17,149,Pike County,7815,7939
0500000US17161,17,161,Rock Island County,71596,73679
0500000US17163,17,163,St. Clair County,127237,136226
0500000US17185,17,185,Wabash County,5666,5907
0500000US17013,17,013,Calhoun County,2435,2423
0500000US17035,17,035,Cumberland County,5455,5410
0500000US17085,17,085,Jo Daviess County,10956,10878
0500000US17089,17,089,Kane County,264211,266628
0500000US17101,17,101,Lawrence County,8919,7270
0500000US17009,17,009,Brown County,4238,2437
0500000US17123,17,123,Marshall County,5874,5920
0500000US17075,17,075,Iroquois County,13751,14418
0500000US17021,17,021,Christian County,16818,16413
0500000US17025,17,025,Clay County,6586,6752
0500000US17059,17,059,Gallatin County,2472,2685
0500000US17077,17,077,Jackson County,28989,29562
0500000US17133,17,133,Monroe County,16691,17245
0500000US17143,17,143,Peoria County,89387,95076
0500000US17181,17,181,Union County,8592,8535
0500000US17201,17,201,Winnebago County,139748,146426
0500000US17147,17,147,Piatt County,8080,8347
0500000US17153,17,153,Pulaski County,2747,2864
0500000US17169,17,169,Schuyler County,3701,3363
0500000US17175,17,175,Stark County,2716,2784
0500000US17045,17,045,Edgar County,8617,8922
0500000US17005,17,005,Bond County,8587,8125
0500000US17007,17,007,Boone County,26830,26776
0500000US17011,17,011,Bureau County,16437,16944
0500000US17015,17,015,Carroll County,7229,7333
0500000US17029,17,029,Coles County,24999,26737
0500000US17033,17,033,Crawford County,9910,9178
0500000US18105,18,105,Monroe County,72416,72987
0500000US18045,18,045,Fountain County,8251,8235
0500000US18039,18,039,Elkhart County,100713,102891
0500000US18025,18,025,Crawford County,5367,5214
0500000US18017,18,017,Cass County,19082,19002
0500000US18097,18,097,Marion County,455007,489516
0500000US18021,18,021,Clay County,12935,13333
0500000US18063,18,063,Hendricks County,80391,80549
0500000US18047,18,047,Franklin County,11426,11416
0500000US18053,18,053,Grant County,31935,35009
0500000US18071,18,071,Jackson County,21822,22116
0500000US18067,18,067,Howard County,39852,42535
0500000US18119,18,119,Owen County,10628,10250
0500000US18135,18,135,Randolph County,12269,12807
0500000US18183,18,183,Whitley County,16702,16947
0500000US18013,18,013,Brown County,7441,7593
0500000US18023,18,023,Clinton County,15986,16315
0500000US18161,18,161,Union County,3514,3639
0500000US18027,18,027,Daviess County,16634,16303
0500000US18029,18,029,Dearborn County,24764,24737
0500000US18083,18,083,Knox County,18949,18460
0500000US18093,18,093,Lawrence County,22558,23061
0500000US18123,18,123,Perry County,10222,8919
0500000US18131,18,131,Pulaski County,6404,6256
0500000US18129,18,129,Posey County,12787,12802
0500000US18171,18,171,Warren County,4124,4123
0500000US18165,18,165,Vermillion County,7809,7751
0500000US18003,18,003,Allen County,180669,189347
0500000US18031,18,031,Decatur County,13202,13350
0500000US18043,18,043,Floyd County,37135,39674
0500000US18079,18,079,Jennings County,13925,13802
0500000US18081,18,081,Johnson County,74349,77215
0500000US18109,18,109,Morgan County,34447,35280
0500000US18051,18,051,Gibson County,16848,16748
0500000US18117,18,117,Orange County,9727,9820
0500000US18085,18,085,Kosciusko County,39264,39542
0500000US18099,18,099,Marshall County,23174,23421
0500000US18163,18,163,Vanderburgh County,87676,93637
0500000US18009,18,009,Blackford County,6037,6092
0500000US18143,18,143,Scott County,11670,12073
0500000US18061,18,061,Harrison County,19875,19837
0500000US18091,18,091,LaPorte County,57068,53484
0500000US18169,18,169,Wabash County,15365,16266
0500000US18073,18,073,Jasper County,16699,16750
0500000US18101,18,101,Martin County,5155,5055
0500000US18127,18,127,Porter County,83212,84829
0500000US18145,18,145,Shelby County,21941,22458
0500000US18137,18,137,Ripley County,14077,14348
0500000US18147,18,147,Spencer County,10363,10163
0500000US18153,18,153,Sullivan County,11174,9618
0500000US18159,18,159,Tipton County,7609,7609
0500000US18157,18,157,Tippecanoe County,96866,92428
0500000US18167,18,167,Vigo County,54705,52988
0500000US18173,18,173,Warrick County,30409,31519
0500000US18057,18,057,Hamilton County,154532,161563
0500000US18033,18,033,DeKalb County,21307,21397
0500000US18087,18,087,LaGrange County,19752,19190
0500000US18005,18,005,Bartholomew County,41150,40743
0500000US18139,18,139,Rush County,8185,8519
0500000US18011,18,011,Boone County,31750,32571
0500000US18049,18,049,Fulton County,9962,10250
0500000US18089,18,089,Lake County,235515,251334
0500000US18107,18,107,Montgomery County,19442,18834
0500000US18113,18,113,Noble County,23844,23607
0500000US18001,18,001,Adams County,17561,17634
0500000US18041,18,041,Fayette County,11474,11785
0500000US19055,19,055,Delaware County,8689,8569
0500000US19185,19,185,Wayne County,3157,3256
0500000US19113,19,113,Linn County,109540,112581
0500000US19163,19,163,Scott County,84515,87773
0500000US19141,19,141,O'Brien County,6962,6949
0500000US19011,19,011,Benton County,12783,12843
0500000US19061,19,061,Dubuque County,47744,49058
0500000US19079,19,079,Hamilton County,7377,7733
0500000US19151,19,151,Pocahontas County,3384,3514
0500000US19175,19,175,Union County,6063,6390
0500000US19177,19,177,Van Buren County,3698,3525
0500000US19159,19,159,Ringgold County,2432,2552
0500000US19001,19,001,Adair County,3516,3608
0500000US19009,19,009,Audubon County,2758,2879
0500000US19039,19,039,Clarke County,4689,4593
0500000US19051,19,051,Davis County,4398,4487
0500000US19093,19,093,Ida County,3457,3459
0500000US19107,19,107,Keokuk County,5202,4998
0500000US19135,19,135,Monroe County,4064,3799
0500000US19179,19,179,Wapello County,17403,17912
0500000US19167,19,167,Sioux County,17487,17338
0500000US19025,19,025,Calhoun County,5044,4736
0500000US19031,19,031,Cedar County,9161,9284
0500000US19033,19,033,Cerro Gordo County,20850,22134
0500000US19073,19,073,Greene County,4380,4623
0500000US19083,19,083,Hardin County,8565,8562
0500000US19117,19,117,Lucas County,4318,4279
0500000US19189,19,189,Winnebago County,5190,5381
0500000US19147,19,147,Palo Alto County,4512,4543
0500000US19007,19,007,Appanoose County,6154,6356
0500000US19095,19,095,Iowa County,8052,8155
0500000US19099,19,099,Jasper County,18669,18222
0500000US19191,19,191,Winneshiek County,10156,10245
0500000US19157,19,157,Poweshiek County,8990,9615
0500000US19127,19,127,Marshall County,20400,19871
0500000US19015,19,015,Boone County,13310,13089
0500000US19017,19,017,Bremer County,12274,12508
0500000US19089,19,089,Howard County,4580,4684
0500000US19063,19,063,Emmet County,4770,4781
0500000US19081,19,081,Hancock County,5494,5394
0500000US19121,19,121,Madison County,8028,7862
0500000US19125,19,125,Marion County,16374,16833
0500000US19197,19,197,Wright County,6383,6421
0500000US39097,39,097,Madison County,24041,19947
0500000US39119,39,119,Muskingum County,41719,44357
0500000US27037,27,037,Dakota County,205909,212292
0500000US27083,27,083,Lyon County,12788,13051
0500000US27129,27,129,Renville County,7495,7226
0500000US27031,27,031,Cook County,2632,2679
0500000US27093,27,093,Meeker County,11727,11352
0500000US27113,27,113,Pennington County,7054,7130
0500000US27167,27,167,Wilkin County,3215,3128
0500000US27027,27,027,Clay County,31010,31791
0500000US27045,27,045,Fillmore County,10491,10397
0500000US27119,27,119,Polk County,15967,15624
0500000US27135,27,135,Roseau County,8003,7459
0500000US27165,27,165,Watonwan County,5408,5565
0500000US27011,27,011,Big Stone County,2477,2539
0500000US27021,27,021,Cass County,14798,14224
0500000US27049,27,049,Goodhue County,23093,23124
0500000US27063,27,063,Jackson County,5069,4978
0500000US27105,27,105,Nobles County,11236,10603
0500000US27141,27,141,Sherburne County,47673,45558
0500000US27019,27,019,Carver County,49793,50623
0500000US27061,27,061,Itasca County,22913,22290
0500000US27123,27,123,Ramsey County,263843,277650
0500000US27169,27,169,Winona County,25191,25656
0500000US28089,28,089,Madison County,49524,53974
0500000US28091,28,091,Marion County,12230,12972
0500000US48449,48,449,Titus County,16046,16684
0500000US48291,48,291,Liberty County,40439,41423
0500000US48497,48,497,Wise County,32424,32215
0500000US48249,48,249,Jim Wells County,20178,21014
0500000US48127,48,127,Dimmit County,5186,5477
0500000US48157,48,157,Fort Bend County,363177,376165
0500000US48235,48,235,Irion County,836,688
0500000US48097,48,097,Cooke County,19660,19911
0500000US48115,48,115,Dawson County,7235,5729
0500000US48051,48,051,Burleson County,8977,8886
0500000US48245,48,245,Jefferson County,130660,124550
0500000US48359,48,359,Oldham County,1145,945
0500000US48141,48,141,El Paso County,411682,425972
0500000US48443,48,443,Terrell County,429,433
0500000US48463,48,463,Uvalde County,13083,13926
0500000US48009,48,009,Archer County,4326,4463
0500000US48215,48,215,Hidalgo County,415443,433946
0500000US48425,48,425,Somervell County,4192,4551
0500000US48207,48,207,Haskell County,3071,2738
0500000US48333,48,333,Mills County,2329,2573
0500000US48351,48,351,Newton County,7233,6824
0500000US49045,49,045,Tooele County,32871,32314
0500000US49043,49,043,Summit County,20766,19745
0500000US49031,49,031,Piute County,1020,884
0500000US49001,49,001,Beaver County,3280,3163
0500000US49039,49,039,Sanpete County,15412,13954
0500000US49049,49,049,Utah County,298256,292184
0500000US50011,50,011,Franklin County,24357,24668
0500000US50003,50,003,Bennington County,17611,18309
0500000US50009,50,009,Essex County,3135,3073
0500000US51530,51,530,Buena Vista city,2845,3554
0500000US51730,51,730,Petersburg city,14651,17176
0500000US51600,51,600,Fairfax city,11801,12064
0500000US51683,51,683,Manassas city,20775,20682
0500000US51800,51,800,Suffolk city,43085,46075
0500000US51041,51,041,Chesterfield County,163534,175913
0500000US51093,51,093,Isle of Wight County,17744,18628
0500000US51620,51,620,Franklin city,3611,4600
0500000US51540,51,540,Charlottesville city,22830,24212
0500000US51087,51,087,Henrico County,154247,171395
0500000US51101,51,101,King William County,8113,8384
0500000US51109,51,109,Louisa County,17376,18004
0500000US51147,51,147,Prince Edward County,11493,11463
0500000US51159,51,159,Richmond County,4928,3950
0500000US51177,51,177,Spotsylvania County,64570,66842
0500000US51043,51,043,Clarke County,7333,7032
0500000US51117,51,117,Mecklenburg County,14909,15938
0500000US51015,51,015,Augusta County,37897,36804
0500000US51051,51,051,Dickenson County,7585,7375
0500000US51107,51,107,Loudoun County,190737,194406
0500000US51161,51,161,Roanoke County,44850,48733
0500000US51570,51,570,Colonial Heights city,8053,9540
0500000US51021,51,021,Bland County,3542,2905
0500000US51029,51,029,Buckingham County,9422,7582
0500000US51580,51,580,Covington city,2742,2840
0500000US51810,51,810,Virginia Beach city,221285,228850
0500000US51640,51,640,Galax city,3174,3464
0500000US51193,51,193,Westmoreland County,8629,9009
0500000US51155,51,155,Pulaski County,17138,17096
0500000US51590,51,590,Danville city,19041,22471
0500000US51009,51,009,Amherst County,15358,16524
0500000US51017,51,017,Bath County,2310,2083
0500000US51700,51,700,Newport News city,87221,92924
0500000US51680,51,680,Lynchburg city,37515,42616
0500000US51690,51,690,Martinsville city,5867,7234
0500000US51057,51,057,Essex County,4962,6074
0500000US51790,51,790,Staunton city,11198,13254
0500000US51750,51,750,Radford city,8425,9205
0500000US51045,51,045,Craig County,2501,2612
0500000US51071,51,071,Giles County,8252,8562
0500000US51157,51,157,Rappahannock County,3630,3702
0500000US54085,54,085,Ritchie County,4965,4967
0500000US54043,54,043,Lincoln County,10539,10539
0500000US54079,54,079,Putnam County,27862,28790
0500000US54005,54,005,Boone County,11350,11467
0500000US54051,54,051,Marshall County,15730,15915
0500000US54093,54,093,Tucker County,3540,3487
0500000US54087,54,087,Roane County,7034,7171
0500000US54107,54,107,Wood County,41246,44310
0500000US54053,54,053,Mason County,13026,13913
0500000US54073,54,073,Pleasants County,4064,3443
0500000US54037,54,037,Jefferson County,27743,28436
0500000US54045,54,045,Logan County,16672,17129
0500000US53031,53,031,Jefferson County,15354,15502
0500000US53049,53,049,Pacific County,10640,10641
0500000US53059,53,059,Skamania County,5861,5759
0500000US53009,53,009,Clallam County,36857,37630
0500000US53039,53,039,Klickitat County,10751,10645
0500000US53017,53,017,Douglas County,20821,20550
0500000US53053,53,053,Pierce County,427571,432269
0500000US53071,53,071,Walla Walla County,30830,29406
0500000US53061,53,061,Snohomish County,394526,392094
0500000US53067,53,067,Thurston County,134402,140282
0500000US53011,53,011,Clark County,230092,235292
0500000US53001,53,001,Adams County,9844,9608
0500000US53057,53,057,Skagit County,61376,62531
0500000US53043,53,043,Lincoln County,5311,5124
0500000US55119,55,119,Taylor County,10385,9971
0500000US55099,55,099,Price County,6813,6677
0500000US55079,55,079,Milwaukee County,461670,492539
0500000US55033,55,033,Dunn County,22372,22126
0500000US55045,55,045,Green County,18230,18634
0500000US55115,55,115,Shawano County,20521,20488
0500000US55078,55,078,Menominee County,2324,2255
0500000US55011,55,011,Buffalo County,6658,6509
0500000US55063,55,063,La Crosse County,57361,60489
0500000US55035,55,035,Eau Claire County,50874,52117
0500000US55095,55,095,Polk County,21842,21507
0500000US55133,55,133,Waukesha County,196103,202776
0500000US55125,55,125,Vilas County,10931,10662
0500000US55057,55,057,Juneau County,14067,12352
0500000US55131,55,131,Washington County,66754,67781
0500000US55025,55,025,Dane County,263322,266521
0500000US55039,55,039,Fond du Lac County,50302,52013
0500000US55091,55,091,Pepin County,3696,3566
0500000US55097,55,097,Portage County,35508,35091
0500000US56023,56,023,Lincoln County,9695,9316
0500000US56021,56,021,Laramie County,49460,48232
0500000US01093,01,093,Marion County,14898,15067
0500000US01073,01,073,Jefferson County,312348,347544
0500000US01059,01,059,Franklin County,15602,15940
0500000US01019,01,019,Cherokee County,12820,13033
0500000US01047,01,047,Dallas County,18448,21581
0500000US01087,01,087,Macon County,8790,10264
0500000US01117,01,117,Shelby County,102478,108783
0500000US01003,01,003,Baldwin County,101188,106919
0500000US01069,01,069,Houston County,50029,54323
0500000US01125,01,125,Tuscaloosa County,99539,106674
0500000US01027,01,027,Clay County,6464,6914
0500000US01109,01,109,Pike County,16027,17376
0500000US01037,01,037,Coosa County,5501,5354
0500000US01065,01,065,Hale County,7019,7868
0500000US01053,01,053,Escambia County,19067,18261
0500000US01013,01,013,Butler County,9368,10657
0500000US01105,01,105,Perry County,4436,5050
0500000US01035,01,035,Conecuh County,6037,6477
0500000US01007,01,007,Bibb County,12152,10375
0500000US01017,01,017,Chambers County,16257,17569
0500000US01057,01,057,Fayette County,8170,8415
0500000US01009,01,009,Blount County,28434,29211
0500000US01001,01,001,Autauga County,26874,28326
0500000US01061,01,061,Geneva County,12971,13520
0500000US02261,02,261,Valdez-Cordova Census Area,4898,4403
0500000US02105,02,105,Hoonah-Angoon Census Area,1095,1037
0500000US02275,02,275,Wrangell City and Borough,1302,1182
0500000US04019,04,019,Pima County,501879,517843
0500000US04007,04,007,Gila County,26370,27030
0500000US04003,04,003,Cochise County,64135,62144
0500000US04001,04,001,Apache County,35240,36282
0500000US04025,04,025,Yavapai County,109795,114850
0500000US04017,04,017,Navajo County,54533,54172
0500000US05119,05,119,Pulaski County,188496,204967
0500000US05021,05,021,Clay County,7414,7647
0500000US05039,05,039,Dallas County,3618,3814
0500000US05121,05,121,Randolph County,8784,8819
0500000US05009,05,009,Boone County,18350,18938
