geo_id,state_id,county_id,county_name,family_structure_hh_total,family_structure_hh_with_one_or_more_under_18,family_structure_hh_with_none_under_18
0500000US51109,51,109,Louisa County,13575,3664,9911
0500000US51147,51,147,Prince Edward County,7187,2173,5014
0500000US51159,51,159,Richmond County,3139,860,2279
0500000US51177,51,177,Spotsylvania County,43677,16878,26799
0500000US51043,51,043,Clarke County,5639,1663,3976
0500000US51117,51,117,Mecklenburg County,11815,2716,9099
0500000US51015,51,015,Augusta County,29297,8411,20886
0500000US51051,51,051,Dickenson County,5841,1600,4241
0500000US51107,51,107,Loudoun County,125309,60066,65243
0500000US51161,51,161,Roanoke County,38343,11248,27095
0500000US51570,51,570,Colonial Heights city,7054,2208,4846
0500000US51021,51,021,Bland County,2523,739,1784
0500000US51029,51,029,Buckingham County,5827,1714,4113
0500000US51580,51,580,Covington city,2409,848,1561
0500000US51810,51,810,Virginia Beach city,169290,58337,110953
0500000US51640,51,640,Galax city,2742,921,1821
0500000US51193,51,193,Westmoreland County,7612,1861,5751
0500000US51155,51,155,Pulaski County,14525,3471,11054
0500000US51590,51,590,Danville city,18479,4880,13599
0500000US51009,51,009,Amherst County,12044,3292,8752
0500000US51017,51,017,Bath County,1999,406,1593
0500000US51700,51,700,Newport News city,69324,21200,48124
0500000US51680,51,680,Lynchburg city,28069,7482,20587
0500000US51690,51,690,Martinsville city,5630,1595,4035
0500000US51057,51,057,Essex County,4463,1203,3260
0500000US51790,51,790,Staunton city,10520,2659,7861
0500000US51750,51,750,Radford city,5438,1158,4280
0500000US51045,51,045,Craig County,2266,615,1651
0500000US51071,51,071,Giles County,6987,2175,4812
0500000US51157,51,157,Rappahannock County,2976,704,2272
0500000US54085,54,085,Ritchie County,3930,1064,2866
0500000US54043,54,043,Lincoln County,7879,2186,5693
0500000US54079,54,079,Putnam County,21665,7301,14364
0500000US54005,54,005,Boone County,9148,2821,6327
0500000US54051,54,051,Marshall County,12232,3078,9154
0500000US54093,54,093,Tucker County,3103,830,2273
0500000US54087,54,087,Roane County,5679,1473,4206
0500000US54107,54,107,Wood County,36018,9986,26032
0500000US54053,54,053,Mason County,10849,3123,7726
0500000US54073,54,073,Pleasants County,2869,1001,1868
0500000US54037,54,037,Jefferson County,20895,6966,13929
0500000US54045,54,045,Logan County,13875,4134,9741
0500000US53031,53,031,Jefferson County,14239,2319,11920
0500000US53049,53,049,Pacific County,9087,1919,7168
0500000US53059,53,059,Skamania County,4685,1209,3476
0500000US53009,53,009,Clallam County,32732,7180,25552
0500000US53039,53,039,Klickitat County,8539,2027,6512
0500000US53017,53,017,Douglas County,15064,5089,9975
0500000US53053,53,053,Pierce County,317699,105589,212110
0500000US53071,53,071,Walla Walla County,22304,6473,15831
0500000US53061,53,061,Snohomish County,289737,97674,192063
0500000US53067,53,067,Thurston County,108070,33522,74548
0500000US53011,53,011,Clark County,171522,58317,113205
0500000US53001,53,001,Adams County,5881,2746,3135
0500000US53057,53,057,Skagit County,47937,14004,33933
0500000US53043,53,043,Lincoln County,4485,1118,3367
0500000US55119,55,119,Taylor County,8632,2565,6067
0500000US55099,55,099,Price County,6605,1403,5202
0500000US55079,55,079,Milwaukee County,382070,113437,268633
0500000US55033,55,033,Dunn County,16818,4639,12179
0500000US55045,55,045,Green County,15098,4551,10547
0500000US55115,55,115,Shawano County,17019,4348,12671
0500000US55078,55,078,Menominee County,1443,636,807
0500000US55011,55,011,Buffalo County,5713,1513,4200
0500000US55063,55,063,La Crosse County,47319,12901,34418
0500000US55035,55,035,Eau Claire County,40753,11037,29716
0500000US55095,55,095,Polk County,18314,5122,13192
0500000US55133,55,133,Waukesha County,157548,47314,110234
0500000US55125,55,125,Vilas County,10914,2026,8888
0500000US55057,55,057,Juneau County,10640,2751,7889
0500000US55131,55,131,Washington County,54138,16825,37313
0500000US55025,55,025,Dane County,219490,59940,159550
0500000US55039,55,039,Fond du Lac County,41346,11601,29745
0500000US55091,55,091,Pepin County,3095,833,2262
0500000US55097,55,097,Portage County,28357,7344,21013
0500000US56023,56,023,Lincoln County,7075,2357,4718
0500000US56021,56,021,Laramie County,39179,12407,26772
0500000US01093,01,093,Marion County,12212,3740,8472
0500000US01073,01,073,Jefferson County,260924,78736,182188
0500000US01059,01,059,Franklin County,11210,3389,7821
0500000US01019,01,019,Cherokee County,10606,2889,7717
0500000US01047,01,047,Dallas County,16336,4768,11568
0500000US01087,01,087,Macon County,7637,1794,5843
0500000US01117,01,117,Shelby County,78328,26503,51825
0500000US01003,01,003,Baldwin County,78622,20638,57984
0500000US01069,01,069,Houston County,39253,11743,27510
0500000US01125,01,125,Tuscaloosa County,72379,23108,49271
0500000US01027,01,027,Clay County,5236,1455,3781
0500000US01109,01,109,Pike County,11547,2771,8776
0500000US01037,01,037,Coosa County,4103,998,3105
0500000US01065,01,065,Hale County,5658,1614,4044
0500000US01053,01,053,Escambia County,13428,3707,9721
0500000US01013,01,013,Butler County,6708,1867,4841
0500000US01105,01,105,Perry County,3079,646,2433
0500000US01035,01,035,Conecuh County,4574,1098,3476
0500000US01007,01,007,Bibb County,6840,1995,4845
0500000US01017,01,017,Chambers County,13516,3494,10022
0500000US01057,01,057,Fayette County,6947,1977,4970
0500000US01009,01,009,Blount County,20600,6418,14182
0500000US01001,01,001,Autauga County,21115,7618,13497
0500000US01061,01,061,Geneva County,10479,3055,7424
0500000US02261,02,261,Valdez-Cordova Census Area,3093,822,2271
0500000US02105,02,105,Hoonah-Angoon Census Area,799,148,651
0500000US02275,02,275,Wrangell City and Borough,1074,253,821
0500000US04019,04,019,Pima County,400907,110478,290429
0500000US04007,04,007,Gila County,21708,5314,16394
0500000US04003,04,003,Cochise County,49250,14243,35007
0500000US04001,04,001,Apache County,20395,6509,13886
0500000US04025,04,025,Yavapai County,96007,19121,76886
0500000US04017,04,017,Navajo County,34407,11820,22587
0500000US05119,05,119,Pulaski County,157083,46331,110752
0500000US05021,05,021,Clay County,6441,1944,4497
0500000US05039,05,039,Dallas County,3033,774,2259
0500000US05121,05,121,Randolph County,7455,2430,5025
0500000US05009,05,009,Boone County,14870,4527,10343
0500000US05063,05,063,Independence County,14268,4955,9313
0500000US05053,05,053,Grant County,6780,2258,4522
0500000US05045,05,045,Faulkner County,44095,14143,29952
0500000US05089,05,089,Marion County,6669,1342,5327
0500000US05129,05,129,Searcy County,3271,784,2487
0500000US05033,05,033,Crawford County,23701,7897,15804
0500000US05059,05,059,Hot Spring County,12377,3863,8514
0500000US05087,05,087,Madison County,6195,1833,4362
0500000US05061,05,061,Howard County,5096,1587,3509
0500000US05093,05,093,Mississippi County,16888,5724,11164
0500000US05139,05,139,Union County,15904,5055,10849
0500000US39055,39,055,Geauga County,35285,10647,24638
0500000US39085,39,085,Lake County,95980,25730,70250
0500000US39023,39,023,Clark County,54905,16516,38389
0500000US39075,39,075,Holmes County,12437,5240,7197
0500000US39111,39,111,Monroe County,5945,1496,4449
0500000US39165,39,165,Warren County,81859,30554,51305
0500000US39005,39,005,Ashland County,20439,6048,14391
0500000US40133,40,133,Seminole County,9222,3150,6072
0500000US40011,40,011,Blaine County,3908,1259,2649
0500000US40029,40,029,Coal County,2236,706,1530
0500000US40073,40,073,Kingfisher County,5694,2060,3634
0500000US40095,40,095,Marshall County,6240,1996,4244
0500000US40105,40,105,Nowata County,4084,1343,2741
0500000US40131,40,131,Rogers County,34452,12453,21999
0500000US40003,40,003,Alfalfa County,1958,642,1316
0500000US40027,40,027,Cleveland County,105190,34520,70670
0500000US40005,40,005,Atoka County,5302,1686,3616
0500000US40043,40,043,Dewey County,1701,466,1235
0500000US40083,40,083,Logan County,15665,5483,10182
0500000US40147,40,147,Washington County,20667,6268,14399
0500000US40061,40,061,Haskell County,4864,1629,3235
0500000US40111,40,111,Okmulgee County,14665,4671,9994
0500000US40067,40,067,Jefferson County,2367,769,1598
0500000US40049,40,049,Garvin County,10425,3372,7053
0500000US40123,40,123,Pontotoc County,14354,4809,9545
0500000US40063,40,063,Hughes County,4073,1152,2921
0500000US40031,40,031,Comanche County,42610,14879,27731
0500000US40117,40,117,Pawnee County,6205,2002,4203
0500000US41019,41,019,Douglas County,45026,10956,34070
0500000US41053,41,053,Polk County,29692,9199,20493
0500000US41017,41,017,Deschutes County,72471,20030,52441
0500000US41071,41,071,Yamhill County,36197,11484,24713
0500000US41035,41,035,Klamath County,27402,7690,19712
0500000US41003,41,003,Benton County,35056,8243,26813
0500000US41013,41,013,Crook County,9339,2231,7108
0500000US41025,41,025,Harney County,3157,816,2341
0500000US41063,41,063,Wallowa County,3165,716,2449
0500000US41069,41,069,Wheeler County,661,113,548
0500000US41011,41,011,Coos County,26640,6397,20243
0500000US41027,41,027,Hood River County,8539,2644,5895
0500000US41051,41,051,Multnomah County,321968,85687,236281
0500000US42055,42,055,Franklin County,60210,17974,42236
0500000US42009,42,009,Bedford County,19674,5073,14601
0500000US42111,42,111,Somerset County,29708,7538,22170
0500000US42133,42,133,York County,171244,53736,117508
0500000US42015,42,015,Bradford County,24812,6901,17911
0500000US42029,42,029,Chester County,189592,62711,126881
0500000US42063,42,063,Indiana County,33892,8094,25798
0500000US42125,42,125,Washington County,84100,22761,61339
0500000US42103,42,103,Pike County,21871,6294,15577
0500000US42077,42,077,Lehigh County,138008,44851,93157
0500000US42031,42,031,Clarion County,15824,3958,11866
0500000US42033,42,033,Clearfield County,31349,7892,23457
0500000US42081,42,081,Lycoming County,45897,12699,33198
0500000US42123,42,123,Warren County,17080,4171,12909
0500000US42047,42,047,Elk County,13727,3381,10346
0500000US42085,42,085,Mercer County,46028,12219,33809
0500000US42113,42,113,Sullivan County,2721,566,2155
0500000US44003,44,003,Kent County,68833,18630,50203
0500000US44009,44,009,Washington County,49111,12768,36343
0500000US45005,45,005,Allendale County,3350,863,2487
0500000US45023,45,023,Chester County,12453,3202,9251
0500000US45067,45,067,Marion County,11538,3254,8284
0500000US45073,45,073,Oconee County,31818,8002,23816
0500000US45019,45,019,Charleston County,156482,40024,116458
0500000US45069,45,069,Marlboro County,9584,2922,6662
0500000US45021,45,021,Cherokee County,20373,4816,15557
0500000US45053,45,053,Jasper County,9982,3105,6877
0500000US45061,45,061,Lee County,6357,1347,5010
0500000US45083,45,083,Spartanburg County,114640,37276,77364
0500000US45013,45,013,Beaufort County,70607,16889,53718
0500000US45081,45,081,Saluda County,7211,2111,5100
0500000US46067,46,067,Hutchinson County,2862,754,2108
0500000US46017,46,017,Buffalo County,564,307,257
0500000US46041,46,041,Dewey County,1667,714,953
0500000US46065,46,065,Hughes County,7479,1949,5530
0500000US46111,46,111,Sanborn County,1051,272,779
0500000US46059,46,059,Hand County,1518,421,1097
0500000US46135,46,135,Yankton County,9359,2626,6733
0500000US46005,46,005,Beadle County,7770,2421,5349
0500000US46035,46,035,Davison County,8687,2290,6397
0500000US46073,46,073,Jerauld County,917,197,720
0500000US46117,46,117,Stanley County,1264,471,793
0500000US46107,46,107,Potter County,998,209,789
0500000US46023,46,023,Charles Mix County,3144,929,2215
0500000US46091,46,091,Marshall County,1862,519,1343
0500000US46101,46,101,Moody County,2636,751,1885
0500000US46121,46,121,Todd County,2703,1386,1317
0500000US46085,46,085,Lyman County,1404,516,888
0500000US46115,46,115,Spink County,2635,714,1921
0500000US46011,46,011,Brookings County,12764,3204,9560
0500000US46057,46,057,Hamlin County,2215,801,1414
0500000US47083,47,083,Houston County,2943,727,2216
0500000US47071,47,071,Hardin County,10267,3136,7131
0500000US47069,47,069,Hardeman County,8907,2554,6353
0500000US47139,47,139,Polk County,7096,2215,4881
0500000US47185,47,185,White County,9951,2989,6962
0500000US47171,47,171,Unicoi County,7521,2109,5412
0500000US47183,47,183,Weakley County,13605,3874,9731
0500000US47007,47,007,Bledsoe County,4853,1542,3311
0500000US47031,47,031,Coffee County,21626,6844,14782
0500000US47073,47,073,Hawkins County,23330,7157,16173
0500000US47111,47,111,Macon County,9202,3265,5937
0500000US47147,47,147,Robertson County,25388,9357,16031
0500000US47021,47,021,Cheatham County,14952,4731,10221
0500000US47055,47,055,Giles County,11496,3376,8120
0500000US47113,47,113,Madison County,37729,11294,26435
0500000US47137,47,137,Pickett County,2218,643,1575
0500000US47181,47,181,Wayne County,5954,1748,4206
0500000US47003,47,003,Bedford County,16882,6453,10429
0500000US47035,47,035,Cumberland County,25347,5828,19519
0500000US47025,47,025,Claiborne County,13238,3547,9691
0500000US47085,47,085,Humphreys County,6858,1787,5071
0500000US47141,47,141,Putnam County,31110,8608,22502
0500000US47161,47,161,Stewart County,5246,1525,3721
0500000US47039,47,039,Decatur County,4623,1155,3468
0500000US47109,47,109,McNairy County,10022,2898,7124
0500000US47011,47,011,Bradley County,39840,12494,27346
0500000US48267,48,267,Kimble County,1948,516,1432
0500000US48467,48,467,Van Zandt County,19615,6207,13408
0500000US48317,48,317,Martin County,1626,631,995
0500000US48501,48,501,Yoakum County,2676,1226,1450
0500000US48387,48,387,Red River County,5048,1183,3865
0500000US48435,48,435,Sutton County,1484,488,996
0500000US48459,48,459,Upshur County,14036,4390,9646
0500000US48481,48,481,Wharton County,15256,5511,9745
0500000US48033,48,033,Borden County,261,85,176
0500000US48315,48,315,Marion County,4459,871,3588
0500000US48181,48,181,Grayson County,47957,15604,32353
0500000US48363,48,363,Palo Pinto County,10312,2994,7318
0500000US48123,48,123,DeWitt County,7088,2614,4474
0500000US48059,48,059,Callahan County,5319,1273,4046
0500000US48183,48,183,Gregg County,45532,15459,30073
0500000US48303,48,303,Lubbock County,112185,36478,75707
0500000US48257,48,257,Kaufman County,37364,15998,21366
0500000US48153,48,153,Floyd County,2328,810,1518
0500000US48071,48,071,Chambers County,13529,5742,7787
0500000US48027,48,027,Bell County,120241,46132,74109
0500000US48233,48,233,Hutchinson County,7191,2337,4854
0500000US48361,48,361,Orange County,31989,10891,21098
0500000US48495,48,495,Winkler County,2572,931,1641
0500000US48053,48,053,Burnet County,16849,4943,11906
0500000US48113,48,113,Dallas County,917276,330586,586690
0500000US48311,48,311,McMullen County,223,76,147
0500000US48251,48,251,Johnson County,56433,22035,34398
0500000US48205,48,205,Hartley County,1681,632,1049
0500000US48293,48,293,Limestone County,8169,2621,5548
0500000US48367,48,367,Parker County,44255,15672,28583
0500000US48109,48,109,Culberson County,681,193,488
0500000US48169,48,169,Garza County,1628,584,1044
0500000US48453,48,453,Travis County,458484,137429,321055
0500000US48087,48,087,Collingsworth County,1055,381,674
0500000US48279,48,279,Lamb County,4754,1703,3051
0500000US48301,48,301,Loving County,33,7,26
0500000US28117,28,117,Prentiss County,9399,3021,6378
0500000US28059,28,059,Jackson County,51429,15112,36317
0500000US28143,28,143,Tunica County,3943,1427,2516
0500000US28021,28,021,Claiborne County,3009,829,2180
0500000US28075,28,075,Lauderdale County,29657,9361,20296
0500000US28127,28,127,Simpson County,9361,3227,6134
0500000US28007,28,007,Attala County,7129,2476,4653
0500000US28027,28,027,Coahoma County,8744,3142,5602
0500000US28147,28,147,Walthall County,5683,1802,3881
0500000US28115,28,115,Pontotoc County,10788,3925,6863
0500000US28003,28,003,Alcorn County,14502,4591,9911
0500000US28033,28,033,DeSoto County,62078,24325,37753
0500000US29129,29,129,Mercer County,1326,299,1027
0500000US29047,29,047,Clay County,90285,29827,60458
0500000US29065,29,065,Dent County,6300,1733,4567
0500000US29227,29,227,Worth County,856,222,634
0500000US29510,29,510,St. Louis city,140455,32191,108264
0500000US29023,29,023,Butler County,16357,5060,11297
0500000US29087,29,087,Holt County,2056,515,1541
0500000US29139,29,139,Montgomery County,4891,1545,3346
0500000US29207,29,207,Stoddard County,11684,3329,8355
0500000US29221,29,221,Washington County,9114,2899,6215
0500000US29063,29,063,DeKalb County,3812,1036,2776
0500000US29107,29,107,Lafayette County,12959,4125,8834
0500000US29197,29,197,Schuyler County,1588,447,1141
0500000US29029,29,029,Camden County,16096,3133,12963
0500000US29097,29,097,Jasper County,45261,15015,30246
0500000US29119,29,119,McDonald County,8110,3070,5040
0500000US29167,29,167,Polk County,11557,3738,7819
0500000US29179,29,179,Reynolds County,2638,723,1915
0500000US29201,29,201,Scott County,15428,5031,10397
0500000US29011,29,011,Barton County,4931,1648,3283
0500000US29051,29,051,Cole County,29749,9139,20610
0500000US29073,29,073,Gasconade County,6116,1508,4608
0500000US29121,29,121,Macon County,5889,1506,4383
0500000US29155,29,155,Pemiscot County,6845,2219,4626
0500000US29203,29,203,Shannon County,3173,797,2376
0500000US29067,29,067,Douglas County,5126,1077,4049
0500000US29083,29,083,Henry County,9199,2708,6491
0500000US29109,29,109,Lawrence County,14604,4726,9878
0500000US30015,30,015,Chouteau County,2256,729,1527
0500000US30053,30,053,Lincoln County,8259,1553,6706
0500000US30103,30,103,Treasure County,365,78,287
0500000US30097,30,097,Sweet Grass County,1547,356,1191
0500000US30079,30,079,Prairie County,540,122,418
0500000US30035,30,035,Glacier County,4178,1260,2918
0500000US30037,30,037,Golden Valley County,337,65,272
0500000US30095,30,095,Stillwater County,3716,850,2866
0500000US30039,30,039,Granite County,1280,164,1116
0500000US30057,30,057,Madison County,3481,548,2933
0500000US30091,30,091,Sheridan County,1645,363,1282
0500000US30003,30,003,Big Horn County,3687,1745,1942
0500000US30049,30,049,Lewis and Clark County,27800,7554,20246
0500000US30063,30,063,Missoula County,48608,12358,36250
0500000US30013,30,013,Cascade County,34444,9502,24942
0500000US30033,30,033,Garfield County,447,112,335
0500000US30077,30,077,Powell County,2388,529,1859
0500000US30031,30,031,Gallatin County,41985,11603,30382
0500000US30001,30,001,Beaverhead County,3977,742,3235
0500000US30065,30,065,Musselshell County,2077,474,1603
0500000US31161,31,161,Sheridan County,2251,563,1688
0500000US31129,31,129,Nuckolls County,1914,445,1469
0500000US31063,31,063,Frontier County,1116,291,825
0500000US31055,31,055,Douglas County,215787,71229,144558
0500000US31029,31,029,Chase County,1714,432,1282
0500000US31005,31,005,Arthur County,193,47,146
0500000US31061,31,061,Franklin County,1354,312,1042
0500000US31095,31,095,Jefferson County,3283,684,2599
0500000US31115,31,115,Loup County,279,58,221
0500000US31137,31,137,Phelps County,3927,1167,2760
0500000US31157,31,157,Scotts Bluff County,14613,4788,9825
0500000US31105,31,105,Kimball County,1571,393,1178
0500000US31121,31,121,Merrick County,3324,919,2405
0500000US31021,31,021,Burt County,2919,827,2092
0500000US31039,31,039,Cuming County,3752,1029,2723
0500000US31075,31,075,Grant County,293,69,224
0500000US31085,31,085,Hayes County,413,88,325
0500000US31027,31,027,Cedar County,3456,924,2532
0500000US31097,31,097,Johnson County,1820,554,1266
0500000US31071,31,071,Garfield County,886,213,673
0500000US31133,31,133,Pawnee County,1219,276,943
0500000US31183,31,183,Wheeler County,357,71,286
0500000US31185,31,185,York County,5691,1499,4192
0500000US31037,31,037,Colfax County,3718,1384,2334
0500000US31113,31,113,Logan County,341,97,244
0500000US31143,31,143,Polk County,2052,583,1469
0500000US31017,31,017,Brown County,1434,294,1140
0500000US32015,32,015,Lander County,2087,877,1210
0500000US32011,32,011,Eureka County,750,222,528
0500000US34021,34,021,Mercer County,129873,42851,87022
0500000US34035,34,035,Somerset County,117012,40858,76154
0500000US34001,34,001,Atlantic County,99874,31547,68327
0500000US34023,34,023,Middlesex County,284174,103196,180978
0500000US34009,34,009,Cape May County,39904,9619,30285
0500000US34039,34,039,Union County,188987,70357,118630
0500000US34019,34,019,Hunterdon County,47180,14082,33098
0500000US35028,35,028,Los Alamos County,7567,2116,5451
0500000US35061,35,061,Valencia County,27489,8488,19001
0500000US35001,35,001,Bernalillo County,265657,76506,189151
0500000US35011,35,011,De Baca County,705,177,528
0500000US35023,35,023,Hidalgo County,1753,510,1243
0500000US35043,35,043,Sandoval County,50340,15800,34540
0500000US35009,35,009,Curry County,18515,6841,11674
0500000US35021,35,021,Harding County,211,18,193
0500000US35045,35,045,San Juan County,43134,15567,27567
0500000US35005,35,005,Chaves County,23169,8537,14632
0500000US35059,35,059,Union County,1381,299,1082
0500000US35041,35,041,Roosevelt County,6993,2237,4756
0500000US36005,36,005,Bronx County,499728,187931,311797
0500000US36035,36,035,Fulton County,22439,6492,15947
0500000US36083,36,083,Rensselaer County,64563,17367,47196
0500000US36043,36,043,Herkimer County,24583,6445,18138
0500000US36089,36,089,St. Lawrence County,41669,12070,29599
0500000US36113,36,113,Warren County,27553,6258,21295
0500000US36027,36,027,Dutchess County,107347,31505,75842
0500000US36055,36,055,Monroe County,300796,83967,216829
0500000US36111,36,111,Ulster County,69539,18001,51538
0500000US36051,36,051,Livingston County,24383,6554,17829
0500000US36039,36,039,Greene County,17117,3854,13263
0500000US36003,36,003,Allegany County,18009,5180,12829
0500000US36009,36,009,Cattaraugus County,31433,8776,22657
0500000US36093,36,093,Schenectady County,53295,13577,39718
0500000US36123,36,123,Yates County,9029,2356,6673
0500000US37087,37,087,Haywood County,26336,6878,19458
0500000US37005,37,005,Alleghany County,4746,1222,3524
0500000US37045,37,045,Cleveland County,36882,10758,26124
0500000US37077,37,077,Granville County,21030,7215,13815
0500000US37093,37,093,Hoke County,17722,7294,10428
0500000US37097,37,097,Iredell County,65246,22300,42946
0500000US37147,37,147,Pitt County,69169,21118,48051
0500000US37039,37,039,Cherokee County,11895,2497,9398
0500000US37193,37,193,Wilkes County,28355,7630,20725
0500000US37003,37,003,Alexander County,13722,4149,9573
0500000US37031,37,031,Carteret County,29690,7431,22259
0500000US37139,37,139,Pasquotank County,14780,4489,10291
0500000US37173,37,173,Swain County,5443,1398,4045
0500000US37007,37,007,Anson County,9516,2453,7063
0500000US37069,37,069,Franklin County,24749,7652,17097
0500000US37113,37,113,Macon County,15699,3532,12167
0500000US37175,37,175,Transylvania County,14123,2944,11179
0500000US37047,37,047,Columbus County,22306,6927,15379
0500000US37123,37,123,Montgomery County,10411,2952,7459
0500000US37153,37,153,Richmond County,18546,5905,12641
0500000US37171,37,171,Surry County,28985,7955,21030
0500000US37021,37,021,Buncombe County,107093,25235,81858
0500000US37025,37,025,Cabarrus County,72299,28068,44231
0500000US37057,37,057,Davidson County,65471,20492,44979
0500000US37091,37,091,Hertford County,8899,2262,6637
0500000US37141,37,141,Pender County,21766,5882,15884
0500000US37189,37,189,Watauga County,20355,3857,16498
0500000US37177,37,177,Tyrrell County,1631,294,1337
0500000US38097,38,097,Traill County,3349,888,2461
0500000US38021,38,021,Dickey County,2170,631,1539
0500000US38101,38,101,Ward County,27564,8004,19560
0500000US38049,38,049,McHenry County,2628,738,1890
0500000US38005,38,005,Benson County,2285,830,1455
0500000US38075,38,075,Renville County,1022,274,748
0500000US38015,38,015,Burleigh County,39495,11810,27685
0500000US38065,38,065,Oliver County,750,195,555
0500000US38071,38,071,Ramsey County,5003,1321,3682
0500000US38039,38,039,Griggs County,1056,243,813
0500000US38083,38,083,Sheridan County,689,141,548
0500000US38103,38,103,Wells County,1960,407,1553
0500000US39099,39,099,Mahoning County,98052,25875,72177
0500000US39145,39,145,Scioto County,30086,9361,20725
0500000US39105,39,105,Meigs County,9193,2652,6541
0500000US39131,39,131,Pike County,10822,3429,7393
0500000US39061,39,061,Hamilton County,339966,96411,243555
0500000US39087,39,087,Lawrence County,23540,6826,16714
0500000US39157,39,157,Tuscarawas County,36817,11028,25789
0500000US39015,39,015,Brown County,17434,5386,12048
0500000US39043,39,043,Erie County,31301,7772,23529
0500000US39089,39,089,Licking County,64016,20865,43151
0500000US39019,39,019,Carroll County,11126,3208,7918
0500000US39025,39,025,Clermont County,77181,24799,52382
0500000US39071,39,071,Highland County,16646,5101,11545
0500000US39133,39,133,Portage County,61993,17304,44689
0500000US39013,39,013,Belmont County,26200,6724,19476
0500000US39127,39,127,Perry County,13547,4646,8901
0500000US48395,48,395,Robertson County,6358,1890,4468
0500000US48441,48,441,Taylor County,49482,16329,33153
0500000US48455,48,455,Trinity County,5918,1325,4593
0500000US48019,48,019,Bandera County,8242,1771,6471
0500000US48079,48,079,Cochran County,996,362,634
0500000US48091,48,091,Comal County,48903,15839,33064
0500000US48225,48,225,Houston County,8209,2266,5943
0500000US48375,48,375,Potter County,43944,15793,28151
0500000US48415,48,415,Scurry County,5884,1923,3961
0500000US48433,48,433,Stonewall County,582,111,471
0500000US48049,48,049,Brown County,14016,4546,9470
0500000US48025,48,025,Bee County,8537,3371,5166
0500000US48103,48,103,Crane County,1422,605,817
0500000US48307,48,307,McCulloch County,3255,974,2281
0500000US48287,48,287,Lee County,6104,1958,4146
0500000US48139,48,139,Ellis County,55840,22665,33175
0500000US48265,48,265,Kerr County,20766,5484,15282
0500000US48145,48,145,Falls County,5237,1390,3847
0500000US19137,19,137,Montgomery County,4587,1379,3208
0500000US19123,19,123,Mahaska County,8829,2879,5950
0500000US19019,19,019,Buchanan County,8046,2478,5568
0500000US19053,19,053,Decatur County,3213,865,2348
0500000US20085,20,085,Jackson County,5392,1555,3837
0500000US20109,20,109,Logan County,1137,327,810
0500000US20209,20,209,Wyandotte County,59983,20998,38985
0500000US20027,20,027,Clay County,3402,1014,2388
0500000US20169,20,169,Saline County,22210,6218,15992
0500000US20197,20,197,Wabaunsee County,2749,836,1913
0500000US20123,20,123,Mitchell County,2616,618,1998
0500000US20005,20,005,Atchison County,5980,1688,4292
0500000US20055,20,055,Finney County,12509,5254,7255
0500000US20103,20,103,Leavenworth County,27060,10029,17031
0500000US20187,20,187,Stanton County,807,189,618
0500000US20119,20,119,Meade County,1675,539,1136
0500000US20151,20,151,Pratt County,3684,1025,2659
0500000US20003,20,003,Anderson County,3069,843,2226
0500000US20061,20,061,Geary County,12754,5566,7188
0500000US20057,20,057,Ford County,11274,4731,6543
0500000US20117,20,117,Marshall County,4112,1053,3059
0500000US20023,20,023,Cheyenne County,1228,280,948
0500000US20035,20,035,Cowley County,13566,4343,9223
0500000US20059,20,059,Franklin County,9982,3065,6917
0500000US20089,20,089,Jewell County,1380,220,1160
0500000US20159,20,159,Rice County,3863,1103,2760
0500000US20017,20,017,Chase County,1029,244,785
0500000US20203,20,203,Wichita County,903,285,618
0500000US20137,20,137,Norton County,1930,593,1337
0500000US20009,20,009,Barton County,10892,3152,7740
0500000US20047,20,047,Edwards County,1302,336,966
0500000US20165,20,165,Rush County,1403,285,1118
0500000US20115,20,115,Marion County,4789,1287,3502
0500000US20143,20,143,Ottawa County,2420,668,1752
0500000US20007,20,007,Barber County,1960,483,1477
0500000US20041,20,041,Dickinson County,7801,2269,5532
0500000US21223,21,223,Trimble County,3604,990,2614
0500000US21105,21,105,Hickman County,1855,392,1463
0500000US21179,21,179,Nelson County,17491,5921,11570
0500000US21081,21,081,Grant County,8849,3358,5491
0500000US21141,21,141,Logan County,10565,3068,7497
0500000US21191,21,191,Pendleton County,5260,1869,3391
0500000US21215,21,215,Spencer County,6709,2597,4112
0500000US21011,21,011,Bath County,4624,1490,3134
0500000US21021,21,021,Boyle County,10984,3339,7645
0500000US21095,21,095,Harlan County,11213,3574,7639
0500000US21137,21,137,Lincoln County,9706,3470,6236
0500000US21171,21,171,Monroe County,4414,1259,3155
0500000US21225,21,225,Union County,5465,1674,3791
0500000US21035,21,035,Calloway County,14641,3874,10767
0500000US21059,21,059,Daviess County,39808,13024,26784
0500000US21101,21,101,Henderson County,18480,5638,12842
0500000US21119,21,119,Knott County,6348,2010,4338
0500000US21177,21,177,Muhlenberg County,11317,3434,7883
0500000US21199,21,199,Pulaski County,25663,7804,17859
0500000US21001,21,001,Adair County,7020,1973,5047
0500000US21057,21,057,Cumberland County,2769,774,1995
0500000US21129,21,129,Lee County,2864,633,2231
0500000US21135,21,135,Lewis County,5435,1642,3793
0500000US21239,21,239,Woodford County,10198,3426,6772
0500000US21113,21,113,Jessamine County,18773,6872,11901
0500000US21133,21,133,Letcher County,9892,3072,6820
0500000US21145,21,145,McCracken County,27841,7278,20563
0500000US21235,21,235,Whitley County,12490,4409,8081
