geo_id,state_id,county_id,county_name,race_total_population,race_hispanic_or_latino,race_not_hispanic_or_latino,race_american_indian_and_alaska_native,race_asian,race_black_or_african_american,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,race_two_or_more,race_two_or_more_excluding_some_ther_and_three_or_more,race_two_or_more_including_some_other,race_white_alone
0500000US22003,22,003,Allen Parish,25661,1503,24158,464,167,4786,0,0,522,509,13,18219
0500000US22065,22,065,Madison Parish,11472,237,11235,8,0,7301,0,8,28,28,0,3890
0500000US23017,23,017,Oxford County,57325,750,56575,164,268,250,4,0,1175,1160,15,54714
0500000US23027,23,027,Waldo County,39418,528,38890,180,195,186,0,18,641,641,0,37670
0500000US23019,23,019,Penobscot County,151748,2006,149742,1513,1560,1325,63,85,2703,2650,53,142493
0500000US23001,23,001,Androscoggin County,107444,1980,105464,232,812,2013,4,50,4802,4761,41,97551
0500000US23003,23,003,Aroostook County,68269,801,67468,1236,287,623,7,0,947,945,2,64368
0500000US23005,23,005,Cumberland County,290944,5959,284985,357,6088,8305,11,343,6569,6427,142,263312
0500000US23013,23,013,Knox County,39823,592,39231,132,215,204,0,9,729,718,11,37942
0500000US23031,23,031,York County,203102,3378,199724,845,2597,1674,31,121,2842,2823,19,191614
0500000US23007,23,007,Franklin County,30019,386,29633,119,114,84,31,28,510,503,7,28747
0500000US23025,23,025,Somerset County,50710,530,50180,224,152,266,0,1,935,935,0,48602
0500000US24047,24,047,Worcester County,51564,1765,49799,100,657,6692,32,28,998,996,2,41292
0500000US24510,24,510,Baltimore city,614700,31503,583197,1353,15862,380636,194,2219,13648,12967,681,169285
0500000US24041,24,041,Talbot County,37211,2412,34799,23,514,4006,20,142,1160,1156,4,28934
0500000US24025,24,025,Harford County,251025,11069,239956,419,6645,33181,0,775,6999,6556,443,191937
0500000US24027,24,027,Howard County,315327,21200,294127,583,55819,57522,58,1614,11219,10773,446,167312
0500000US24003,24,003,Anne Arundel County,567696,42640,525056,774,20967,91488,352,1458,18439,17977,462,391578
0500000US24005,24,005,Baltimore County,827625,43484,784141,1792,49103,231318,341,1736,19336,18646,690,480515
0500000US24009,24,009,Calvert County,91082,3427,87655,116,1649,10481,38,187,3734,3732,2,71450
0500000US24023,24,023,Garrett County,29376,331,29045,19,114,228,8,0,327,311,16,28349
0500000US24031,24,031,Montgomery County,1040133,200307,839826,1401,151825,183962,454,5682,34084,31055,3029,462418
0500000US24013,24,013,Carroll County,167522,5632,161890,349,2998,5560,31,240,2857,2821,36,149855
0500000US24035,24,035,Queen Anne's County,49355,1871,47484,18,462,3333,0,153,793,752,41,42725
0500000US24037,24,037,St. Mary's County,111531,5521,106010,123,3071,15952,13,176,3478,3439,39,83197
0500000US24017,24,017,Charles County,157671,8757,148914,797,4859,69462,64,399,7662,7517,145,65671
0500000US24019,24,019,Dorchester County,32261,1715,30546,31,335,8639,0,11,1093,1061,32,20437
0500000US24043,24,043,Washington County,149811,7155,142656,175,2643,15460,102,146,4792,4741,51,119338
0500000US24045,24,045,Wicomico County,102172,5198,96974,147,3240,26199,37,113,2456,2382,74,64782
0500000US24015,24,015,Cecil County,102517,4386,98131,157,1480,6556,8,37,2316,2293,23,87577
0500000US24011,24,011,Caroline County,32875,2304,30571,80,218,4511,10,50,727,717,10,24975
0500000US25025,25,025,Suffolk County,791766,179702,612064,1442,68775,159705,225,6825,18442,16506,1936,356650
0500000US25001,25,001,Barnstable County,213690,6228,207462,1048,3167,6130,130,1552,3664,3271,393,191771
0500000US25007,25,007,Dukes County,17313,606,16707,101,64,615,0,271,758,717,41,14898
0500000US25017,25,017,Middlesex County,1595192,125533,1469659,1743,185650,78649,340,9796,36643,33248,3395,1156838
0500000US25003,25,003,Berkshire County,127328,5839,121489,273,2169,3489,56,333,2538,2531,7,112631
0500000US25005,25,005,Bristol County,558905,43042,515863,164,12553,20746,136,10622,13787,11023,2764,457855
0500000US25013,25,013,Hampden County,469116,115479,353637,602,10748,36369,18,980,8055,7711,344,296865
0500000US25023,25,023,Plymouth County,512135,19476,492659,335,6427,46146,166,12961,10499,8335,2164,416125
0500000US25009,25,009,Essex County,781024,158974,622050,776,26765,23933,74,2622,13137,12464,673,554743
0500000US25011,25,011,Franklin County,70935,2766,68169,216,1138,934,65,83,1318,1246,72,64415
0500000US25021,25,021,Norfolk County,698249,30363,667886,747,74864,45399,233,3517,14207,12976,1231,528919
0500000US25015,25,015,Hampshire County,161159,8882,152277,190,8408,4334,63,183,3766,3694,72,135333
0500000US25019,25,019,Nantucket County,11101,505,10596,35,107,570,7,38,392,253,139,9447
0500000US26115,26,115,Monroe County,149699,5261,144438,407,928,3520,7,295,2484,2452,32,136797
0500000US26005,26,005,Allegan County,115250,8392,106858,533,781,1562,0,135,1775,1769,6,102072
0500000US26059,26,059,Hillsdale County,45830,1034,44796,178,173,328,0,23,601,593,8,43493
0500000US26003,26,003,Alger County,9194,137,9057,320,14,692,0,0,325,323,2,7706
0500000US26127,26,127,Oceana County,26417,3913,22504,243,59,275,0,8,293,290,3,21626
0500000US26089,26,089,Leelanau County,21639,938,20701,600,146,79,3,16,374,369,5,19483
0500000US26035,26,035,Clare County,30616,592,30024,140,111,186,0,5,515,513,2,29067
0500000US26083,26,083,Keweenaw County,2130,12,2118,0,2,31,0,0,15,15,0,2070
0500000US26073,26,073,Isabella County,70775,2753,68022,2014,1174,1836,8,94,2426,2364,62,60470
0500000US26139,26,139,Ottawa County,284034,27450,256584,654,7423,4132,46,168,5560,5499,61,238601
0500000US26157,26,157,Tuscola County,53250,1779,51471,151,171,596,0,30,736,729,7,49787
0500000US26007,26,007,Alpena County,28612,382,28230,139,141,148,20,0,347,341,6,27435
0500000US26067,26,067,Ionia County,64176,3032,61144,169,251,2889,6,5,1110,1039,71,56714
0500000US26111,26,111,Midland County,83389,2212,81177,345,1907,1149,40,126,1222,1204,18,76388
0500000US26021,26,021,Berrien County,154807,8340,146467,605,3032,22572,38,223,4059,3940,119,115938
0500000US26135,26,135,Oscoda County,8277,126,8151,52,4,53,4,0,119,119,0,7919
0500000US26039,26,039,Crawford County,13836,265,13571,70,123,84,0,0,185,185,0,13109
0500000US26037,26,037,Clinton County,77896,3506,74390,95,1205,1349,0,4,1588,1588,0,70149
0500000US26057,26,057,Gratiot County,41067,2454,38613,103,156,2203,23,6,692,628,64,35430
0500000US26063,26,063,Huron County,31543,741,30802,73,184,124,0,16,339,336,3,30066
0500000US26091,26,091,Lenawee County,98474,7784,90690,296,284,2421,15,102,2086,1996,90,85486
0500000US26105,26,105,Mason County,28884,1314,27570,217,183,269,0,0,485,414,71,26416
0500000US26117,26,117,Montcalm County,63209,2197,61012,306,253,1332,41,23,1007,918,89,58050
0500000US26149,26,149,St. Joseph County,60897,4710,56187,75,304,1324,30,7,1682,1665,17,52765
0500000US26147,26,147,St. Clair County,159566,5281,154285,226,1062,3345,38,159,3957,3898,59,145498
0500000US26161,26,161,Washtenaw County,365961,16999,348962,679,33053,42619,144,859,14406,14083,323,257202
0500000US26011,26,011,Arenac County,15165,301,14864,184,55,89,0,2,157,155,2,14377
0500000US26027,26,027,Cass County,51460,1949,49511,555,434,2533,21,71,1546,1512,34,44351
0500000US26071,26,071,Iron County,11212,221,10991,173,65,57,0,0,82,82,0,10614
0500000US26143,26,143,Roscommon County,23877,424,23453,219,75,35,0,0,418,418,0,22706
0500000US26163,26,163,Wayne County,1761382,103202,1658180,4498,57117,681837,460,4551,36499,35209,1290,873218
0500000US26023,26,023,Branch County,43584,2019,41565,166,283,965,17,4,642,606,36,39488
0500000US26075,26,075,Jackson County,158913,5523,153390,652,1339,12576,41,134,3957,3827,130,134691
0500000US26097,26,097,Mackinac County,10817,185,10632,1795,78,297,14,5,501,487,14,7942
0500000US26009,26,009,Antrim County,23177,517,22660,153,73,79,0,8,362,362,0,21985
0500000US26061,26,061,Houghton County,36360,572,35788,104,1062,250,22,138,787,764,23,33425
0500000US26069,26,069,Iosco County,25247,537,24710,185,173,168,10,5,429,429,0,23740
0500000US26085,26,085,Lake County,11763,311,11452,113,27,939,0,7,403,395,8,9963
0500000US26119,26,119,Montmorency County,9261,118,9143,82,7,32,1,2,124,124,0,8895
0500000US26141,26,141,Presque Isle County,12797,168,12629,42,60,70,0,17,195,195,0,12245
0500000US26077,26,077,Kalamazoo County,261573,12593,248980,592,6355,27517,56,389,10874,10604,270,203197
0500000US26107,26,107,Mecosta County,43264,958,42306,162,327,1227,7,59,979,959,20,39545
0500000US26103,26,103,Marquette County,66939,1001,65938,546,654,1079,33,15,1887,1847,40,61724
0500000US26123,26,123,Newaygo County,48142,2792,45350,300,160,612,0,42,623,623,0,43613
0500000US26133,26,133,Osceola County,23232,418,22814,192,70,253,0,0,296,296,0,22003
0500000US26137,26,137,Otsego County,24397,412,23985,99,106,97,0,0,641,618,23,23042
0500000US26025,26,025,Calhoun County,134473,6885,127588,867,3095,14087,20,63,4734,4537,197,104722
0500000US26031,26,031,Cheboygan County,25458,351,25107,423,98,215,0,0,901,891,10,23470
0500000US26095,26,095,Luce County,6364,198,6166,327,17,463,2,0,390,368,22,4967
0500000US26081,26,081,Kent County,643140,67179,575961,1482,19213,59543,127,728,18902,18501,401,475966
0500000US26099,26,099,Macomb County,868704,22212,846492,2173,33743,98622,341,1795,18340,17871,469,691478
0500000US26145,26,145,Saginaw County,192778,16151,176627,422,2424,34953,12,215,4622,4547,75,133979
0500000US26155,26,155,Shiawassee County,68493,1995,66498,161,196,396,8,0,1223,1207,16,64514
0500000US26013,26,013,Baraga County,8507,132,8375,762,42,834,2,5,532,532,0,6198
0500000US26017,26,017,Bay County,104786,5503,99283,318,631,1675,0,16,2133,2126,7,94510
0500000US26029,26,029,Charlevoix County,26219,504,25715,378,110,126,20,10,468,446,22,24603
0500000US26045,26,045,Eaton County,109155,5793,103362,484,2526,7024,43,138,2469,2388,81,90678
0500000US26041,26,041,Delta County,36190,461,35729,671,153,106,7,17,1100,1065,35,33675
0500000US26053,26,053,Gogebic County,15414,207,15207,409,53,701,23,0,207,193,14,13814
0500000US26047,26,047,Emmet County,33039,532,32507,958,170,208,30,52,941,917,24,30148
0500000US05147,05,147,Woodruff County,6660,12,6648,0,91,1845,6,0,85,85,0,4621
0500000US05023,05,023,Cleburne County,25230,618,24612,273,152,140,0,0,144,140,4,23903
0500000US05025,05,025,Cleveland County,8226,154,8072,13,3,924,0,0,173,167,6,6959
0500000US05067,05,067,Jackson County,17225,485,16740,17,7,2131,7,15,1306,1299,7,13257
0500000US05057,05,057,Hempstead County,22018,2786,19232,51,17,6655,50,0,377,377,0,12082
0500000US05135,05,135,Sharp County,17043,373,16670,95,19,103,0,0,485,467,18,15968
0500000US05137,05,137,Stone County,12446,236,12210,55,14,9,0,0,334,334,0,11798
0500000US05143,05,143,Washington County,228529,38052,190477,1971,5532,7970,5039,676,6127,6023,104,163162
0500000US05005,05,005,Baxter County,41219,927,40292,129,172,74,13,81,711,711,0,39112
0500000US05003,05,003,Ashley County,20537,1097,19440,50,47,5250,0,5,112,112,0,13976
0500000US05031,05,031,Craighead County,105701,5253,100448,181,1328,14567,200,426,2657,2607,50,81089
0500000US05055,05,055,Greene County,44623,1244,43379,102,129,717,40,41,666,666,0,41684
0500000US05073,05,073,Lafayette County,6915,172,6743,21,35,2516,0,29,67,67,0,4075
0500000US05105,05,105,Perry County,10322,297,10025,60,0,186,0,3,263,253,10,9513
0500000US05107,05,107,Phillips County,19034,343,18691,2,11,11921,0,7,165,153,12,6585
0500000US05111,05,111,Poinsett County,24054,707,23347,43,12,1141,0,0,1207,1207,0,20944
0500000US05133,05,133,Sevier County,17193,5703,11490,322,61,868,50,0,250,250,0,9939
0500000US05149,05,149,Yell County,21573,4314,17259,106,216,434,0,0,218,215,3,16285
0500000US05013,05,013,Calhoun County,5202,206,4996,7,0,1107,10,9,88,88,0,3775
0500000US05019,05,019,Clark County,22385,1050,21335,86,156,5367,8,0,299,299,0,15419
0500000US05011,05,011,Bradley County,10948,1654,9294,0,0,3168,0,20,12,12,0,6094
0500000US05095,05,095,Monroe County,7249,199,7050,36,31,2897,0,0,158,150,8,3928
0500000US05113,05,113,Polk County,20163,1319,18844,299,157,91,0,67,546,538,8,17684
0500000US05103,05,103,Ouachita County,24106,546,23560,48,15,9830,0,0,345,345,0,13322
0500000US05101,05,101,Newton County,7848,73,7775,205,18,2,0,0,168,168,0,7382
0500000US05081,05,081,Little River County,12417,107,12310,143,44,2762,0,0,289,289,0,9072
0500000US05015,05,015,Carroll County,27887,4182,23705,141,334,171,208,0,534,531,3,22317
0500000US05091,05,091,Miller County,43759,1405,42354,283,180,10772,34,88,808,781,27,30189
0500000US06033,06,033,Lake County,64148,12830,51318,2090,642,1426,30,142,1365,1348,17,45623
0500000US06043,06,043,Mariposa County,17540,1909,15631,390,243,166,54,20,633,627,6,14125
0500000US06115,06,115,Yuba County,75493,20990,54503,643,4977,2340,292,126,4040,3982,58,42085
0500000US06013,06,013,Contra Costa County,1133247,288101,845146,2376,182135,93683,5251,3829,54921,53181,1740,502951
0500000US06035,06,035,Lassen County,31185,5834,25351,847,436,2695,205,22,618,559,59,20528
0500000US06083,06,083,Santa Barbara County,443738,200060,243678,1407,22996,7881,482,604,10952,10760,192,199356
0500000US06097,06,097,Sonoma County,501317,132985,368332,2068,19720,7192,1406,2501,17208,16693,515,318237
0500000US06025,06,025,Imperial County,180216,151019,29197,1076,2376,3906,307,120,1639,1598,41,19773
0500000US06051,06,051,Mono County,14174,3866,10308,342,336,40,0,80,276,276,0,9234
0500000US06001,06,001,Alameda County,1643700,369061,1274639,5288,483067,172329,13192,4977,72395,68394,4001,523391
0500000US06067,06,067,Sacramento County,1510023,347025,1162998,5469,231740,144003,16335,6086,76865,73779,3086,682500
0500000US06055,06,055,Napa County,140530,47687,92843,326,11210,2764,264,516,3604,3384,220,74159
0500000US06053,06,053,Monterey County,433212,252588,180624,1046,23647,10606,1963,530,11594,11458,136,131238
0500000US06091,06,091,Sierra County,2930,324,2606,25,0,6,0,0,8,8,0,2567
0500000US06073,06,073,San Diego County,3302833,1106925,2195908,12282,382336,155536,12811,6366,111197,108705,2492,1515380
0500000US06113,06,113,Yolo County,214977,67809,147168,533,29360,5215,919,258,9609,9276,333,101274
0500000US06023,06,023,Humboldt County,135768,15360,120408,5919,4049,1342,369,258,7166,7057,109,101305
0500000US06003,06,003,Alpine County,1146,105,1041,294,8,9,0,0,52,52,0,678
0500000US06045,06,045,Mendocino County,87422,21679,65743,2839,1667,511,170,180,3062,3037,25,57314
0500000US06087,06,087,Santa Cruz County,273765,91676,182089,360,12116,2359,168,554,8992,8851,141,157540
0500000US06037,06,037,Los Angeles County,10098052,4893603,5204449,20307,1451560,795505,24821,29924,223280,209713,13567,2659052
0500000US06065,06,065,Riverside County,2383286,1154517,1228769,10064,147706,144503,5846,5345,58837,56161,2676,856468
0500000US06085,06,085,Santa Clara County,1922200,495455,1426745,3003,685265,45379,6231,4743,66212,62474,3738,615912
0500000US06041,06,041,Marin County,260295,41335,218960,435,14815,5597,292,2453,9559,9282,277,185809
0500000US06093,06,093,Siskiyou County,43540,5336,38204,1283,671,619,120,33,2088,2062,26,33390
0500000US06089,06,089,Shasta County,179085,17605,161480,4014,5326,2140,182,151,6092,5863,229,143575
0500000US06015,06,015,Del Norte County,27424,5340,22084,1841,937,758,17,128,1231,1205,26,17172
0500000US06021,06,021,Glenn County,27897,11504,16393,414,820,223,17,0,412,410,2,14507
0500000US06007,06,007,Butte County,227075,36358,190717,1738,9900,3303,341,406,10639,10350,289,164390
0500000US06063,06,063,Plumas County,18699,1629,17070,387,200,194,41,126,551,551,0,15571
0500000US06079,06,079,San Luis Obispo County,281455,63002,218453,1363,9924,4912,258,244,7178,6955,223,194574
0500000US06029,06,029,Kern County,883053,465842,417211,4202,40273,45053,1153,1039,18461,17011,1450,307030
0500000US06059,06,059,Orange County,3164182,1080195,2083987,6348,629637,50412,8541,5881,87132,82896,4236,1296036
0500000US06009,06,009,Calaveras County,45235,5297,39938,374,568,299,126,52,1614,1595,19,36905
0500000US06101,06,101,Sutter County,95872,29354,66518,676,14532,1793,367,211,4170,3960,210,44769
0500000US06081,06,081,San Mateo County,765935,189002,576933,1151,212474,16838,10272,2476,30675,29042,1633,303047
0500000US06109,06,109,Tuolumne County,53932,6527,47405,747,732,880,125,40,1517,1489,28,43364
0500000US06077,06,077,San Joaquin County,732212,301256,430956,1536,110164,49926,3959,1069,26415,25080,1335,237887
0500000US06005,06,005,Amador County,37829,5132,32697,270,466,749,69,10,1370,1370,0,29763
0500000US08095,08,095,Phillips County,4318,944,3374,11,15,8,0,0,73,73,0,3267
0500000US08007,08,007,Archuleta County,12908,2371,10537,164,133,214,0,23,113,108,5,9890
0500000US08031,08,031,Denver County,693417,209859,483558,3359,25698,62617,835,1455,16884,16368,516,372710
0500000US08061,08,061,Kiowa County,1449,78,1371,0,0,17,0,0,94,94,0,1260
0500000US08055,08,055,Huerfano County,6583,2274,4309,25,0,20,0,10,68,68,0,4186
0500000US08009,08,009,Baca County,3563,381,3182,57,0,35,4,0,48,48,0,3038
0500000US08015,08,015,Chaffee County,19164,1935,17229,42,126,366,0,32,387,354,33,16276
0500000US08047,08,047,Gilpin County,5924,548,5376,135,0,15,0,0,103,103,0,5123
0500000US08063,08,063,Kit Carson County,7635,1466,6169,31,25,195,38,2,26,26,0,5852
0500000US08045,08,045,Garfield County,58538,16487,42051,244,536,228,0,99,866,866,0,40078
0500000US08051,08,051,Gunnison County,16537,1532,15005,119,83,65,22,26,272,267,5,14418
0500000US08059,08,059,Jefferson County,570427,87153,483274,2691,15960,5977,228,923,10627,10178,449,446868
0500000US08079,08,079,Mineral County,823,79,744,0,5,16,0,0,9,3,6,714
0500000US08091,08,091,Ouray County,4722,201,4521,50,21,0,4,0,45,45,0,4401
0500000US08103,08,103,Rio Blanco County,6465,650,5815,39,6,25,16,3,244,244,0,5482
0500000US08115,08,115,Sedgwick County,2350,319,2031,3,36,30,0,0,28,28,0,1934
0500000US08021,08,021,Conejos County,8142,4315,3827,107,10,36,16,23,51,51,0,3584
0500000US08023,08,023,Costilla County,3687,2307,1380,17,55,17,0,0,74,74,0,1217
0500000US08001,08,001,Adams County,497115,197279,299836,2348,18966,15509,598,744,10329,9887,442,251342
0500000US08037,08,037,Eagle County,54357,16140,38217,132,424,474,43,4,639,593,46,36501
0500000US08065,08,065,Lake County,7585,2346,5239,15,95,8,3,0,121,121,0,4997
0500000US08081,08,081,Moffat County,13060,1983,11077,97,0,131,28,0,224,224,0,10597
0500000US08097,08,097,Pitkin County,17909,1777,16132,8,266,266,0,106,169,169,0,15317
0500000US08017,08,017,Cheyenne County,2039,347,1692,0,47,2,3,0,61,55,6,1579
0500000US08025,08,025,Crowley County,5630,1747,3883,61,17,206,0,4,78,78,0,3517
0500000US08033,08,033,Dolores County,1841,108,1733,12,0,0,0,0,47,47,0,1674
0500000US08057,08,057,Jackson County,1296,254,1042,0,0,0,0,0,5,5,0,1037
0500000US08069,08,069,Larimer County,338161,38323,299838,1640,7357,3035,290,375,7019,6765,254,280122
0500000US08083,08,083,Montezuma County,25909,3222,22687,3233,57,44,10,23,493,427,66,18827
0500000US08113,08,113,San Miguel County,7968,820,7148,42,91,16,0,25,89,89,0,6885
0500000US08013,08,013,Boulder County,321030,44266,276764,894,14919,2613,169,637,7729,7531,198,249803
0500000US08071,08,071,Las Animas County,14179,5963,8216,293,104,104,0,12,232,217,15,7471
0500000US08125,08,125,Yuma County,10069,2311,7758,41,0,89,0,3,46,46,0,7579
0500000US08107,08,107,Routt County,24874,1740,23134,116,259,193,5,95,196,196,0,22270
0500000US08117,08,117,Summit County,30429,4352,26077,75,144,261,109,32,424,424,0,25032
0500000US08019,08,019,Clear Creek County,9379,618,8761,8,98,103,7,0,178,178,0,8367
0500000US08029,08,029,Delta County,30346,4595,25751,317,258,157,0,0,310,300,10,24709
0500000US08101,08,101,Pueblo County,164685,70637,94048,969,1116,2795,27,232,2850,2769,81,86059
0500000US08087,08,087,Morgan County,28257,10147,18110,66,166,905,37,0,343,325,18,16593
0500000US08093,08,093,Park County,17392,1051,16341,277,142,24,19,59,313,313,0,15507
0500000US08077,08,077,Mesa County,149998,21629,128369,939,1401,931,362,169,2261,2221,40,122306
0500000US08099,08,099,Prowers County,12052,4532,7520,54,41,134,0,0,119,119,0,7172
0500000US08041,08,041,El Paso County,688153,115664,572489,2241,18864,40940,2442,1652,28354,27585,769,477996
0500000US08121,08,121,Washington County,4840,474,4366,14,22,53,0,0,48,48,0,4229
0500000US08005,08,005,Arapahoe County,636671,121355,515316,2230,36803,65578,1377,1702,20981,20254,727,386645
0500000US08014,08,014,Broomfield County,66120,8069,58051,246,4317,735,0,244,1513,1487,26,50996
0500000US09009,09,009,New Haven County,859339,151361,707978,823,33850,106325,164,2240,18456,17321,1135,546120
0500000US09003,09,003,Hartford County,894730,157785,736945,1398,46327,114565,176,2673,18381,16953,1428,553425
0500000US09015,09,015,Windham County,116538,13368,103170,66,1552,2084,23,95,2555,2516,39,96795
0500000US09007,09,007,Middlesex County,163368,9835,153533,118,4956,8050,0,140,2573,2549,24,137696
0500000US09013,09,013,Tolland County,151269,8086,143183,59,7013,4299,0,298,2911,2877,34,128603
0500000US10003,10,003,New Castle County,555133,54071,501062,1184,30385,135169,168,821,11074,10648,426,322261
0500000US10005,10,005,Sussex County,219540,20064,199476,685,2609,26714,62,518,4213,3978,235,164675
0500000US11001,11,001,District of Columbia,684498,74776,609722,1314,26278,315281,280,2648,15864,15104,760,248057
0500000US12091,12,091,Okaloosa County,200737,18118,182619,937,5887,18978,292,455,7650,7610,40,148420
0500000US12123,12,123,Taylor County,22098,937,21161,75,80,4826,34,84,145,145,0,15917
0500000US12133,12,133,Washington County,24566,887,23679,296,149,3747,112,17,324,315,9,19034
0500000US12031,12,031,Duval County,924229,86184,838045,1766,42474,269513,668,3110,26154,25336,818,494360
0500000US12007,12,007,Bradford County,26979,1068,25911,101,158,5326,0,28,308,308,0,19990
0500000US12009,12,009,Brevard County,576808,57695,519113,1577,13522,55699,492,1722,14411,13668,743,431690
0500000US12019,12,019,Clay County,207291,20037,187254,205,6016,20242,100,780,7683,7509,174,152228
0500000US12067,12,067,Lafayette County,8744,1263,7481,13,0,1339,187,0,136,136,0,5806
0500000US12069,12,069,Lake County,335362,50061,285301,1234,6445,33118,201,1324,6111,5734,377,236868
0500000US12089,12,089,Nassau County,80578,3257,77321,274,821,4816,0,40,985,980,5,70385
0500000US12103,12,103,Pinellas County,957875,90359,867516,2188,31613,95859,905,2948,22281,21164,1117,711722
0500000US12105,12,105,Polk County,668671,143958,524713,1816,11148,98050,298,1758,10556,10185,371,401087
0500000US12111,12,111,St. Lucie County,305591,56661,248930,675,5681,59731,244,425,4995,4826,169,177179
0500000US12043,12,043,Glades County,13363,2790,10573,516,54,1762,0,12,176,148,28,8053
0500000US12051,12,051,Hendry County,40127,21219,18908,571,324,4407,0,87,392,335,57,13127
0500000US12061,12,061,Indian River County,150984,18512,132472,228,1929,13317,58,76,2669,2612,57,114195
0500000US12063,12,063,Jackson County,48472,2314,46158,302,134,13007,58,90,895,879,16,31672
0500000US12099,12,099,Palm Beach County,1446277,316016,1130261,1137,38372,262376,465,5586,22555,20647,1908,799770
0500000US12109,12,109,St. Johns County,235503,15749,219754,585,6378,12445,175,250,4115,4091,24,195806
0500000US12117,12,117,Seminole County,455086,94168,360918,723,19749,48821,257,2069,10236,9452,784,279063
0500000US12086,12,086,Miami-Dade County,2715516,1845646,869870,2321,41372,436864,590,7370,16222,13622,2600,365131
0500000US12005,12,005,Bay County,182482,11453,171029,989,4067,19650,30,675,5967,5938,29,139651
0500000US12035,12,035,Flagler County,107139,10828,96311,120,2701,11094,14,306,1827,1754,73,80249
0500000US12037,12,037,Franklin County,11736,639,11097,8,53,1577,63,176,190,171,19,9030
0500000US12047,12,047,Hamilton County,14269,1332,12937,83,8,4836,0,15,163,163,0,7832
0500000US12077,12,077,Liberty County,8365,484,7881,90,20,1215,0,34,159,159,0,6363
0500000US12119,12,119,Sumter County,120999,6841,114158,336,1027,8684,44,80,1240,1157,83,102747
0500000US12039,12,039,Gadsden County,46017,4659,41358,68,280,25464,15,103,467,447,20,14961
0500000US12059,12,059,Holmes County,19430,533,18897,216,141,1315,71,5,255,244,11,16894
0500000US12071,12,071,Lee County,718679,149116,569563,1181,11224,58965,211,1814,8790,8095,695,487378
0500000US12083,12,083,Marion County,348371,44391,303980,908,5288,42216,206,1051,7580,6893,687,246731
0500000US12021,12,021,Collier County,363922,100061,263861,659,4406,24703,0,559,3301,3180,121,230233
0500000US12095,12,095,Orange County,1321194,408324,912870,1471,66884,262987,696,10823,30660,27197,3463,539349
0500000US12101,12,101,Pasco County,510593,74279,436314,1429,12547,26225,327,1013,8965,8665,300,385808
0500000US12055,12,055,Highlands County,102101,20005,82096,231,1490,9162,15,85,2092,2087,5,69021
0500000US12121,12,121,Suwannee County,43924,3962,39962,42,43,5704,0,0,951,951,0,33222
0500000US12027,12,027,DeSoto County,36399,11352,25047,45,194,4402,46,20,323,296,27,20017
0500000US12013,12,013,Calhoun County,14444,837,13607,157,117,1775,0,31,408,404,4,11119
0500000US12023,12,023,Columbia County,69105,4120,64985,184,625,12099,47,41,1727,1472,255,50262
0500000US12029,12,029,Dixie County,16437,647,15790,38,16,1334,5,0,519,519,0,13878
0500000US12107,12,107,Putnam County,72766,7187,65579,172,406,11591,8,80,1230,1230,0,52092
0500000US12125,12,125,Union County,15239,840,14399,111,85,3302,0,5,268,268,0,10628
0500000US12081,12,081,Manatee County,373853,60515,313338,844,7534,31631,209,391,5419,5058,361,267310
0500000US12075,12,075,Levy County,39961,3269,36692,80,251,3414,0,0,950,950,0,31997
0500000US12003,12,003,Baker County,27785,674,27111,67,206,3770,9,30,389,389,0,22640
0500000US12127,12,127,Volusia County,527634,70582,457052,1656,9158,54722,160,1594,8474,8181,293,381288
0500000US12073,12,073,Leon County,288102,18050,270052,494,10061,88415,68,601,6628,6178,450,163785
0500000US12079,12,079,Madison County,18474,966,17508,70,194,7081,2,0,104,104,0,10057
0500000US12033,12,033,Escambia County,311522,17293,294229,1410,9532,67770,359,373,13500,13299,201,201285
0500000US12053,12,053,Hernando County,182696,23507,159189,515,2257,8689,25,1177,3336,3280,56,143190
0500000US13037,13,037,Calhoun County,6428,299,6129,0,34,3908,0,25,65,65,0,2097
0500000US13193,13,193,Macon County,13480,569,12911,27,63,8168,1,96,167,162,5,4389
0500000US13021,13,021,Bibb County,153490,4923,148567,230,3000,82816,49,248,2727,2497,230,59497
0500000US13197,13,197,Marion County,8484,603,7881,14,89,2563,36,40,110,110,0,5029
0500000US13249,13,249,Schley County,5211,268,4943,0,0,1545,0,0,18,15,3,3380
0500000US13023,13,023,Bleckley County,12775,360,12415,9,28,3570,0,0,19,19,0,8789
0500000US13093,13,093,Dooly County,13905,958,12947,8,15,6824,0,3,168,168,0,5929
0500000US13119,13,119,Franklin County,22514,1003,21511,16,196,2150,0,0,305,305,0,18844
0500000US13103,13,103,Effingham County,58689,2483,56206,75,552,7839,24,294,1232,1232,0,46190
0500000US13171,13,171,Lamar County,18513,438,18075,19,149,5392,0,0,487,487,0,12028
0500000US13107,13,107,Emanuel County,22499,1003,21496,11,4,7694,0,12,420,417,3,13355
0500000US13239,13,239,Quitman County,2276,6,2270,0,138,1192,5,0,59,59,0,876
0500000US13159,13,159,Jasper County,13784,539,13245,8,36,2881,0,0,136,136,0,10184
0500000US13167,13,167,Johnson County,9730,229,9501,0,19,3256,0,0,139,139,0,6087
0500000US13179,13,179,Liberty County,62108,7845,54263,232,1247,24775,312,181,2911,2821,90,24605
