type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more,Total Pop,id,County Name
county,6003,acfosw,R,T,10,0,0,0,167,167,06003,Alpine County
county,6005,acfosw,R,N,10,0,1,494,24475,24970,06005,Amador County
county,6005,acfosw,R,T,10,0,0,0,13,13,06005,Amador County
county,6005,acfosw,U,N,10,0,0,83,14685,14768,06005,Amador County
county,6007,acfosw,R,N,10,0,0,1381,45258,46639,06007,Butte County
county,6007,acfosw,R,T,10,0,0,4,48,52,06007,Butte County
county,6007,acfosw,U,N,10,0,0,1002,168091,169093,06007,Butte County
county,6007,acfosw,U,T,10,0,0,1,3401,3402,06007,Butte County
county,6009,acfosw,R,N,10,0,0,760,34100,34860,06009,Calaveras County
county,6009,acfosw,U,N,10,0,0,2,11043,11045,06009,Calaveras County
county,6011,acfosw,R,N,10,0,0,285,6801,7086,06011,Colusa County
county,6011,acfosw,R,T,10,0,0,23,76,99,06011,Colusa County
county,6011,acfosw,U,N,10,0,0,2,14360,14362,06011,Colusa County
county,6013,acfosw,R,N,10,0,14,3124,16848,19986,06013,Contra Costa County
county,6013,acfosw,U,N,10,0,0,4476,1129058,1133534,06013,Contra Costa County
county,6013,acfosw,U,T,10,0,0,0,2,2,06013,Contra Costa County
county,6015,acfosw,R,N,10,0,0,437,7945,8382,06015,Del Norte County
county,6015,acfosw,R,T,10,0,0,558,438,996,06015,Del Norte County
county,6015,acfosw,U,N,10,0,0,2,18346,18348,06015,Del Norte County
county,6015,acfosw,U,T,10,0,0,0,86,86,06015,Del Norte County
county,6017,acfosw,R,N,10,0,0,1914,68213,70127,06017,El Dorado County
county,6017,acfosw,R,T,10,0,0,0,109,109,06017,El Dorado County
county,6017,acfosw,U,N,10,0,0,299,122306,122605,06017,El Dorado County
county,6019,acfosw,R,N,10,0,1,3001,128389,131391,06019,Fresno County
county,6019,acfosw,R,T,10,0,0,0,441,441,06019,Fresno County
county,6019,acfosw,U,N,10,0,0,1,867261,867262,06019,Fresno County
county,6021,acfosw,R,N,10,0,1,337,11378,11716,06021,Glenn County
county,6021,acfosw,R,T,10,0,0,66,99,165,06021,Glenn County
county,6021,acfosw,U,N,10,0,0,0,16512,16512,06021,Glenn County
county,6023,acfosw,R,N,10,0,0,896,36696,37592,06023,Humboldt County
county,6023,acfosw,R,T,10,0,0,712,3339,4051,06023,Humboldt County
county,6023,acfosw,U,N,10,0,0,0,93833,93833,06023,Humboldt County
county,6023,acfosw,U,T,10,0,0,0,82,82,06023,Humboldt County
county,6025,acfosw,R,N,10,0,0,19371,14919,34290,06025,Imperial County
county,6025,acfosw,R,T,10,0,0,921,1076,1997,06025,Imperial County
county,6025,acfosw,U,N,10,0,0,453,143932,144385,06025,Imperial County
county,6025,acfosw,U,T,10,0,0,188,355,543,06025,Imperial County
county,6027,acfosw,R,N,10,0,0,1436,6177,7613,06027,Inyo County
county,6027,acfosw,R,T,10,0,0,25,798,823,06027,Inyo County
county,6027,acfosw,U,N,10,0,0,14,8078,8092,06027,Inyo County
county,6027,acfosw,U,T,10,0,0,0,1511,1511,06027,Inyo County
county,6029,acfosw,R,N,10,0,2,25199,103690,128891,06029,Kern County
county,6029,acfosw,U,N,10,0,0,1047,770259,771306,06029,Kern County
county,6031,acfosw,R,N,10,0,0,214,17654,17868,06031,Kings County
county,6031,acfosw,R,T,10,0,0,0,668,668,06031,Kings County
county,6031,acfosw,U,N,10,0,0,0,134393,134393,06031,Kings County
county,6033,acfosw,R,N,10,0,0,2360,19221,21581,06033,Lake County
county,6033,acfosw,R,T,10,0,0,5,370,375,06033,Lake County
county,6033,acfosw,U,N,10,0,0,294,41955,42249,06033,Lake County
county,6033,acfosw,U,T,10,0,0,0,181,181,06033,Lake County
county,6035,acfosw,R,N,10,0,0,1044,19015,20059,06035,Lassen County
county,6035,acfosw,R,T,10,0,0,0,390,390,06035,Lassen County
county,6035,acfosw,U,N,10,0,0,0,9965,9965,06035,Lassen County
county,6035,acfosw,U,T,10,0,0,0,159,159,06035,Lassen County
county,6037,acfosw,R,N,10,0,1,11188,79922,91111,06037,Los Angeles County
county,6037,acfosw,U,N,10,0,14,11411,9936571,9947996,06037,Los Angeles County
county,6039,acfosw,R,N,10,0,0,429,54394,54823,06039,Madera County
county,6039,acfosw,R,T,10,0,0,0,142,142,06039,Madera County
county,6039,acfosw,U,N,10,0,0,0,102362,102362,06039,Madera County
county,6041,acfosw,R,N,10,0,0,2971,14878,17849,06041,Marin County
county,6041,acfosw,U,N,10,0,0,445,240532,240977,06041,Marin County
county,6043,acfosw,R,N,10,0,0,1132,16071,17203,06043,Mariposa County
county,6045,acfosw,R,N,10,0,0,5972,33105,39077,06045,Mendocino County
county,6045,acfosw,R,T,10,0,0,476,545,1021,06045,Mendocino County
county,6045,acfosw,U,N,10,0,0,26,46038,46064,06045,Mendocino County
county,6045,acfosw,U,T,10,0,0,0,587,587,06045,Mendocino County
county,6047,acfosw,R,N,10,0,0,116,48161,48277,06047,Merced County
county,6047,acfosw,U,N,10,0,0,0,229400,229400,06047,Merced County
county,6049,acfosw,R,N,10,0,0,1520,4632,6152,06049,Modoc County
county,6049,acfosw,R,T,10,0,0,104,49,153,06049,Modoc County
county,6049,acfosw,U,N,10,0,0,0,2536,2536,06049,Modoc County
county,6051,acfosw,R,N,10,0,0,1088,5939,7027,06051,Mono County
county,6051,acfosw,R,T,10,0,0,0,122,122,06051,Mono County
county,6051,acfosw,U,N,10,0,0,7,7288,7295,06051,Mono County
county,6053,acfosw,R,N,10,0,0,2912,50624,53536,06053,Monterey County
county,6053,acfosw,U,N,10,0,0,0,380525,380525,06053,Monterey County
county,6055,acfosw,R,N,10,0,0,248,19319,19567,06055,Napa County
county,6055,acfosw,U,N,10,0,0,1069,117108,118177,06055,Napa County
county,6057,acfosw,R,N,10,0,0,2112,40655,42767,06057,Nevada County
county,6057,acfosw,U,N,10,0,0,1089,55899,56988,06057,Nevada County
county,6059,acfosw,R,N,10,0,0,1531,11547,13078,06059,Orange County
county,6059,acfosw,U,N,10,0,6,42283,3120325,3162614,06059,Orange County
county,6061,acfosw,R,N,10,0,1,3479,66360,69840,06061,Placer County
county,6061,acfosw,R,T,10,0,0,0,12,12,06061,Placer County
county,6061,acfosw,U,N,10,0,0,701,327771,328472,06061,Placer County
county,6063,acfosw,R,N,10,0,0,530,13373,13903,06063,Plumas County
county,6063,acfosw,R,T,10,0,0,0,33,33,06063,Plumas County
county,6063,acfosw,U,N,10,0,0,1,4870,4871,06063,Plumas County
county,6065,acfosw,R,N,10,0,3,32784,139378,172165,06065,Riverside County
county,6065,acfosw,R,T,10,0,0,2019,5748,7767,06065,Riverside County
county,6065,acfosw,U,N,10,0,1,2152,2253455,2255608,06065,Riverside County
county,6065,acfosw,U,T,10,0,0,1080,33918,34998,06065,Riverside County
county,6067,acfosw,R,N,10,0,3,1473,37494,38970,06067,Sacramento County
county,6067,acfosw,U,N,10,0,4,19839,1493241,1513084,06067,Sacramento County
county,6069,acfosw,R,N,10,0,0,329,18670,18999,06069,San Benito County
county,6069,acfosw,U,N,10,0,0,0,43803,43803,06069,San Benito County
county,6071,acfosw,R,N,10,0,3,40066,122532,162601,06071,San Bernardino County
county,6071,acfosw,R,T,10,0,0,548,2396,2944,06071,San Bernardino County
county,6071,acfosw,U,N,10,0,0,1373,2012685,2014058,06071,San Bernardino County
county,6071,acfosw,U,T,10,0,0,13,457,470,06071,San Bernardino County
county,6073,acfosw,R,N,10,0,2,4185,136596,140783,06073,San Diego County
county,6073,acfosw,R,T,10,0,0,149,9494,9643,06073,San Diego County
county,6073,acfosw,U,N,10,0,5,50416,3137101,3187522,06073,San Diego County
county,6073,acfosw,U,T,10,0,0,15,367,382,06073,San Diego County
county,6075,acfosw,R,N,10,0,1,1,0,2,06075,San Francisco County
county,6075,acfosw,U,N,10,0,0,43,881504,881547,06075,San Francisco County
county,6077,acfosw,R,N,10,0,0,386,75092,75478,06077,San Joaquin County
county,6077,acfosw,U,N,10,0,0,14,686650,686664,06077,San Joaquin County
county,6079,acfosw,R,N,10,0,3,3829,49294,53126,06079,San Luis Obispo County
county,6079,acfosw,U,N,10,0,0,6730,223255,229985,06079,San Luis Obispo County
county,6081,acfosw,R,N,10,0,0,4,17617,17621,06081,San Mateo County
county,6081,acfosw,U,N,10,0,1,4,748947,748952,06081,San Mateo County
county,6083,acfosw,R,N,10,0,4,7322,23199,30525,06083,Santa Barbara County
county,6083,acfosw,R,T,10,0,0,3,0,3,06083,Santa Barbara County
county,6083,acfosw,U,N,10,0,0,6753,408923,415676,06083,Santa Barbara County
county,6083,acfosw,U,T,10,0,0,1,294,295,06083,Santa Barbara County
county,6085,acfosw,R,N,10,0,0,0,31218,31218,06085,Santa Clara County
county,6085,acfosw,U,N,10,0,0,0,1896634,1896634,06085,Santa Clara County
county,6087,acfosw,R,N,10,0,0,0,35814,35814,06087,Santa Cruz County
county,6087,acfosw,U,N,10,0,0,0,237399,237399,06087,Santa Cruz County
county,6089,acfosw,R,N,10,0,0,1387,52471,53858,06089,Shasta County
county,6089,acfosw,R,T,10,0,0,15,27,42,06089,Shasta County
county,6089,acfosw,U,N,10,0,0,82,126064,126146,06089,Shasta County
county,6089,acfosw,U,T,10,0,0,0,34,34,06089,Shasta County
county,6091,acfosw,R,N,10,0,0,984,2012,2996,06091,Sierra County
county,6091,acfosw,U,N,10,0,0,0,9,9,06091,Sierra County
county,6093,acfosw,R,N,10,0,0,2165,27102,29267,06093,Siskiyou County
county,6093,acfosw,R,T,10,0,0,16,360,376,06093,Siskiyou County
county,6093,acfosw,U,N,10,0,0,0,13659,13659,06093,Siskiyou County
county,6093,acfosw,U,T,10,0,0,0,237,237,06093,Siskiyou County
county,6095,acfosw,R,N,10,0,21,7236,19256,26513,06095,Solano County
county,6095,acfosw,U,N,10,0,0,14220,406908,421128,06095,Solano County
county,6097,acfosw,R,N,10,0,1,7381,60922,68304,06097,Sonoma County
county,6097,acfosw,R,T,10,0,0,78,1,79,06097,Sonoma County
county,6097,acfosw,U,N,10,0,0,3909,422044,425953,06097,Sonoma County
county,6099,acfosw,R,N,10,0,0,0,46795,46795,06099,Stanislaus County
county,6099,acfosw,U,N,10,0,0,0,503865,503865,06099,Stanislaus County
county,6101,acfosw,R,N,10,0,0,8,15375,15383,06101,Sutter County
county,6101,acfosw,U,N,10,0,0,0,81588,81588,06101,Sutter County
county,6103,acfosw,R,N,10,0,0,775,33513,34288,06103,Tehama County
county,6103,acfosw,R,T,10,0,0,0,2,2,06103,Tehama County
county,6103,acfosw,U,N,10,0,0,0,30794,30794,06103,Tehama County
county,6105,acfosw,R,N,10,0,0,2510,9775,12285,06105,Trinity County
county,6105,acfosw,R,T,10,0,0,0,0,0,06105,Trinity County
county,6107,acfosw,R,N,10,0,0,1927,76432,78359,06107,Tulare County
county,6107,acfosw,R,T,10,0,0,370,823,1193,06107,Tulare County
county,6107,acfosw,U,N,10,0,0,0,386641,386641,06107,Tulare County
county,6109,acfosw,R,N,10,0,0,303,26510,26813,06109,Tuolumne County
county,6109,acfosw,R,T,10,0,0,0,189,189,06109,Tuolumne County
county,6109,acfosw,U,N,10,0,0,25,27451,27476,06109,Tuolumne County
county,6111,acfosw,R,N,10,0,2,5190,27787,32979,06111,Ventura County
county,6111,acfosw,U,N,10,0,1,1076,811950,813027,06111,Ventura County
county,6113,acfosw,R,N,10,0,0,859,19428,20287,06113,Yolo County
county,6113,acfosw,R,T,10,0,0,0,105,105,06113,Yolo County
county,6113,acfosw,U,N,10,0,0,4440,195668,200108,06113,Yolo County
county,6115,acfosw,R,N,10,0,0,229,23371,23600,06115,Yuba County
county,6115,acfosw,U,N,10,0,0,0,55068,55068,06115,Yuba County
county,6001,a,R,N,10,9761,3849,14,0,13624,06001,Alameda County
county,6001,a,U,N,10,154296,1150094,321117,32198,1657705,06001,Alameda County
county,6003,a,R,N,10,253,709,0,0,962,06003,Alpine County
county,6003,a,R,T,10,0,167,0,0,167,06003,Alpine County
county,6005,a,R,N,10,9225,15745,0,0,24970,06005,Amador County
county,6005,a,R,T,10,7,6,0,0,13,06005,Amador County
county,6005,a,U,N,10,14602,166,0,0,14768,06005,Amador County
county,6007,a,R,N,10,46639,0,0,0,46639,06007,Butte County
county,6007,a,R,T,10,52,0,0,0,52,06007,Butte County
county,6007,a,U,N,10,168557,536,0,0,169093,06007,Butte County
county,6007,a,U,T,10,3402,0,0,0,3402,06007,Butte County
county,6009,a,R,N,10,24334,10165,361,0,34860,06009,Calaveras County
county,6009,a,U,N,10,9182,1863,0,0,11045,06009,Calaveras County
county,6011,a,R,N,10,2251,4835,0,0,7086,06011,Colusa County
county,6011,a,R,T,10,23,76,0,0,99,06011,Colusa County
county,6011,a,U,N,10,7,14355,0,0,14362,06011,Colusa County
county,6013,a,R,N,10,17419,2544,23,0,19986,06013,Contra Costa County
county,6013,a,U,N,10,205287,844822,83425,0,1133534,06013,Contra Costa County
county,6013,a,U,T,10,0,2,0,0,2,06013,Contra Costa County
county,6015,a,R,N,10,3615,4767,0,0,8382,06015,Del Norte County
county,6015,a,R,T,10,693,303,0,0,996,06015,Del Norte County
county,6015,a,U,N,10,6350,11998,0,0,18348,06015,Del Norte County
county,6015,a,U,T,10,31,55,0,0,86,06015,Del Norte County
county,6017,a,R,N,10,59756,10371,0,0,70127,06017,El Dorado County
county,6017,a,R,T,10,109,0,0,0,109,06017,El Dorado County
county,6017,a,U,N,10,66187,56290,128,0,122605,06017,El Dorado County
county,6019,a,R,N,10,75295,55379,717,0,131391,06019,Fresno County
county,6019,a,R,T,10,0,441,0,0,441,06019,Fresno County
county,6019,a,U,N,10,205410,661638,214,0,867262,06019,Fresno County
county,6021,a,R,N,10,11647,69,0,0,11716,06021,Glenn County
county,6021,a,R,T,10,165,0,0,0,165,06021,Glenn County
county,6021,a,U,N,10,16141,371,0,0,16512,06021,Glenn County
county,6023,a,R,N,10,32907,4685,0,0,37592,06023,Humboldt County
county,6023,a,R,T,10,4051,0,0,0,4051,06023,Humboldt County
county,6023,a,U,N,10,91629,2204,0,0,93833,06023,Humboldt County
county,6023,a,U,T,10,82,0,0,0,82,06023,Humboldt County
county,6025,a,R,N,10,28862,5428,0,0,34290,06025,Imperial County
county,6025,a,R,T,10,959,1038,0,0,1997,06025,Imperial County
county,6025,a,U,N,10,140021,4364,0,0,144385,06025,Imperial County
county,6025,a,U,T,10,193,350,0,0,543,06025,Imperial County
county,6027,a,R,N,10,3503,4106,4,0,7613,06027,Inyo County
county,6027,a,R,T,10,25,798,0,0,823,06027,Inyo County
county,6027,a,U,N,10,2906,5149,37,0,8092,06027,Inyo County
county,6027,a,U,T,10,241,1270,0,0,1511,06027,Inyo County
county,6029,a,R,N,10,114341,14550,0,0,128891,06029,Kern County
county,6029,a,U,N,10,257746,513560,0,0,771306,06029,Kern County
county,6031,a,R,N,10,16724,1144,0,0,17868,06031,Kings County
county,6031,a,R,T,10,668,0,0,0,668,06031,Kings County
county,6031,a,U,N,10,64026,70367,0,0,134393,06031,Kings County
county,6033,a,R,N,10,21581,0,0,0,21581,06033,Lake County
county,6033,a,R,T,10,375,0,0,0,375,06033,Lake County
county,6033,a,U,N,10,42222,27,0,0,42249,06033,Lake County
county,6033,a,U,T,10,181,0,0,0,181,06033,Lake County
county,6035,a,R,N,10,6942,13117,0,0,20059,06035,Lassen County
county,6035,a,R,T,10,0,390,0,0,390,06035,Lassen County
county,6035,a,U,N,10,1,9964,0,0,9965,06035,Lassen County
county,6035,a,U,T,10,0,159,0,0,159,06035,Lassen County
county,6037,a,R,N,10,58851,32260,0,0,91111,06037,Los Angeles County
county,6037,a,U,N,10,3265027,6280554,375630,26785,9947996,06037,Los Angeles County
county,6039,a,R,N,10,26234,28369,220,0,54823,06039,Madera County
county,6039,a,R,T,10,2,140,0,0,142,06039,Madera County
county,6039,a,U,N,10,21518,80844,0,0,102362,06039,Madera County
county,6041,a,R,N,10,13048,4133,668,0,17849,06041,Marin County
county,6041,a,U,N,10,57871,138275,44831,0,240977,06041,Marin County
county,6043,a,R,N,10,4910,11949,344,0,17203,06043,Mariposa County
county,6045,a,R,N,10,33879,5198,0,0,39077,06045,Mendocino County
county,6045,a,R,T,10,1021,0,0,0,1021,06045,Mendocino County
county,6045,a,U,N,10,21070,24901,93,0,46064,06045,Mendocino County
county,6045,a,U,T,10,587,0,0,0,587,06045,Mendocino County
county,6047,a,R,N,10,40297,7980,0,0,48277,06047,Merced County
county,6047,a,U,N,10,94186,135214,0,0,229400,06047,Merced County
county,6049,a,R,N,10,2410,3742,0,0,6152,06049,Modoc County
county,6049,a,R,T,10,104,49,0,0,153,06049,Modoc County
county,6049,a,U,N,10,0,2536,0,0,2536,06049,Modoc County
county,6051,a,R,N,10,2490,4537,0,0,7027,06051,Mono County
county,6051,a,R,T,10,84,38,0,0,122,06051,Mono County
county,6051,a,U,N,10,82,7213,0,0,7295,06051,Mono County
county,6053,a,R,N,10,39650,13818,68,0,53536,06053,Monterey County
county,6053,a,U,N,10,86359,292840,1326,0,380525,06053,Monterey County
county,6055,a,R,N,10,13281,6245,41,0,19567,06055,Napa County
county,6055,a,U,N,10,13169,96577,8431,0,118177,06055,Napa County
county,6057,a,R,N,10,40765,2002,0,0,42767,06057,Nevada County
county,6057,a,U,N,10,56698,290,0,0,56988,06057,Nevada County
county,6059,a,R,N,10,10778,2300,0,0,13078,06059,Orange County
county,6059,a,U,N,10,1003890,2122626,36098,0,3162614,06059,Orange County
county,6061,a,R,N,10,52858,16982,0,0,69840,06061,Placer County
county,6061,a,R,T,10,12,0,0,0,12,06061,Placer County
county,6061,a,U,N,10,129944,190425,8103,0,328472,06061,Placer County
county,6063,a,R,N,10,8237,5666,0,0,13903,06063,Plumas County
county,6063,a,R,T,10,33,0,0,0,33,06063,Plumas County
county,6063,a,U,N,10,4809,62,0,0,4871,06063,Plumas County
county,6065,a,R,N,10,72504,99661,0,0,172165,06065,Riverside County
county,6065,a,R,T,10,3596,4171,0,0,7767,06065,Riverside County
county,6065,a,U,N,10,715636,1536569,3403,0,2255608,06065,Riverside County
county,6065,a,U,T,10,10123,24875,0,0,34998,06065,Riverside County
county,6067,a,R,N,10,13516,25142,312,0,38970,06067,Sacramento County
county,6067,a,U,N,10,199440,1252426,60770,448,1513084,06067,Sacramento County
county,6069,a,R,N,10,14217,4373,409,0,18999,06069,San Benito County
county,6069,a,U,N,10,2913,39178,1712,0,43803,06069,San Benito County
county,6071,a,R,N,10,76709,85139,753,0,162601,06071,San Bernardino County
county,6071,a,R,T,10,579,2365,0,0,2944,06071,San Bernardino County
county,6071,a,U,N,10,675886,1336254,1918,0,2014058,06071,San Bernardino County
county,6071,a,U,T,10,68,402,0,0,470,06071,San Bernardino County
county,6073,a,R,N,10,88783,52000,0,0,140783,06073,San Diego County
county,6073,a,R,T,10,8520,1123,0,0,9643,06073,San Diego County
county,6073,a,U,N,10,425082,2762440,0,0,3187522,06073,San Diego County
county,6073,a,U,T,10,99,283,0,0,382,06073,San Diego County
county,6075,a,R,N,10,1,1,0,0,2,06075,San Francisco County
county,6075,a,U,N,10,56930,231129,439508,153980,881547,06075,San Francisco County
county,6077,a,R,N,10,51932,23184,362,0,75478,06077,San Joaquin County
county,6077,a,U,N,10,101958,582982,1724,0,686664,06077,San Joaquin County
county,6079,a,R,N,10,51002,2124,0,0,53126,06079,San Luis Obispo County
county,6079,a,U,N,10,224561,5424,0,0,229985,06079,San Luis Obispo County
county,6081,a,R,N,10,10300,6356,965,0,17621,06081,San Mateo County
county,6081,a,U,N,10,78539,466192,169418,34803,748952,06081,San Mateo County
county,6083,a,R,N,10,13668,16857,0,0,30525,06083,Santa Barbara County
county,6083,a,R,T,10,3,0,0,0,3,06083,Santa Barbara County
county,6083,a,U,N,10,33095,382581,0,0,415676,06083,Santa Barbara County
county,6083,a,U,T,10,34,261,0,0,295,06083,Santa Barbara County
county,6085,a,R,N,10,9916,18945,2357,0,31218,06085,Santa Clara County
county,6085,a,U,N,10,199576,1478650,206870,11538,1896634,06085,Santa Clara County
county,6087,a,R,N,10,25970,9299,545,0,35814,06087,Santa Cruz County
county,6087,a,U,N,10,75950,132460,28989,0,237399,06087,Santa Cruz County
county,6089,a,R,N,10,29401,24457,0,0,53858,06089,Shasta County
county,6089,a,R,T,10,26,16,0,0,42,06089,Shasta County
county,6089,a,U,N,10,122764,3382,0,0,126146,06089,Shasta County
county,6089,a,U,T,10,34,0,0,0,34,06089,Shasta County
county,6091,a,R,N,10,2996,0,0,0,2996,06091,Sierra County
county,6091,a,U,N,10,9,0,0,0,9,06091,Sierra County
county,6093,a,R,N,10,20917,8350,0,0,29267,06093,Siskiyou County
county,6093,a,R,T,10,193,183,0,0,376,06093,Siskiyou County
county,6093,a,U,N,10,13659,0,0,0,13659,06093,Siskiyou County
county,6093,a,U,T,10,237,0,0,0,237,06093,Siskiyou County
county,6095,a,R,N,10,20574,5939,0,0,26513,06095,Solano County
county,6095,a,U,N,10,60142,342655,18331,0,421128,06095,Solano County
county,6097,a,R,N,10,31140,30802,6362,0,68304,06097,Sonoma County
county,6097,a,R,T,10,79,0,0,0,79,06097,Sonoma County
county,6097,a,U,N,10,26183,271257,127871,642,425953,06097,Sonoma County
county,6099,a,R,N,10,32757,14038,0,0,46795,06099,Stanislaus County
county,6099,a,U,N,10,82592,421273,0,0,503865,06099,Stanislaus County
county,6101,a,R,N,10,10137,5246,0,0,15383,06101,Sutter County
county,6101,a,U,N,10,14328,67139,121,0,81588,06101,Sutter County
county,6103,a,R,N,10,31747,2541,0,0,34288,06103,Tehama County
county,6103,a,R,T,10,2,0,0,0,2,06103,Tehama County
county,6103,a,U,N,10,30794,0,0,0,30794,06103,Tehama County
county,6105,a,R,N,10,9033,3252,0,0,12285,06105,Trinity County
county,6105,a,R,T,10,0,0,0,0,0,06105,Trinity County
county,6107,a,R,N,10,57491,20781,87,0,78359,06107,Tulare County
county,6107,a,R,T,10,879,314,0,0,1193,06107,Tulare County
county,6107,a,U,N,10,144728,241913,0,0,386641,06107,Tulare County
county,6109,a,R,N,10,21223,5590,0,0,26813,06109,Tuolumne County
county,6109,a,R,T,10,4,185,0,0,189,06109,Tuolumne County
county,6109,a,U,N,10,26714,762,0,0,27476,06109,Tuolumne County
county,6111,a,R,N,10,16068,16851,60,0,32979,06111,Ventura County
county,6111,a,U,N,10,332416,477934,2677,0,813027,06111,Ventura County
county,6113,a,R,N,10,14195,5688,404,0,20287,06113,Yolo County
county,6113,a,R,T,10,6,99,0,0,105,06113,Yolo County
county,6113,a,U,N,10,28035,129300,42124,649,200108,06113,Yolo County
county,6115,a,R,N,10,21716,1884,0,0,23600,06115,Yuba County
county,6115,a,U,N,10,10296,44772,0,0,55068,06115,Yuba County
county,6001,c,R,N,10,7190,6434,0,0,13624,06001,Alameda County
county,6001,c,U,N,10,67696,1585701,4308,0,1657705,06001,Alameda County
county,6003,c,R,N,10,914,48,0,0,962,06003,Alpine County
county,6003,c,R,T,10,167,0,0,0,167,06003,Alpine County
county,6005,c,R,N,10,17766,6921,283,0,24970,06005,Amador County
county,6005,c,R,T,10,5,8,0,0,13,06005,Amador County
county,6005,c,U,N,10,106,14662,0,0,14768,06005,Amador County
county,6007,c,R,N,10,27085,19554,0,0,46639,06007,Butte County
county,6007,c,R,T,10,13,39,0,0,52,06007,Butte County
county,6007,c,U,N,10,1598,167493,2,0,169093,06007,Butte County
county,6007,c,U,T,10,11,3391,0,0,3402,06007,Butte County
county,6009,c,R,N,10,16859,18001,0,0,34860,06009,Calaveras County
county,6009,c,U,N,10,249,10796,0,0,11045,06009,Calaveras County
county,6011,c,R,N,10,6720,366,0,0,7086,06011,Colusa County
county,6011,c,R,T,10,99,0,0,0,99,06011,Colusa County
county,6011,c,U,N,10,7613,6749,0,0,14362,06011,Colusa County
county,6013,c,R,N,10,12856,7123,7,0,19986,06013,Contra Costa County
county,6013,c,U,N,10,22071,845460,266003,0,1133534,06013,Contra Costa County
county,6013,c,U,T,10,2,0,0,0,2,06013,Contra Costa County
county,6015,c,R,N,10,942,7440,0,0,8382,06015,Del Norte County
county,6015,c,R,T,10,861,135,0,0,996,06015,Del Norte County
county,6015,c,U,N,10,17,18331,0,0,18348,06015,Del Norte County
county,6015,c,U,T,10,0,86,0,0,86,06015,Del Norte County
county,6017,c,R,N,10,43951,26176,0,0,70127,06017,El Dorado County
county,6017,c,R,T,10,109,0,0,0,109,06017,El Dorado County
county,6017,c,U,N,10,2602,119772,231,0,122605,06017,El Dorado County
county,6019,c,R,N,10,113843,17548,0,0,131391,06019,Fresno County
county,6019,c,R,T,10,441,0,0,0,441,06019,Fresno County
county,6019,c,U,N,10,43168,824094,0,0,867262,06019,Fresno County
county,6021,c,R,N,10,8182,3534,0,0,11716,06021,Glenn County
county,6021,c,R,T,10,165,0,0,0,165,06021,Glenn County
county,6021,c,U,N,10,1509,15003,0,0,16512,06021,Glenn County
county,6023,c,R,N,10,16863,20436,293,0,37592,06023,Humboldt County
county,6023,c,R,T,10,3953,98,0,0,4051,06023,Humboldt County
county,6023,c,U,N,10,3527,90080,226,0,93833,06023,Humboldt County
county,6023,c,U,T,10,13,69,0,0,82,06023,Humboldt County
county,6025,c,R,N,10,22542,11553,195,0,34290,06025,Imperial County
county,6025,c,R,T,10,1553,444,0,0,1997,06025,Imperial County
county,6025,c,U,N,10,2405,141753,227,0,144385,06025,Imperial County
county,6025,c,U,T,10,465,78,0,0,543,06025,Imperial County
county,6027,c,R,N,10,2546,4703,364,0,7613,06027,Inyo County
county,6027,c,R,T,10,194,629,0,0,823,06027,Inyo County
county,6027,c,U,N,10,112,7485,495,0,8092,06027,Inyo County
county,6027,c,U,T,10,70,1441,0,0,1511,06027,Inyo County
county,6029,c,R,N,10,86299,41828,764,0,128891,06029,Kern County
county,6029,c,U,N,10,21577,744354,5375,0,771306,06029,Kern County
county,6031,c,R,N,10,12796,5072,0,0,17868,06031,Kings County
county,6031,c,R,T,10,668,0,0,0,668,06031,Kings County
county,6031,c,U,N,10,22169,111849,375,0,134393,06031,Kings County
county,6033,c,R,N,10,6809,14706,66,0,21581,06033,Lake County
county,6033,c,R,T,10,163,212,0,0,375,06033,Lake County
county,6033,c,U,N,10,702,41547,0,0,42249,06033,Lake County
county,6033,c,U,T,10,0,181,0,0,181,06033,Lake County
county,6035,c,R,N,10,14186,5873,0,0,20059,06035,Lassen County
county,6035,c,R,T,10,237,153,0,0,390,06035,Lassen County
county,6035,c,U,N,10,682,9283,0,0,9965,06035,Lassen County
county,6035,c,U,T,10,26,133,0,0,159,06035,Lassen County
county,6037,c,R,N,10,42023,48345,743,0,91111,06037,Los Angeles County
county,6037,c,U,N,10,19525,9797325,129570,1576,9947996,06037,Los Angeles County
county,6039,c,R,N,10,36644,17631,548,0,54823,06039,Madera County
county,6039,c,R,T,10,142,0,0,0,142,06039,Madera County
county,6039,c,U,N,10,2967,99395,0,0,102362,06039,Madera County
county,6041,c,R,N,10,6005,11844,0,0,17849,06041,Marin County
county,6041,c,U,N,10,6794,232021,2162,0,240977,06041,Marin County
county,6043,c,R,N,10,17044,159,0,0,17203,06043,Mariposa County
county,6045,c,R,N,10,20873,18204,0,0,39077,06045,Mendocino County
county,6045,c,R,T,10,768,253,0,0,1021,06045,Mendocino County
county,6045,c,U,N,10,1620,44444,0,0,46064,06045,Mendocino County
county,6045,c,U,T,10,143,444,0,0,587,06045,Mendocino County
county,6047,c,R,N,10,40755,7522,0,0,48277,06047,Merced County
county,6047,c,U,N,10,17611,211628,161,0,229400,06047,Merced County
county,6049,c,R,N,10,6075,77,0,0,6152,06049,Modoc County
county,6049,c,R,T,10,153,0,0,0,153,06049,Modoc County
county,6049,c,U,N,10,2521,15,0,0,2536,06049,Modoc County
