type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more
county,21195,acfosw,U,N,25,0,0,397,7379
county,21197,acfosw,R,N,25,0,0,2155,6087
county,21197,acfosw,U,N,25,0,0,815,3302
county,21199,acfosw,R,N,25,0,1,1229,34155
county,21199,acfosw,U,N,25,0,1,6,29587
county,21201,acfosw,R,N,25,0,0,0,2108
county,21203,acfosw,R,N,25,0,0,785,13137
county,21203,acfosw,U,N,25,0,0,15,2758
county,21205,acfosw,R,N,25,0,0,243,16979
county,21205,acfosw,U,N,25,0,0,0,7238
county,21207,acfosw,R,N,25,0,0,2501,15422
county,21209,acfosw,R,N,25,0,4,675,19900
county,21209,acfosw,U,N,25,0,0,3,36419
county,21211,acfosw,R,N,25,0,2,103,24416
county,21211,acfosw,U,N,25,0,0,0,24500
county,21213,acfosw,R,N,25,0,0,5725,2905
county,21213,acfosw,U,N,25,0,0,204,9738
county,21215,acfosw,R,N,25,0,0,135,19216
county,21217,acfosw,R,N,25,0,0,1481,12041
county,21217,acfosw,U,N,25,0,0,89,12156
county,21219,acfosw,R,N,25,0,0,6214,6080
county,21221,acfosw,R,N,25,0,0,4413,7261
county,21221,acfosw,U,N,25,0,0,21,2956
county,21223,acfosw,R,N,25,0,0,1415,6595
county,21223,acfosw,U,N,25,0,0,6,455
county,21225,acfosw,R,N,25,0,0,2718,6982
county,21225,acfosw,U,N,25,0,0,19,4662
county,21227,acfosw,R,N,25,0,5,8765,35707
county,21227,acfosw,U,N,25,0,0,10,88408
county,21229,acfosw,R,N,25,0,2,1932,10161
county,21231,acfosw,R,N,25,0,0,2047,11564
county,21231,acfosw,U,N,25,0,0,1397,5325
county,21233,acfosw,R,N,25,0,0,4795,8147
county,21235,acfosw,R,N,25,0,0,1256,22407
county,21235,acfosw,U,N,25,0,0,1,12600
county,21237,acfosw,R,N,25,0,0,0,7157
county,21239,acfosw,R,N,25,0,1,239,9750
county,21239,acfosw,U,N,25,0,0,2,16742
county,22001,acfosw,R,N,25,0,0,16701,15534
county,22001,acfosw,U,N,25,0,0,657,29153
county,22003,acfosw,R,N,25,0,1,9955,7719
county,22003,acfosw,R,T,25,0,0,21,72
county,22003,acfosw,U,N,25,0,0,0,7859
county,22005,acfosw,R,N,25,0,1,1300,18079
county,22005,acfosw,U,N,25,0,1,248,106975
county,22007,acfosw,R,N,25,0,0,250,9334
county,22007,acfosw,U,N,25,0,0,0,12307
county,22009,acfosw,R,N,25,0,0,9867,16296
county,22009,acfosw,R,T,25,0,0,0,66
county,22009,acfosw,U,N,25,0,0,1133,12727
county,22009,acfosw,U,T,25,0,0,0,55
county,22011,acfosw,R,N,25,0,0,19855,5482
county,22011,acfosw,U,N,25,0,0,1500,10660
county,22013,acfosw,R,N,25,0,0,9196,1608
county,22013,acfosw,U,N,25,0,0,1233,1204
county,22015,acfosw,R,N,25,0,0,12731,21725
county,22015,acfosw,U,N,25,0,0,3277,89306
county,22017,acfosw,R,N,25,0,0,6422,28947
county,22017,acfosw,U,N,25,0,0,2732,202103
county,22019,acfosw,R,N,25,0,1,13860,28958
county,22019,acfosw,U,N,25,0,0,7336,153280
county,22021,acfosw,R,N,25,0,0,4755,5163
county,22023,acfosw,R,N,25,0,0,6845,128
county,22025,acfosw,R,N,25,0,0,6998,2496
county,22027,acfosw,R,N,25,0,0,7821,5122
county,22027,acfosw,U,N,25,0,0,16,2711
county,22029,acfosw,R,N,25,0,0,4029,2887
county,22029,acfosw,U,N,25,0,0,584,11759
county,22031,acfosw,R,N,25,0,0,7545,13777
county,22031,acfosw,U,N,25,0,0,33,6108
county,22033,acfosw,R,N,25,0,0,0,30714
county,22033,acfosw,U,N,25,0,0,9,409336
county,22035,acfosw,R,N,25,0,0,1755,588
county,22035,acfosw,U,N,25,0,0,529,3989
county,22037,acfosw,R,N,25,0,0,14202,4933
county,22039,acfosw,R,N,25,0,0,7103,13180
county,22039,acfosw,U,N,25,0,0,8419,4693
county,22041,acfosw,R,N,25,0,0,13260,1695
county,22041,acfosw,U,N,25,0,0,319,4741
county,22043,acfosw,R,N,25,0,0,14684,4502
county,22043,acfosw,R,T,25,0,0,0,0
county,22043,acfosw,U,N,25,0,0,14,3189
county,22045,acfosw,R,N,25,0,0,20,19873
county,22045,acfosw,U,N,25,0,0,0,49937
county,22047,acfosw,R,N,25,0,0,4688,14286
county,22047,acfosw,U,N,25,0,0,193,13344
county,22049,acfosw,R,N,25,0,0,8949,1395
county,22049,acfosw,U,N,25,0,0,5400,0
county,22051,acfosw,R,N,25,0,0,102,5121
county,22051,acfosw,U,N,25,0,0,6754,420516
county,22053,acfosw,R,N,25,0,0,7271,9077
county,22053,acfosw,U,N,25,0,0,312,14708
county,22055,acfosw,R,N,25,0,0,1571,19987
county,22055,acfosw,U,N,25,0,0,4501,218328
county,22057,acfosw,R,N,25,0,0,257,23595
county,22057,acfosw,U,N,25,0,0,280,73482
county,22059,acfosw,R,N,25,0,0,8166,2796
county,22059,acfosw,R,T,25,0,0,0,0
county,22059,acfosw,U,N,25,0,0,0,3930
county,22061,acfosw,R,N,25,0,0,9693,10285
county,22061,acfosw,U,N,25,0,0,2738,24026
county,22063,acfosw,R,N,25,0,0,1263,59541
county,22063,acfosw,U,N,25,0,0,651,79334
county,22065,acfosw,R,N,25,0,0,2521,366
county,22065,acfosw,U,N,25,0,0,779,7285
county,22067,acfosw,R,N,25,0,0,2451,9346
county,22067,acfosw,U,N,25,0,0,914,12163
county,22069,acfosw,R,N,25,0,0,11873,7667
county,22069,acfosw,U,N,25,0,0,593,18025
county,22071,acfosw,R,N,25,0,0,1168,2461
county,22071,acfosw,U,N,25,0,2,24335,362178
county,22073,acfosw,R,N,25,0,0,2522,35268
county,22073,acfosw,U,N,25,0,0,2465,113024
county,22075,acfosw,R,N,25,0,3,2113,2595
county,22075,acfosw,U,N,25,0,0,3605,14881
county,22077,acfosw,R,N,25,0,0,3504,8986
county,22077,acfosw,U,N,25,0,0,60,9180
county,22079,acfosw,R,N,25,0,0,19525,30999
county,22079,acfosw,U,N,25,0,0,3612,75512
county,22081,acfosw,R,N,25,0,0,5762,2680
county,22083,acfosw,R,N,25,0,0,10108,3282
county,22083,acfosw,U,N,25,0,0,80,6652
county,22085,acfosw,R,N,25,0,0,17208,4007
county,22085,acfosw,U,N,25,0,0,809,1860
county,22087,acfosw,R,N,25,0,7,578,2436
county,22087,acfosw,U,N,25,0,1,2155,42067
county,22089,acfosw,R,N,25,0,0,868,5429
county,22089,acfosw,U,N,25,0,0,591,46212
county,22091,acfosw,R,N,25,0,0,7268,2864
county,22093,acfosw,R,N,25,0,0,82,5742
county,22093,acfosw,U,N,25,0,0,27,15245
county,22095,acfosw,R,N,25,0,0,15,4263
county,22095,acfosw,U,N,25,0,0,0,38559
county,22097,acfosw,R,N,25,0,0,4214,35253
county,22097,acfosw,U,N,25,0,0,83,42574
county,22099,acfosw,R,N,25,0,0,271,26323
county,22099,acfosw,U,N,25,0,0,87,26750
county,22101,acfosw,R,N,25,0,0,480,5407
county,22101,acfosw,R,T,25,0,0,0,0
county,22101,acfosw,U,N,25,0,0,345,42561
county,22101,acfosw,U,T,25,0,0,0,555
county,22103,acfosw,R,N,25,0,0,3104,63916
county,22103,acfosw,U,N,25,0,0,224,193175
county,22105,acfosw,R,N,25,0,2,15051,42443
county,22105,acfosw,U,N,25,0,0,53,77207
county,22107,acfosw,R,N,25,0,0,4202,132
county,22109,acfosw,R,N,25,0,0,134,22917
county,22109,acfosw,U,N,25,0,0,207,87203
county,22111,acfosw,R,N,25,0,0,14204,4427
county,22111,acfosw,U,N,25,0,0,377,3100
county,22113,acfosw,R,N,25,0,0,2024,30642
county,22113,acfosw,U,N,25,0,0,300,26545
county,22115,acfosw,R,N,25,0,0,15942,12040
county,22115,acfosw,U,N,25,0,0,3580,15867
county,22117,acfosw,R,N,25,0,0,22280,8235
county,22117,acfosw,U,N,25,0,0,2778,12901
county,22119,acfosw,R,N,25,0,0,10850,9699
county,22119,acfosw,U,N,25,0,0,1333,16458
county,22121,acfosw,R,N,25,0,0,1431,7203
county,22121,acfosw,U,N,25,0,0,878,16953
county,22123,acfosw,R,N,25,0,0,7370,3460
county,22125,acfosw,R,N,25,0,0,10053,5515
county,22127,acfosw,R,N,25,0,0,7703,1502
county,22127,acfosw,U,N,25,0,0,627,4072
county,23001,acfosw,R,N,25,0,0,195,46976
county,23001,acfosw,U,N,25,0,0,0,61106
county,23003,acfosw,R,N,25,0,0,5613,48086
county,23003,acfosw,R,T,25,0,0,0,244
county,23003,acfosw,U,N,25,0,0,0,12946
county,23003,acfosw,U,T,25,0,0,0,166
county,23005,acfosw,R,N,25,0,1,598,108974
county,23005,acfosw,U,N,25,0,0,157,185272
county,23007,acfosw,R,N,25,0,0,2793,22449
county,23007,acfosw,R,T,25,0,0,7,0
county,23007,acfosw,U,N,25,0,0,33,4916
county,23009,acfosw,R,N,25,0,0,4937,44659
county,23009,acfosw,R,T,25,0,0,4,0
county,23009,acfosw,U,N,25,0,0,0,5387
county,23011,acfosw,R,N,25,0,0,225,77377
county,23011,acfosw,U,N,25,0,0,0,44700
county,23013,acfosw,R,N,25,0,0,641,26391
county,23013,acfosw,U,N,25,0,0,0,12740
county,23015,acfosw,R,N,25,0,0,1232,33402
county,23017,acfosw,R,N,25,0,1,4581,43684
county,23017,acfosw,R,T,25,0,0,0,0
county,23017,acfosw,U,N,25,0,0,1,9708
county,23019,acfosw,R,N,25,0,1,6570,82464
county,23019,acfosw,R,T,25,0,1,25,0
county,23019,acfosw,U,N,25,0,0,1380,61093
county,23019,acfosw,U,T,25,0,0,0,611
county,23021,acfosw,R,N,25,0,0,2990,13791
county,23021,acfosw,R,T,25,0,0,4,0
county,23023,acfosw,R,N,25,0,0,596,22085
county,23023,acfosw,U,N,25,0,1,75,13099
county,23025,acfosw,R,N,25,0,0,4380,36263
county,23025,acfosw,R,T,25,0,0,0,0
county,23025,acfosw,U,N,25,0,0,10,9831
county,23027,acfosw,R,N,25,0,0,4388,31907
county,23027,acfosw,U,N,25,0,0,1,3419
county,23029,acfosw,R,N,25,0,1,2910,24751
county,23029,acfosw,R,T,25,0,0,137,1175
county,23029,acfosw,U,N,25,0,0,0,2405
county,23031,acfosw,R,N,25,0,2,1607,126020
county,23031,acfosw,U,N,25,0,1,549,79461
county,24001,acfosw,R,N,25,0,0,4082,14976
county,24001,acfosw,U,N,25,0,0,2541,48817
county,24003,acfosw,R,N,25,0,3,585,31994
county,24003,acfosw,U,N,25,0,6,13352,533294
county,24005,acfosw,R,N,25,0,1,1111,57430
county,24005,acfosw,U,N,25,0,0,13031,755797
county,24009,acfosw,R,N,25,0,1,1190,35188
county,24009,acfosw,U,N,25,0,0,853,55293
county,24011,acfosw,R,N,25,0,0,2196,23411
county,24011,acfosw,U,N,25,0,0,33,7765
county,24013,acfosw,R,N,25,0,0,2567,64405
county,24013,acfosw,U,N,25,0,0,1234,100241
county,24015,acfosw,R,N,25,0,0,2037,41608
county,24015,acfosw,U,N,25,0,0,1256,57954
county,24017,acfosw,R,N,25,0,3,10379,43844
county,24017,acfosw,U,N,25,0,1,2500,106529
county,24019,acfosw,R,N,25,0,0,3406,14824
county,24019,acfosw,U,N,25,0,0,37,13662
county,24021,acfosw,R,N,25,0,3,1073,71518
county,24021,acfosw,U,N,25,0,1,4742,182209
county,24023,acfosw,R,N,25,0,0,2397,21905
county,24023,acfosw,U,N,25,0,0,0,4712
county,24025,acfosw,R,N,25,0,3,976,46909
county,24025,acfosw,U,N,25,0,2,1427,206124
county,24027,acfosw,R,N,25,0,0,218,35618
county,24027,acfosw,U,N,25,0,2,7373,282479
county,24029,acfosw,R,N,25,0,0,426,14162
county,24029,acfosw,U,N,25,0,0,0,4834
county,24031,acfosw,R,N,25,0,0,644,28359
county,24031,acfosw,U,N,25,0,2,12121,1009562
county,24033,acfosw,R,N,25,0,0,2330,20742
county,24033,acfosw,U,N,25,0,0,24854,861401
county,24035,acfosw,R,N,25,0,0,752,27196
county,24035,acfosw,U,N,25,0,0,10,22423
county,24037,acfosw,R,N,25,0,4,1749,56725
county,24037,acfosw,U,N,25,0,0,2054,52978
county,24039,acfosw,R,N,25,0,0,833,11308
county,24039,acfosw,U,N,25,0,0,1454,12021
county,24041,acfosw,R,N,25,0,0,4491,16170
county,24041,acfosw,U,N,25,0,0,278,16241
county,24043,acfosw,R,N,25,0,0,1053,44364
county,24043,acfosw,U,N,25,0,0,3960,101671
county,24045,acfosw,R,N,25,0,1,1799,26093
county,24045,acfosw,U,N,25,0,0,37,75679
county,24047,acfosw,R,N,25,0,1,4233,14614
county,24047,acfosw,U,N,25,0,0,606,32822
county,24510,acfosw,R,N,25,0,0,0,0
county,24510,acfosw,U,N,25,0,0,7589,585901
county,25001,acfosw,R,N,25,0,0,210,15758
county,25001,acfosw,U,N,25,0,0,2694,194328
county,25003,acfosw,R,N,25,0,0,7443,32429
county,25003,acfosw,U,N,25,0,0,73,84999
county,25005,acfosw,R,N,25,0,0,316,55958
county,25005,acfosw,U,N,25,0,6,8754,500183
county,25007,acfosw,R,N,25,0,0,350,6660
county,25007,acfosw,R,T,25,0,0,2,73
county,25007,acfosw,U,N,25,0,0,905,9342
county,25009,acfosw,R,N,25,0,1,377,34705
county,25009,acfosw,U,N,25,0,7,8485,745459
county,25011,acfosw,R,N,25,0,1,11973,26745
county,25011,acfosw,U,N,25,0,0,406,31055
county,25013,acfosw,R,N,25,0,0,3153,37754
county,25013,acfosw,U,N,25,0,0,5516,419949
county,25015,acfosw,R,N,25,0,0,5947,39055
county,25015,acfosw,U,N,25,0,1,14487,101340
county,25017,acfosw,R,N,25,0,0,297,50948
county,25017,acfosw,U,N,25,0,4,21182,1539268
county,25019,acfosw,R,N,25,0,0,90,2424
county,25019,acfosw,U,N,25,0,0,49,8836
county,25021,acfosw,R,N,25,0,1,111,8882
county,25021,acfosw,U,N,25,0,9,15192,682576
county,25023,acfosw,R,N,25,0,1,1530,54190
county,25023,acfosw,U,N,25,0,7,9724,455748
county,25025,acfosw,R,N,25,0,3,639,0
county,25025,acfosw,U,N,25,0,2,12021,791242
county,25027,acfosw,R,N,25,0,0,4902,151213
county,25027,acfosw,U,N,25,0,2,3912,670593
county,26001,acfosw,R,N,25,0,0,3067,7238
county,26001,acfosw,U,N,25,0,0,0,99
county,26003,acfosw,R,N,25,0,0,2192,4080
county,26003,acfosw,R,T,25,0,0,0,2
county,26003,acfosw,U,N,25,0,0,6,2780
county,26003,acfosw,U,T,25,0,0,0,48
county,26005,acfosw,R,N,25,0,0,11438,65394
county,26005,acfosw,R,T,25,0,0,0,0
county,26005,acfosw,U,N,25,0,0,31,41210
county,26007,acfosw,R,N,25,0,0,2240,12381
county,26007,acfosw,U,N,25,0,0,0,13784
county,26009,acfosw,R,N,25,0,0,12,23289
county,26009,acfosw,R,T,25,0,0,0,23
county,26011,acfosw,R,N,25,0,0,4514,10358
county,26011,acfosw,R,T,25,0,0,0,11
county,26013,acfosw,R,N,25,0,0,2620,2456
county,26013,acfosw,R,T,25,0,0,381,2752
county,26015,acfosw,R,N,25,0,0,11896,35719
county,26015,acfosw,U,N,25,0,0,13,13918
county,26017,acfosw,R,N,25,0,0,5475,26916
county,26017,acfosw,U,N,25,0,0,28,70707
county,26019,acfosw,R,N,25,0,0,1092,16581
county,26019,acfosw,R,T,25,0,0,0,93
county,26021,acfosw,R,N,25,0,0,5956,45403
county,26021,acfosw,R,T,25,0,0,0,4
county,26021,acfosw,U,N,25,0,0,1998,100040
county,26023,acfosw,R,N,25,0,0,204,28248
county,26023,acfosw,U,N,25,0,0,0,15065
county,26025,acfosw,R,N,25,0,0,6118,36273
county,26025,acfosw,R,T,25,0,0,51,1
county,26025,acfosw,U,N,25,0,0,167,91549
county,26027,acfosw,R,N,25,0,1,742,36464
county,26027,acfosw,R,T,25,0,0,0,16
county,26027,acfosw,U,N,25,0,0,496,14065
county,26029,acfosw,R,N,25,0,0,485,18071
county,26029,acfosw,R,T,25,0,0,0,39
county,26029,acfosw,U,N,25,0,0,0,7548
county,26031,acfosw,R,N,25,0,0,5037,15996
county,26031,acfosw,U,N,25,0,0,0,4243
county,26033,acfosw,R,N,25,0,0,8737,8945
county,26033,acfosw,R,T,25,0,0,33,995
county,26033,acfosw,U,N,25,0,0,2,17382
county,26033,acfosw,U,T,25,0,0,0,1255
county,26035,acfosw,R,N,25,0,0,2249,20024
county,26035,acfosw,U,N,25,0,0,0,8676
county,26037,acfosw,R,N,25,0,0,874,41818
county,26037,acfosw,U,N,25,0,0,116,36782
county,26039,acfosw,R,N,25,0,0,896,9475
county,26039,acfosw,U,N,25,0,0,0,3657
county,26041,acfosw,R,N,25,0,0,5923,9787
county,26041,acfosw,R,T,25,0,0,8,0
county,26041,acfosw,U,N,25,0,0,0,19995
county,26041,acfosw,U,T,25,0,0,0,71
county,26043,acfosw,R,N,25,0,0,3945,4132
county,26043,acfosw,U,N,25,0,0,2811,14351
county,26045,acfosw,R,N,25,0,1,4532,37670
county,26045,acfosw,U,N,25,0,0,985,67069
county,26047,acfosw,R,N,25,0,0,257,24872
county,26047,acfosw,R,T,25,0,0,0,51
county,26047,acfosw,U,N,25,0,0,0,8235
county,26047,acfosw,U,T,25,0,0,0,0
county,26049,acfosw,R,N,25,0,0,2155,68773
county,26049,acfosw,U,N,25,0,0,2198,332687
county,26051,acfosw,R,N,25,0,0,754,22027
county,26051,acfosw,U,N,25,0,0,0,2666
county,26053,acfosw,R,N,25,0,0,2747,6203
county,26053,acfosw,R,T,25,0,0,20,104
county,26053,acfosw,U,N,25,0,0,0,4901
county,26055,acfosw,R,N,25,0,0,1696,44185
county,26055,acfosw,R,T,25,0,0,0,2
county,26055,acfosw,U,N,25,0,0,0,46686
county,26057,acfosw,R,N,25,0,0,0,25489
county,26057,acfosw,U,N,25,0,0,0,15217
county,26059,acfosw,R,N,25,0,0,758,31373
county,26059,acfosw,U,N,25,0,0,0,13474
county,26061,acfosw,R,N,25,0,0,5479,8253
county,26061,acfosw,U,N,25,0,0,180,21772
county,26063,acfosw,R,N,25,0,0,9983,18269
county,26063,acfosw,U,N,25,0,0,48,2681
county,26065,acfosw,R,N,25,0,0,1430,38392
county,26065,acfosw,U,N,25,0,0,3668,248916
county,26067,acfosw,R,N,25,0,1,10,39281
county,26067,acfosw,U,N,25,0,0,0,25393
county,26069,acfosw,R,N,25,0,0,3095,11846
county,26069,acfosw,U,N,25,0,0,0,10140
county,26071,acfosw,R,N,25,0,0,4264,3607
county,26071,acfosw,U,N,25,0,0,1050,2145
county,26073,acfosw,R,N,25,0,0,0,19412
county,26073,acfosw,R,T,25,0,0,75,14392
county,26073,acfosw,U,N,25,0,0,0,23571
county,26073,acfosw,U,T,25,0,0,0,12422
county,26075,acfosw,R,N,25,0,0,6221,60835
county,26075,acfosw,U,N,25,0,0,6066,85388
county,26077,acfosw,R,N,25,0,0,4028,43828
county,26077,acfosw,U,N,25,0,0,602,216605
county,26079,acfosw,R,N,25,0,1,1887,13494
county,26079,acfosw,U,N,25,0,0,0,2653
county,26081,acfosw,R,N,25,0,0,24,109197
county,26081,acfosw,U,N,25,0,1,79,547646
county,26083,acfosw,R,N,25,0,0,984,1132
county,26085,acfosw,R,N,25,0,0,6798,5055
county,26087,acfosw,R,N,25,0,0,14729,53207
county,26087,acfosw,U,N,25,0,0,5,19666
county,26089,acfosw,R,N,25,0,0,785,18644
county,26089,acfosw,R,T,25,0,0,0,461
county,26089,acfosw,U,N,25,0,0,0,1871
county,26091,acfosw,R,N,25,0,0,5076,46663
county,26091,acfosw,U,N,25,0,0,735,45974
county,26093,acfosw,R,N,25,0,0,1120,70562
county,26093,acfosw,U,N,25,0,0,502,119809
county,26095,acfosw,R,N,25,0,0,3006,127
county,26095,acfosw,R,T,25,0,0,52,0
county,26095,acfosw,U,N,25,0,0,2926,118
county,26097,acfosw,R,N,25,0,1,4618,3594
county,26097,acfosw,R,T,25,0,0,0,216
county,26097,acfosw,U,N,25,0,0,0,2370
county,26099,acfosw,R,N,25,0,0,5422,20028
county,26099,acfosw,U,N,25,0,0,7105,841417
county,26101,acfosw,R,N,25,0,0,5846,9270
county,26101,acfosw,R,T,25,0,0,0,59
county,26101,acfosw,U,N,25,0,0,3,9380
county,26103,acfosw,R,N,25,0,0,7119,21490
county,26103,acfosw,R,T,25,0,0,0,0
county,26103,acfosw,U,N,25,0,0,30,37945
county,26103,acfosw,U,T,25,0,0,0,115
county,26105,acfosw,R,N,25,0,0,1929,16418
county,26105,acfosw,R,T,25,0,0,0,0
county,26105,acfosw,U,N,25,0,0,0,10797
county,26107,acfosw,R,N,25,0,0,0,29436
county,26107,acfosw,U,N,25,0,0,0,14017
county,26109,acfosw,R,N,25,0,0,7632,6321
county,26109,acfosw,R,T,25,0,0,63,573
county,26109,acfosw,U,N,25,0,0,0,8191
county,26111,acfosw,R,N,25,0,0,1814,34026
county,26111,acfosw,U,N,25,0,0,34,47282
county,26113,acfosw,R,N,25,0,0,8484,6634
county,26115,acfosw,R,N,25,0,0,5420,51845
county,26115,acfosw,U,N,25,0,0,726,92509
county,26117,acfosw,R,N,25,0,0,0,54233
county,26117,acfosw,U,N,25,0,0,0,9655
county,26119,acfosw,R,N,25,0,0,2784,6543
county,26121,acfosw,R,N,25,0,0,3241,37831
county,26121,acfosw,U,N,25,0,0,522,131972
county,26123,acfosw,R,N,25,0,0,10114,31026
county,26123,acfosw,U,N,25,0,0,36,7798
county,26125,acfosw,R,N,25,0,0,760,60682
county,26125,acfosw,U,N,25,0,0,11079,1185063
county,26127,acfosw,R,N,25,0,0,6281,17565
county,26127,acfosw,U,N,25,0,0,8,2613
county,26129,acfosw,R,N,25,0,0,1884,19110
county,26131,acfosw,R,N,25,0,0,1869,3851
county,26131,acfosw,R,T,25,0,0,0,0
county,26133,acfosw,R,N,25,0,0,659,22796
county,26135,acfosw,R,N,25,0,0,362,7879
county,26137,acfosw,R,N,25,0,0,1268,15125
county,26137,acfosw,U,N,25,0,0,0,8275
county,26139,acfosw,R,N,25,0,0,1021,61658
county,26139,acfosw,U,N,25,0,0,8,229128
county,26141,acfosw,R,N,25,0,0,1840,8391
county,26141,acfosw,U,N,25,0,0,0,2361
county,26143,acfosw,R,N,25,0,0,1054,14834
county,26143,acfosw,U,N,25,0,0,0,8129
county,26145,acfosw,R,N,25,0,0,8159,54296
county,26145,acfosw,U,N,25,0,0,291,127793
county,26147,acfosw,R,N,25,0,0,16267,46569
county,26147,acfosw,U,N,25,0,0,1288,95004
county,26149,acfosw,R,N,25,0,0,5319,28080
county,26149,acfosw,U,N,25,0,0,639,26926
county,26151,acfosw,R,N,25,0,0,24619,12900
county,26151,acfosw,U,N,25,0,0,2461,1190
county,26153,acfosw,R,N,25,0,0,3464,1257
county,26153,acfosw,R,T,25,0,0,0,101
county,26153,acfosw,U,N,25,0,0,0,3272
county,26155,acfosw,R,N,25,0,0,5797,32599
county,26155,acfosw,U,N,25,0,0,2,29724
county,26157,acfosw,R,N,25,0,0,15687,29217
county,26157,acfosw,U,N,25,0,0,7,7334
county,26159,acfosw,R,N,25,0,0,10139,43752
county,26159,acfosw,R,T,25,0,0,5,10
county,26159,acfosw,U,N,25,0,0,586,21180
county,26161,acfosw,R,N,25,0,0,1652,62888
county,26161,acfosw,U,N,25,0,0,4926,298135
county,26163,acfosw,R,N,25,0,0,120,12314
county,26163,acfosw,U,N,25,0,0,14576,1722333
county,26165,acfosw,R,N,25,0,0,11072,10702
county,26165,acfosw,U,N,25,0,0,0,11854
county,27001,acfosw,R,N,25,0,0,4316,11426
county,27001,acfosw,R,T,25,0,0,94,50
county,27003,acfosw,R,N,25,0,2,1660,50609
county,27003,acfosw,U,N,25,0,0,1029,303609
county,27005,acfosw,R,N,25,0,0,1849,20623
county,27005,acfosw,R,T,25,0,0,142,3709
county,27005,acfosw,U,N,25,0,0,2,8097
county,27007,acfosw,R,N,25,0,0,14,24008
county,27007,acfosw,R,T,25,0,1,296,7878
county,27007,acfosw,U,N,25,0,0,0,14985
county,27009,acfosw,R,N,25,0,0,3042,14137
county,27009,acfosw,U,N,25,0,0,2,23706
county,27011,acfosw,R,N,25,0,0,326,4665
county,27013,acfosw,R,N,25,0,1,529,19020
county,27013,acfosw,U,N,25,0,0,15,48085
county,27015,acfosw,R,N,25,0,0,387,8674
county,27015,acfosw,U,N,25,0,0,165,15782
county,27017,acfosw,R,N,25,0,0,5982,11279
county,27017,acfosw,R,T,25,0,0,1776,1073
county,27017,acfosw,U,N,25,0,0,384,15109
county,27017,acfosw,U,T,25,0,0,0,268
county,27019,acfosw,R,N,25,0,1,99,23796
county,27019,acfosw,U,N,25,0,0,54,81131
county,27021,acfosw,R,N,25,0,0,2239,21349
county,27021,acfosw,R,T,25,0,0,827,5363
county,27023,acfosw,R,N,25,0,0,0,6119
county,27023,acfosw,R,T,25,0,0,0,0
county,27023,acfosw,U,N,25,0,0,0,5681
county,27025,acfosw,R,N,25,0,1,4328,27655
county,27025,acfosw,U,N,25,0,0,154,24426
county,27027,acfosw,R,N,25,0,0,594,19512
county,27027,acfosw,U,N,25,0,0,389,43726
county,27029,acfosw,R,N,25,0,0,3,8045
county,27029,acfosw,R,T,25,0,0,0,769
county,27031,acfosw,R,N,25,0,1,78,4807
county,27031,acfosw,R,T,25,0,0,4,573
county,27033,acfosw,R,N,25,0,0,0,7203
county,27033,acfosw,U,N,25,0,0,0,3993
county,27035,acfosw,R,N,25,0,0,3075,38170
county,27035,acfosw,R,T,25,0,0,1,0
county,27035,acfosw,U,N,25,0,0,86,23723
county,27037,acfosw,R,N,25,0,0,125,23553
county,27037,acfosw,R,T,25,0,0,0,1
county,27037,acfosw,U,N,25,0,0,103,405234
county,27039,acfosw,R,N,25,0,0,0,11056
county,27039,acfosw,U,N,25,0,0,0,9876
county,27041,acfosw,R,N,25,0,0,126,20977
county,27041,acfosw,U,N,25,0,0,0,17037
county,27043,acfosw,R,N,25,0,0,208,10660
county,27043,acfosw,U,N,25,0,0,0,2785
county,27045,acfosw,R,N,25,0,0,711,18960
county,27045,acfosw,U,N,25,0,0,0,1396
county,27047,acfosw,R,N,25,0,0,3,13333
county,27047,acfosw,U,N,25,0,0,0,16945
county,27049,acfosw,R,N,25,0,0,143,21594
county,27049,acfosw,R,T,25,0,0,0,381
county,27049,acfosw,U,N,25,0,0,6,24216
county,27051,acfosw,R,N,25,0,0,59,5913
county,27053,acfosw,R,N,25,0,0,75,31512
county,27053,acfosw,U,N,25,0,2,230,1234019
county,27055,acfosw,R,N,25,0,0,1724,9042
county,27055,acfosw,R,T,25,0,0,0,0
county,27055,acfosw,U,N,25,0,0,0,7834
county,27057,acfosw,R,N,25,0,0,407,17365
county,27057,acfosw,R,T,25,0,0,0,290
county,27057,acfosw,U,N,25,0,0,0,3429
county,27059,acfosw,R,N,25,0,2,7453,18419
county,27059,acfosw,U,N,25,0,0,133,14584
county,27061,acfosw,R,N,25,0,0,2389,30706
county,27061,acfosw,R,T,25,0,0,117,2685
county,27061,acfosw,U,N,25,0,0,0,9233
county,27063,acfosw,R,N,25,0,0,0,7101
county,27063,acfosw,U,N,25,0,0,0,2745
county,27065,acfosw,R,N,25,0,1,5905,7077
county,27065,acfosw,U,N,25,0,0,108,3243
county,27067,acfosw,R,N,25,0,0,0,19604
county,27067,acfosw,U,N,25,0,0,0,23590
county,27069,acfosw,R,N,25,0,0,1211,3087
county,27071,acfosw,R,N,25,0,0,2070,3677
county,27071,acfosw,R,T,25,0,0,37,66
county,27071,acfosw,U,N,25,0,0,60,6319
county,27073,acfosw,R,N,25,0,0,37,6586
county,27075,acfosw,R,N,25,0,0,877,6242
county,27075,acfosw,U,N,25,0,0,1,3521
