geo_id,dl_speed,has_0,has_1,has_2,has_3more,has_access,total_pop,urban_pop,rural_pop,total_access_pop_percent,urban_access_pop_percent,rural_access_pop_percent
0500000US26027,100.0,1757,21506,24804,3717,50027,51784,14561,37223,0.9660706009578248,0.9660050820685393,0.9660962308250275
0500000US26027,250.0,1911,22059,24449,3365,49873,51784,14561,37223,0.9630967094083115,0.9660050820685393,0.9619590038417107
0500000US26027,1000.0,10006,37092,4686,0,41778,51784,14561,37223,0.8067742932179824,0.6128013185907561,0.882653198291379
0500000US26029,250.0,5240,5226,11041,4636,20903,26143,7548,18595,0.7995639368090884,1.0,0.7182038182307072
0500000US26029,1000.0,10469,14399,1275,0,15674,26143,7548,18595,0.5995486363462494,0.8950715421303657,0.47959128798063994
0500000US26031,1000.0,10549,9930,4797,0,14727,25276,4243,21033,0.5826475708181674,1.0,0.4984548091094946
0500000US26033,25.0,0,0,8772,28577,37349,37349,18639,18710,1.0,1.0,1.0
0500000US26033,100.0,10257,27092,0,0,27092,37349,18639,18710,0.7253741733379743,0.9998926981061216,0.45189738107963656
0500000US26033,250.0,10257,27092,0,0,27092,37349,18639,18710,0.7253741733379743,0.9998926981061216,0.45189738107963656
0500000US26033,1000.0,37349,0,0,0,0,37349,18639,18710,0.0,0.0,0.0
0500000US26035,250.0,7454,20303,2412,780,23495,30949,8676,22273,0.7591521535429254,1.0,0.6653347101872222
0500000US26035,1000.0,27264,2905,780,0,3685,30949,8676,22273,0.11906685191767101,0.26383125864453666,0.0626767835495892
0500000US26037,25.0,0,0,990,78600,79590,79590,36898,42692,1.0,1.0,1.0
0500000US26037,100.0,5273,31735,26813,15769,74317,79590,36898,42692,0.9337479582862168,0.9766111984389397,0.8967019582123115
0500000US26037,250.0,18206,29562,25931,5891,61384,79590,36898,42692,0.7712526699334087,0.9696731530164237,0.5997610793591305
0500000US26037,1000.0,47176,28693,3721,0,32414,79590,36898,42692,0.40726221887171754,0.6453737329936582,0.20146631687435584
0500000US26039,250.0,4427,4780,4792,29,9601,14028,3657,10371,0.684416880524665,1.0,0.5731366309902614
0500000US26039,1000.0,7972,6056,0,0,6056,14028,3657,10371,0.4317080125463359,0.7150669948044845,0.3317905698582586
0500000US26041,250.0,6092,29609,83,0,29692,35784,20066,15718,0.8297563156718086,1.0,0.6124188828095177
0500000US26041,1000.0,35714,70,0,0,70,35784,20066,15718,0.0019561815336463224,0.0,0.004453492810790177
0500000US26043,25.0,0,0,6756,18483,25239,25239,17162,8077,1.0,1.0,1.0
0500000US26043,100.0,6918,18321,0,0,18321,25239,17162,8077,0.7259003922500892,0.8353338771704929,0.4933762535594899
0500000US26043,250.0,6918,18321,0,0,18321,25239,17162,8077,0.7259003922500892,0.8353338771704929,0.4933762535594899
0500000US26043,1000.0,25239,0,0,0,0,25239,17162,8077,0.0,0.0,0.0
0500000US26045,25.0,0,1,5517,104739,110257,110257,68054,42203,1.0,1.0,1.0
0500000US26045,100.0,11022,46631,33902,18702,99235,110257,68054,42203,0.9000335579600388,0.9854674229288506,0.7622680852072128
0500000US26045,250.0,11191,53744,42524,2798,99066,110257,68054,42203,0.8985007754609685,0.9854674229288506,0.7582636305475914
0500000US26045,1000.0,60467,47576,2214,0,49790,110257,68054,42203,0.4515813054953427,0.5519587386487201,0.28971874037390705
0500000US26047,25.0,0,0,257,33158,33415,33415,8235,25180,1.0,1.0,1.0
0500000US26047,100.0,2628,13679,15179,1929,30787,33415,8235,25180,0.9213526859194973,0.9998785670916819,0.895671167593328
0500000US26047,250.0,2628,13755,15103,1929,30787,33415,8235,25180,0.9213526859194973,0.9998785670916819,0.895671167593328
0500000US26047,1000.0,10088,21195,2132,0,23327,33415,8235,25180,0.6980996558431842,0.649544626593807,0.713979348689436
0500000US26049,25.0,0,0,4353,401460,405813,405813,334885,70928,1.0,1.0,1.0
0500000US26049,100.0,6380,255972,137557,5904,399433,405813,334885,70928,0.9842784730898222,0.9909998954865102,0.9525434243176178
0500000US26049,250.0,7174,374932,23707,0,398639,405813,334885,70928,0.982321906888148,0.9893127491526942,0.9493147981051206
0500000US26049,1000.0,402163,3650,0,0,3650,405813,334885,70928,0.008994290473691085,0.010057183809367395,0.0039758628468305884
0500000US26051,250.0,5847,14391,5200,9,19600,25447,2666,22781,0.7702283176798836,1.0,0.7433387472016154
0500000US26051,1000.0,18950,6497,0,0,6497,25447,2666,22781,0.2553149683656227,0.7396849212303076,0.19863043764540625
0500000US26053,250.0,3031,10944,0,0,10944,13975,4901,9074,0.7831127012522361,1.0,0.6659687017853207
0500000US26053,1000.0,13975,0,0,0,0,13975,4901,9074,0.0,0.0,0.0
0500000US26055,25.0,0,0,1696,90873,92569,92569,46686,45883,1.0,1.0,1.0
0500000US26055,100.0,5414,64252,21106,1797,87155,92569,46686,45883,0.9415138977411445,0.9996358651415842,0.8823747357409062
0500000US26055,250.0,5414,65359,21440,356,87155,92569,46686,45883,0.9415138977411445,0.9996358651415842,0.8823747357409062
0500000US26055,1000.0,71642,20863,64,0,20927,92569,46686,45883,0.22606920243277986,0.287730797241143,0.16332846588060937
0500000US26057,250.0,13543,16837,10326,0,27163,40706,15217,25489,0.6672972043433401,1.0,0.46867276079877596
0500000US26057,1000.0,29959,10747,0,0,10747,40706,15217,25489,0.26401513290424017,0.4893868699480844,0.12946761348032484
0500000US26059,25.0,0,0,758,44847,45605,45605,13474,32131,1.0,1.0,1.0
0500000US26059,100.0,16855,17250,11292,208,28750,45605,13474,32131,0.6304133318715053,0.985527682944931,0.48149761912172045
0500000US26059,250.0,25129,20268,208,0,20476,45605,13474,32131,0.4489858568139458,0.8614368413240314,0.2760262674675547
0500000US26059,1000.0,32867,12711,27,0,12738,45605,13474,32131,0.2793114790044951,0.6788629953985453,0.11176122747502412
0500000US26061,25.0,0,0,5659,30025,35684,35684,21952,13732,1.0,1.0,1.0
0500000US26061,100.0,5723,27025,2936,0,29961,35684,21952,13732,0.8396199977580988,0.9918002915451894,0.5963443052723565
0500000US26061,250.0,6177,29488,19,0,29507,35684,21952,13732,0.8268972088330905,0.9918002915451894,0.5632828429944655
0500000US26061,1000.0,35684,0,0,0,0,35684,21952,13732,0.0,0.0,0.0
0500000US26063,25.0,0,0,10031,20950,30981,30981,2729,28252,1.0,1.0,1.0
0500000US26063,100.0,10155,13748,6546,532,20826,30981,2729,28252,0.6722184564733223,0.9824111396115793,0.6422554155458021
0500000US26063,250.0,10155,13749,6545,532,20826,30981,2729,28252,0.6722184564733223,0.9824111396115793,0.6422554155458021
0500000US26063,1000.0,21129,9317,535,0,9852,30981,2729,28252,0.31800135566960397,0.3360205203371198,0.31626079569587995
0500000US26065,25.0,0,0,5098,287308,292406,292406,252584,39822,1.0,1.0,1.0
0500000US26065,100.0,15431,85918,102182,88875,276975,292406,252584,39822,0.9472274850721257,0.9838746713964464,0.714780774446286
0500000US26065,250.0,19449,125876,103158,43923,272957,292406,252584,39822,0.93348631697024,0.9697645139834669,0.7033800411832656
0500000US26065,1000.0,129967,118852,43241,346,162439,292406,252584,39822,0.5555255364117015,0.6169789060273018,0.1657375320174778
0500000US26067,25.0,0,1,10,64674,64685,64685,25393,39292,1.0,1.0,1.0
0500000US26067,100.0,3704,26260,31913,2808,60981,64685,25393,39292,0.9427378835897039,0.9976371440948293,0.9072584750076351
0500000US26067,250.0,13166,46688,3831,1000,51519,64685,25393,39292,0.7964597665610265,0.9973220966408065,0.6666496996844141
0500000US26067,1000.0,55635,7921,893,236,9050,64685,25393,39292,0.13990878874545876,0.059622730673807744,0.19179476738267331
0500000US26069,250.0,3373,11214,10494,0,21708,25081,10140,14941,0.8655157290379172,1.0,0.7742453651027374
0500000US26069,1000.0,14395,10686,0,0,10686,25081,10140,14941,0.4260595670029106,0.5904339250493097,0.3145037146108025
0500000US26071,25.0,0,0,5314,5752,11066,11066,3195,7871,1.0,1.0,1.0
0500000US26071,100.0,9273,1179,614,0,1793,11066,3195,7871,0.16202783300198806,0.0,0.22779824672849702
0500000US26071,250.0,11066,0,0,0,0,11066,3195,7871,0.0,0.0,0.0
0500000US26071,1000.0,11066,0,0,0,0,11066,3195,7871,0.0,0.0,0.0
0500000US26073,25.0,0,0,75,69797,69872,69872,35993,33879,1.0,1.0,1.0
0500000US26073,100.0,8562,18620,18299,24391,61310,69872,35993,33879,0.8774616441493016,0.9998055177395605,0.7474836919625727
0500000US26073,250.0,15202,29442,17429,7799,54670,69872,35993,33879,0.7824307304785895,0.9930819881643653,0.5586351427137755
0500000US26073,1000.0,46461,17911,5500,0,23411,69872,35993,33879,0.3350555301122052,0.5309921373600422,0.12689276542991235
0500000US26075,25.0,0,0,12287,146223,158510,158510,91454,67056,1.0,1.0,1.0
0500000US26075,100.0,27849,84151,40440,6070,130661,158510,91454,67056,0.8243076146615356,0.9309379578804645,0.6788803388212837
0500000US26075,250.0,28568,107960,21862,120,129942,158510,91454,67056,0.8197716232414358,0.9307630065388064,0.6683965640658555
0500000US26075,1000.0,136674,21836,0,0,21836,158510,91454,67056,0.13775787016592014,0.2247687361952457,0.0190885230255309
0500000US26077,25.0,0,0,4630,260433,265063,265063,217207,47856,1.0,1.0,1.0
0500000US26077,100.0,5381,49047,91961,118674,259682,265063,217207,47856,0.9796991658586827,0.9966345467687505,0.9028335005015045
0500000US26077,250.0,9078,75188,156933,23864,255985,265063,217207,47856,0.965751538313533,0.9831266948118615,0.8868898361751922
0500000US26077,1000.0,70310,170677,20908,3168,194753,265063,217207,47856,0.7347423065459909,0.8250010358782176,0.3250794048813106
0500000US26079,250.0,7185,5214,5636,0,10850,18035,2653,15382,0.6016079844746327,1.0,0.5328955922506826
0500000US26079,1000.0,10689,7173,173,0,7346,18035,2653,15382,0.40731910174660385,0.8469656992084432,0.3314913535301001
0500000US26081,25.0,0,1,103,656843,656947,656947,547726,109221,1.0,1.0,1.0
0500000US26081,100.0,13853,167830,261290,213974,643094,656947,547726,109221,0.9789130630020382,0.9915870343931089,0.9153551057031157
0500000US26081,250.0,19684,301362,240911,94990,637263,656947,547726,109221,0.9700371567264939,0.9891423814096829,0.8742274837256572
0500000US26081,1000.0,350541,243152,60854,2400,306406,656947,547726,109221,0.4664090101636814,0.5463863318520574,0.0653354208439769
0500000US26087,25.0,0,0,14734,72873,87607,87607,19671,67936,1.0,1.0,1.0
0500000US26087,100.0,19728,55843,11239,797,67879,87607,19671,67936,0.7748125149816796,0.9997458187179096,0.7096826424870466
0500000US26087,250.0,19930,59740,7937,0,67677,87607,19671,67936,0.7725067631581951,0.9997458187179096,0.7067092557701365
0500000US26087,1000.0,79662,7945,0,0,7945,87607,19671,67936,0.09068910018605819,0.3779167302119872,0.007521785209609044
0500000US26089,25.0,0,0,785,20976,21761,21761,1871,19890,1.0,1.0,1.0
0500000US26089,100.0,2715,19046,0,0,19046,21761,1871,19890,0.8752355130738477,0.9914484233030465,0.8643036701860232
0500000US26089,250.0,2715,19046,0,0,19046,21761,1871,19890,0.8752355130738477,0.9914484233030465,0.8643036701860232
0500000US26089,1000.0,21615,146,0,0,146,21761,1871,19890,0.006709250494003033,0.0,0.007340372046254399
0500000US26091,25.0,0,0,5811,92637,98448,98448,46709,51739,1.0,1.0,1.0
0500000US26091,100.0,16713,36463,36926,8346,81735,98448,46709,51739,0.8302352510970259,0.983300862788756,0.6920504841608844
0500000US26091,250.0,46880,42550,9018,0,51568,98448,46709,51739,0.5238095238095238,0.7122182020595602,0.3537176984479793
0500000US26091,1000.0,79613,18689,146,0,18835,98448,46709,51739,0.19131927515033317,0.2670363313280096,0.12296333520168538
0500000US26093,25.0,0,0,1622,190371,191993,191993,120311,71682,1.0,1.0,1.0
0500000US26093,100.0,15498,92224,66700,17571,176495,191993,120311,71682,0.9192783070216102,0.9918045731479249,0.7975502915655255
0500000US26093,250.0,36361,128794,24999,1839,155632,191993,120311,71682,0.8106128869281692,0.9145049081131401,0.6362406182863202
0500000US26093,1000.0,171246,19547,1200,0,20747,191993,120311,71682,0.10806123139906143,0.15211410427974167,0.03412293183783935
0500000US26095,25.0,0,0,5984,245,6229,6229,3044,3185,1.0,1.0,1.0
0500000US26095,100.0,5984,245,0,0,245,6229,3044,3185,0.039332156044308876,0.03876478318002628,0.039874411302982735
0500000US26095,250.0,5984,245,0,0,245,6229,3044,3185,0.039332156044308876,0.03876478318002628,0.039874411302982735
0500000US26095,1000.0,6229,0,0,0,0,6229,3044,3185,0.0,0.0,0.0
0500000US26097,250.0,6914,3885,0,0,3885,10799,2370,8429,0.3597555329197148,1.0,0.17973662356151382
0500000US26097,1000.0,10716,83,0,0,83,10799,2370,8429,0.007685896842300213,0.0,0.009846956934393166
0500000US26099,25.0,0,0,12527,861445,873972,873972,848522,25450,1.0,1.0,1.0
0500000US26099,100.0,16949,123208,276710,457105,857023,873972,848522,25450,0.9806069301991368,0.987501797242735,0.7507269155206286
0500000US26099,250.0,19041,221851,415209,217871,854931,873972,848522,25450,0.9782132608367317,0.9852767518107957,0.7427111984282908
0500000US26099,1000.0,630283,243689,0,0,243689,873972,848522,25450,0.2788292988791403,0.286666698093862,0.017524557956777997
0500000US26101,25.0,0,0,5849,18709,24558,24558,9383,15175,1.0,1.0,1.0
0500000US26101,100.0,8239,7649,8670,0,16319,24558,9383,15175,0.6645085104650216,0.9996802728338484,0.4572652388797364
0500000US26101,250.0,8239,7649,8670,0,16319,24558,9383,15175,0.6645085104650216,0.9996802728338484,0.4572652388797364
0500000US26101,1000.0,15075,9483,0,0,9483,24558,9383,15175,0.38614708038113854,0.7207716082276457,0.17924217462932454
0500000US26103,25.0,0,0,7149,59550,66699,66699,38090,28609,1.0,1.0,1.0
0500000US26103,100.0,7632,58347,720,0,59067,66699,38090,28609,0.885575495884496,0.9992123917038592,0.7342794225593344
0500000US26103,250.0,7729,58922,48,0,58970,66699,38090,28609,0.8841212012174096,0.9992123917038592,0.7308888811213254
0500000US26103,1000.0,66408,291,0,0,291,66699,38090,28609,0.004362884001259389,0.0,0.010171624314027055
0500000US26105,250.0,6815,13435,8837,57,22329,29144,10797,18347,0.7661611309360418,1.0,0.6285496266419578
0500000US26105,1000.0,18357,10787,0,0,10787,29144,10797,18347,0.3701276420532528,0.6060016671297582,0.2313184716847441
0500000US26107,100.0,544,15186,16009,11714,42909,43453,14017,29436,0.9874807263019815,1.0,0.9815192281559995
0500000US26107,250.0,10276,14936,7346,10895,33177,43453,14017,29436,0.7635146019837525,0.9986445031033745,0.6515491235222177
0500000US26107,1000.0,30933,12520,0,0,12520,43453,14017,29436,0.28812740202057396,0.6667617892559036,0.10782715042804729
0500000US26109,250.0,10275,12505,0,0,12505,22780,8191,14589,0.5489464442493416,1.0,0.29570224141476453
0500000US26109,1000.0,22780,0,0,0,0,22780,8191,14589,0.0,0.0,0.0
0500000US26111,25.0,0,0,1848,81308,83156,83156,47316,35840,1.0,1.0,1.0
0500000US26111,100.0,10253,28467,31631,12805,72903,83156,47316,35840,0.8767016210495935,0.9990489475019021,0.7151785714285714
0500000US26111,250.0,12347,48609,21428,772,70809,83156,47316,35840,0.8515200346337005,0.9933849015132302,0.6642299107142857
0500000US26111,1000.0,61143,21918,95,0,22013,83156,47316,35840,0.2647193227187455,0.4572660410854679,0.010518973214285715
0500000US26115,25.0,0,0,6146,144354,150500,150500,93235,57265,1.0,1.0,1.0
0500000US26115,100.0,9432,87553,27630,25885,141068,150500,93235,57265,0.9373289036544851,0.9915375127366333,0.8490701126342443
0500000US26115,250.0,47037,63022,30642,9799,103463,150500,93235,57265,0.6874617940199336,0.7143025687778195,0.6437614598795075
0500000US26115,1000.0,125928,23672,900,0,24572,150500,93235,57265,0.16326910299003322,0.1791923633828498,0.1373439273552781
0500000US26117,250.0,17847,19244,24782,2015,46041,63888,9655,54233,0.7206517655897822,1.0,0.6709199196061438
0500000US26117,1000.0,60592,3296,0,0,3296,63888,9655,54233,0.051590282995241675,0.0,0.060774805008020946
0500000US26121,25.0,0,0,3763,169803,173566,173566,132494,41072,1.0,1.0,1.0
0500000US26121,100.0,9154,125218,37576,1618,164412,173566,132494,41072,0.9472592558450388,0.9960375564176491,0.7899055317491235
0500000US26121,250.0,117642,50662,5262,0,55924,173566,132494,41072,0.32220596199716534,0.3283393965009736,0.3024201402415271
0500000US26121,1000.0,137357,36209,0,0,36209,173566,132494,41072,0.2086180473134139,0.25275861548447476,0.06622516556291391
0500000US26123,25.0,0,0,10150,38824,48974,48974,7834,41140,1.0,1.0,1.0
0500000US26123,100.0,20875,26157,1942,0,28099,48974,7834,41140,0.5737534201821375,0.9951493489915751,0.493509965969859
0500000US26123,250.0,38356,10496,122,0,10618,48974,7834,41140,0.21680891901825458,0.41830482512126627,0.17843947496353912
0500000US26123,1000.0,48974,0,0,0,0,48974,7834,41140,0.0,0.0,0.0
0500000US26125,25.0,0,0,11839,1245745,1257584,1257584,1196142,61442,1.0,1.0,1.0
0500000US26125,100.0,14795,331134,617807,293848,1242789,1257584,1196142,61442,0.9882353783127011,0.9885189216664911,0.9827154063995313
0500000US26125,250.0,17306,743399,351903,144976,1240278,1257584,1196142,61442,0.9862386926042316,0.9869772986819291,0.9718596399856776
0500000US26125,1000.0,990174,261392,6018,0,267410,1257584,1196142,61442,0.21263788343363146,0.22198702160780243,0.030630513329644216
0500000US26127,25.0,0,0,6289,20178,26467,26467,2621,23846,1.0,1.0,1.0
0500000US26127,100.0,9799,10227,3970,2471,16668,26467,2621,23846,0.6297653681943552,0.9172071728347959,0.5981716011071039
0500000US26127,250.0,15306,6030,4828,303,11161,26467,2621,23846,0.42169494086976234,0.9172071728347959,0.36723140149291283
0500000US26127,1000.0,20281,6186,0,0,6186,26467,2621,23846,0.23372501605773227,0.6947729874093858,0.18304956806172942
0500000US26137,250.0,6111,9144,4216,5197,18557,24668,8275,16393,0.7522701475595914,1.0,0.6272189349112426
0500000US26137,1000.0,13996,5475,5197,0,10672,24668,8275,16393,0.43262526349927033,0.7053776435045317,0.2949429634600134
0500000US26139,25.0,0,0,1029,290786,291815,291815,229136,62679,1.0,1.0,1.0
0500000US26139,100.0,8722,85705,141828,55560,283093,291815,229136,62679,0.9701112005894146,0.9975691292507507,0.8697330844461463
0500000US26139,250.0,9255,162815,99876,19869,282560,291815,229136,62679,0.9682847009235304,0.9955790447594441,0.8685046028175306
0500000US26139,1000.0,181089,94034,14226,2466,110726,291815,229136,62679,0.3794390281513973,0.39944836254451505,0.306290783196924
0500000US26141,250.0,5463,4640,2215,274,7129,12592,2361,10231,0.5661531130876747,1.0,0.46603460072329195
0500000US26141,1000.0,7612,4466,514,0,4980,12592,2361,10231,0.3954891994917408,0.7683185091063108,0.30945166650376305
0500000US26143,250.0,1317,12742,9958,0,22700,24017,8129,15888,0.9451638422783861,1.0,0.917107250755287
0500000US26143,1000.0,13813,10204,0,0,10204,24017,8129,15888,0.4248657201149186,0.7074670931233854,0.28027442094662636
0500000US26145,25.0,0,0,8450,182089,190539,190539,128084,62455,1.0,1.0,1.0
0500000US26145,100.0,10646,91269,71499,17125,179893,190539,128084,62455,0.9441269241467626,0.9976812092064583,0.834296693619406
0500000US26145,250.0,14252,111726,60058,4503,176287,190539,128084,62455,0.9252016647510484,0.9976812092064583,0.7765591225682491
0500000US26145,1000.0,124857,61516,4166,0,65682,190539,128084,62455,0.344716829625431,0.360747634364948,0.31184052517812827
0500000US26147,25.0,0,0,17555,141573,159128,159128,96292,62836,1.0,1.0,1.0
0500000US26147,100.0,31047,96079,32002,0,128081,159128,96292,62836,0.8048929163943492,0.9856893615253604,0.5278343624673754
0500000US26147,250.0,31995,120167,6966,0,127133,159128,96292,62836,0.7989354481926499,0.984017363851618,0.515309695079254
0500000US26147,1000.0,151108,8020,0,0,8020,159128,96292,62836,0.05039967824644311,0.06567523781830266,0.026990896938060983
0500000US26149,25.0,0,0,5958,55006,60964,60964,27565,33399,1.0,1.0,1.0
0500000US26149,100.0,9061,27978,22990,935,51903,60964,27565,33399,0.8513713010957287,0.9768184291674225,0.747836761579688
0500000US26149,250.0,9315,28021,22986,642,51649,60964,27565,33399,0.8472049078144479,0.9768184291674225,0.7402317434653732
0500000US26149,1000.0,30801,29233,930,0,30163,60964,27565,33399,0.49476740371366706,0.5403228732087793,0.4571693763286326
0500000US26151,25.0,0,0,27080,14090,41170,41170,3651,37519,1.0,1.0,1.0
0500000US26151,100.0,31078,10092,0,0,10092,41170,3651,37519,0.24512994899198445,0.32593809915091754,0.23726645166448998
0500000US26151,250.0,31078,10092,0,0,10092,41170,3651,37519,0.24512994899198445,0.32593809915091754,0.23726645166448998
0500000US26151,1000.0,31228,9942,0,0,9942,41170,3651,37519,0.2414865193101773,0.32593809915091754,0.23326847730483222
0500000US26153,250.0,3482,4612,0,0,4612,8094,3272,4822,0.5698047936743267,1.0,0.2778929904603899
0500000US26153,1000.0,8094,0,0,0,0,8094,3272,4822,0.0,0.0,0.0
0500000US26155,25.0,0,0,5799,62323,68122,68122,29726,38396,1.0,1.0,1.0
0500000US26155,100.0,11579,25408,28594,2541,56543,68122,29726,38396,0.830025542409207,0.9996972347439952,0.6986665277633087
0500000US26155,250.0,15093,27299,25622,108,53029,68122,29726,38396,0.7784416194474619,0.9938437731279015,0.6116782998228982
0500000US26155,1000.0,68122,0,0,0,0,68122,29726,38396,0.0,0.0,0.0
0500000US26157,25.0,0,0,15694,36551,52245,52245,7341,44904,1.0,1.0,1.0
0500000US26157,100.0,19316,20414,11894,621,32929,52245,7341,44904,0.630280409608575,0.9990464514371339,0.5699937644753251
0500000US26157,250.0,20407,21299,10432,107,31838,52245,7341,44904,0.6093980285194756,0.9990464514371339,0.5456974879743453
0500000US26157,1000.0,36248,15997,0,0,15997,52245,7341,44904,0.3061919800937889,0.4030785996458248,0.2903527525387493
0500000US26159,25.0,0,0,10730,64942,75672,75672,21766,53906,1.0,1.0,1.0
0500000US26159,100.0,14319,33567,24519,3267,61353,75672,21766,53906,0.8107754519505234,0.9616833593678213,0.7498423181093014
0500000US26159,250.0,38720,33094,3858,0,36952,75672,21766,53906,0.488318004017338,0.5101993935495728,0.4794828033985085
0500000US26159,1000.0,43443,31269,960,0,32229,75672,21766,53906,0.4259039010466223,0.4881466507396858,0.40077171372388976
0500000US26161,25.0,0,0,6578,361023,367601,367601,303061,64540,1.0,1.0,1.0
0500000US26161,100.0,21150,116069,120397,109985,346451,367601,303061,64540,0.9424647919891403,0.9793242944489723,0.7693833281685776
0500000US26161,250.0,21859,170626,116500,58616,345742,367601,303061,64540,0.9405360703588945,0.977915337176344,0.7650139448404091
0500000US26161,1000.0,184471,123527,54195,5408,183130,367601,303061,64540,0.49817601149071955,0.5772501245623818,0.1268670591881004
0500000US26163,25.0,0,0,14696,1734647,1749343,1749343,1736909,12434,1.0,1.0,1.0
0500000US26163,100.0,16838,540602,700966,490937,1732505,1749343,1736909,12434,0.9903746720911794,0.9903748555623813,0.9903490429467589
0500000US26163,250.0,37587,859552,723228,128976,1711756,1749343,1736909,12434,0.9785136476951632,0.9784640415819136,0.985443139778028
0500000US26163,1000.0,1456183,290379,2781,0,293160,1749343,1736909,12434,0.1675829154145299,0.16838015117660166,0.056216824835129485
0500000US26165,25.0,0,0,11072,22556,33628,33628,11854,21774,1.0,1.0,1.0
0500000US26165,100.0,11688,8960,12900,80,21940,33628,11854,21774,0.6524324967289163,0.9982284460941454,0.4641774593551943
0500000US26165,250.0,11766,8934,12848,80,21862,33628,11854,21774,0.6501130010705365,0.9982284460941454,0.4605952052907137
0500000US26165,1000.0,20857,12771,0,0,12771,33628,11854,21774,0.3797728083739741,0.8298464653281593,0.13474786442546155
0500000US27003,25.0,0,2,2689,354218,356909,356909,304638,52271,1.0,1.0,1.0
0500000US27003,100.0,8392,100064,246481,1972,348517,356909,304638,52271,0.9764870036900162,0.9838956400711665,0.9333091006485432
0500000US27003,250.0,39625,273777,43481,26,317284,356909,304638,52271,0.8889773023375707,0.9636716364997144,0.4536549903388112
0500000US27003,1000.0,356658,251,0,0,251,356909,304638,52271,0.0007032604949721077,0.00030856295012440994,0.0030035775095177057
0500000US27005,25.0,0,0,1993,32429,34422,34422,8099,26323,1.0,1.0,1.0
0500000US27005,100.0,4636,28535,1236,15,29786,34422,8099,26323,0.8653186915344837,0.9997530559328313,0.8239562359913384
0500000US27005,250.0,13273,19914,1220,15,21149,34422,8099,26323,0.6144035791063854,0.4511668107173725,0.6646278919576036
0500000US27005,1000.0,13273,20539,595,15,21149,34422,8099,26323,0.6144035791063854,0.4511668107173725,0.6646278919576036
0500000US27007,25.0,0,1,310,46871,47182,47182,14985,32197,1.0,1.0,1.0
0500000US27007,100.0,682,21161,24933,406,46500,47182,14985,32197,0.985545335085414,0.9986653319986654,0.9794390781749852
0500000US27007,250.0,1215,45261,706,0,45967,47182,14985,32197,0.9742486541477682,0.9689022355689022,0.9767369630710936
0500000US27007,1000.0,1215,45641,326,0,45967,47182,14985,32197,0.9742486541477682,0.9689022355689022,0.9767369630710936
0500000US27009,25.0,0,0,3044,37843,40887,40887,23708,17179,1.0,1.0,1.0
0500000US27009,100.0,3807,25092,11916,72,37080,40887,23708,17179,0.9068897204490425,0.9999156402901974,0.7785086442749869
0500000US27009,250.0,16682,23635,570,0,24205,40887,23708,17179,0.5919974564042361,0.9398093470558462,0.11199720589091332
0500000US27009,1000.0,40304,583,0,0,583,40887,23708,17179,0.01425881086898036,0.023241100050615825,0.0018627393911170615
0500000US27013,25.0,0,1,544,67105,67650,67650,48100,19550,1.0,1.0,1.0
0500000US27013,100.0,1266,24774,32858,8752,66384,67650,48100,19550,0.9812860310421286,0.9991268191268191,0.9373913043478261
0500000US27013,250.0,1296,24812,32790,8752,66354,67650,48100,19550,0.9808425720620843,0.9991060291060291,0.9359079283887468
0500000US27013,1000.0,64720,2930,0,0,2930,67650,48100,19550,0.04331116038433112,0.05881496881496882,0.005166240409207161
0500000US27015,25.0,0,0,552,24456,25008,25008,15947,9061,1.0,1.0,1.0
0500000US27015,100.0,1239,12653,10791,325,23769,25008,15947,9061,0.9504558541266794,0.9760456512196651,0.9054188279439356
0500000US27015,250.0,1250,12840,10809,109,23758,25008,15947,9061,0.9500159948816379,0.9760456512196651,0.9042048339035427
0500000US27015,1000.0,24858,150,0,0,150,25008,15947,9061,0.005998080614203455,0.006835141405907067,0.004524886877828055
0500000US27017,25.0,0,0,8142,27729,35871,35871,15761,20110,1.0,1.0,1.0
0500000US27017,100.0,14342,17856,3673,0,21529,35871,15761,20110,0.60017841710574,0.9647864983186346,0.3144206862257583
0500000US27017,250.0,16072,19442,357,0,19799,35871,15761,20110,0.5519500432103928,0.9644058118139712,0.22869219293883639
0500000US27017,1000.0,35532,339,0,0,339,35871,15761,20110,0.009450531069666304,0.014212296174100627,0.005718547986076579
0500000US27019,25.0,0,1,153,104927,105081,105081,81185,23896,1.0,1.0,1.0
0500000US27019,100.0,2255,27975,54718,20133,102826,105081,81185,23896,0.9785403641000752,0.9893699575044651,0.941747572815534
0500000US27019,250.0,2408,38541,49825,14307,102673,105081,81185,23896,0.9770843444580847,0.9880766151382645,0.9397388684298628
0500000US27019,1000.0,92269,12812,0,0,12812,105081,81185,23896,0.12192499119726687,0.08278622898318655,0.25489621694007364
0500000US27023,25.0,0,0,0,11800,11800,11800,5681,6119,1.0,1.0,1.0
0500000US27023,100.0,377,5447,5969,7,11423,11800,5681,6119,0.9680508474576272,0.9873261749691956,0.9501552541264913
0500000US27023,250.0,385,5512,5903,0,11415,11800,5681,6119,0.9673728813559322,0.9873261749691956,0.9488478509560385
0500000US27023,1000.0,10923,877,0,0,877,11800,5681,6119,0.07432203389830508,0.0,0.14332407256087595
0500000US27025,25.0,0,1,4482,52081,56564,56564,24580,31984,1.0,1.0,1.0
