geo_id,broadband_tech,urban_rural,tribal_non,dl_speed,has_0,has_1,has_2,has_3more,total_pop
0500000US06035,Fiber,R,N,25.0,19412,647,0,0,20059
0500000US06035,Fiber,R,T,25.0,390,0,0,0,390
0500000US06035,Fiber,U,N,25.0,9387,578,0,0,9965
0500000US06035,Fiber,U,T,25.0,159,0,0,0,159
0500000US06037,Fiber,R,N,25.0,81837,9274,0,0,91111
0500000US06037,Fiber,U,N,25.0,5887648,4047184,13097,67,9947996
0500000US06039,Fiber,R,N,25.0,47814,7009,0,0,54823
0500000US06039,Fiber,R,T,25.0,140,2,0,0,142
0500000US06039,Fiber,U,N,25.0,94924,7438,0,0,102362
0500000US06041,Fiber,R,N,25.0,16432,1417,0,0,17849
0500000US06041,Fiber,U,N,25.0,162920,78057,0,0,240977
0500000US06043,Fiber,R,N,25.0,14708,2495,0,0,17203
0500000US06045,Fiber,R,N,25.0,39077,0,0,0,39077
0500000US06045,Fiber,R,T,25.0,1021,0,0,0,1021
0500000US06045,Fiber,U,N,25.0,46064,0,0,0,46064
0500000US06045,Fiber,U,T,25.0,587,0,0,0,587
0500000US06047,Fiber,R,N,25.0,47560,717,0,0,48277
0500000US06047,Fiber,U,N,25.0,201335,28065,0,0,229400
0500000US06049,Fiber,R,N,25.0,5907,245,0,0,6152
0500000US06049,Fiber,R,T,25.0,153,0,0,0,153
0500000US06049,Fiber,U,N,25.0,2450,86,0,0,2536
0500000US06051,Fiber,R,N,25.0,2959,4068,0,0,7027
0500000US06051,Fiber,R,T,25.0,0,122,0,0,122
0500000US06051,Fiber,U,N,25.0,7123,172,0,0,7295
0500000US06053,Fiber,R,N,25.0,51326,2210,0,0,53536
0500000US06053,Fiber,U,N,25.0,316860,63665,0,0,380525
0500000US06055,Fiber,R,N,25.0,17432,2135,0,0,19567
0500000US06055,Fiber,U,N,25.0,92349,25828,0,0,118177
0500000US06057,Fiber,R,N,25.0,42767,0,0,0,42767
0500000US06057,Fiber,U,N,25.0,56988,0,0,0,56988
0500000US06059,Fiber,R,N,25.0,5845,775,4549,1909,13078
0500000US06059,Fiber,U,N,25.0,2180467,957047,22312,2788,3162614
0500000US06061,Fiber,R,N,25.0,53835,14449,1413,143,69840
0500000US06061,Fiber,R,T,25.0,12,0,0,0,12
0500000US06061,Fiber,U,N,25.0,140745,147303,39052,1372,328472
0500000US06063,Fiber,R,N,25.0,12874,1029,0,0,13903
0500000US06063,Fiber,R,T,25.0,33,0,0,0,33
0500000US06063,Fiber,U,N,25.0,4842,29,0,0,4871
0500000US06065,Fiber,R,N,25.0,113953,58088,124,0,172165
0500000US06065,Fiber,R,T,25.0,6059,1708,0,0,7767
0500000US06065,Fiber,U,N,25.0,867148,1375955,11589,916,2255608
0500000US06065,Fiber,U,T,25.0,29191,5807,0,0,34998
0500000US06067,Fiber,R,N,25.0,37037,1206,727,0,38970
0500000US06067,Fiber,U,N,25.0,948717,461564,102722,81,1513084
0500000US06069,Fiber,R,N,25.0,18674,325,0,0,18999
0500000US06069,Fiber,U,N,25.0,41094,2709,0,0,43803
0500000US06071,Fiber,R,N,25.0,134841,26858,417,485,162601
0500000US06071,Fiber,R,T,25.0,2914,30,0,0,2944
0500000US06071,Fiber,U,N,25.0,699718,1105760,203365,5215,2014058
0500000US06071,Fiber,U,T,25.0,470,0,0,0,470
0500000US06073,Fiber,R,N,25.0,134100,4204,2479,0,140783
0500000US06073,Fiber,R,T,25.0,9643,0,0,0,9643
0500000US06073,Fiber,U,N,25.0,2479642,678728,29152,0,3187522
0500000US06073,Fiber,U,T,25.0,382,0,0,0,382
0500000US06075,Fiber,R,N,25.0,2,0,0,0,2
0500000US06075,Fiber,U,N,25.0,394238,283104,198551,5654,881547
0500000US06077,Fiber,R,N,25.0,71053,4425,0,0,75478
0500000US06077,Fiber,U,N,25.0,603901,82763,0,0,686664
0500000US06079,Fiber,R,N,25.0,52782,344,0,0,53126
0500000US06079,Fiber,U,N,25.0,216149,13836,0,0,229985
0500000US06081,Fiber,R,N,25.0,14801,2820,0,0,17621
0500000US06081,Fiber,U,N,25.0,282613,359280,97637,9422,748952
0500000US06083,Fiber,R,N,25.0,29487,1038,0,0,30525
0500000US06083,Fiber,R,T,25.0,3,0,0,0,3
0500000US06083,Fiber,U,N,25.0,399897,15779,0,0,415676
0500000US06083,Fiber,U,T,25.0,295,0,0,0,295
0500000US06085,Fiber,R,N,25.0,29493,1725,0,0,31218
0500000US06085,Fiber,U,N,25.0,1361288,534563,783,0,1896634
0500000US06087,Fiber,R,N,25.0,33223,2591,0,0,35814
0500000US06087,Fiber,U,N,25.0,155309,82090,0,0,237399
0500000US06089,Fiber,R,N,25.0,50374,3484,0,0,53858
0500000US06089,Fiber,R,T,25.0,42,0,0,0,42
0500000US06089,Fiber,U,N,25.0,118683,7463,0,0,126146
0500000US06089,Fiber,U,T,25.0,34,0,0,0,34
0500000US06091,Fiber,R,N,25.0,2996,0,0,0,2996
0500000US06091,Fiber,U,N,25.0,9,0,0,0,9
0500000US06093,Fiber,R,N,25.0,22197,7070,0,0,29267
0500000US06093,Fiber,R,T,25.0,221,155,0,0,376
0500000US06093,Fiber,U,N,25.0,10312,3347,0,0,13659
0500000US06093,Fiber,U,T,25.0,50,187,0,0,237
0500000US06095,Fiber,R,N,25.0,24044,2458,11,0,26513
0500000US06095,Fiber,U,N,25.0,358145,62060,923,0,421128
0500000US06097,Fiber,R,N,25.0,61398,6717,189,0,68304
0500000US06097,Fiber,R,T,25.0,79,0,0,0,79
0500000US06097,Fiber,U,N,25.0,368630,54686,2637,0,425953
0500000US06099,Fiber,R,N,25.0,45986,809,0,0,46795
0500000US06099,Fiber,U,N,25.0,420608,83257,0,0,503865
0500000US06101,Fiber,R,N,25.0,15383,0,0,0,15383
0500000US06101,Fiber,U,N,25.0,76816,4772,0,0,81588
0500000US06103,Fiber,R,N,25.0,34288,0,0,0,34288
0500000US06103,Fiber,R,T,25.0,2,0,0,0,2
0500000US06103,Fiber,U,N,25.0,30794,0,0,0,30794
0500000US06105,Fiber,R,N,25.0,12285,0,0,0,12285
0500000US06105,Fiber,R,T,25.0,0,0,0,0,0
0500000US06107,Fiber,R,N,25.0,77902,457,0,0,78359
0500000US06107,Fiber,R,T,25.0,1193,0,0,0,1193
0500000US06107,Fiber,U,N,25.0,350836,35805,0,0,386641
0500000US06109,Fiber,R,N,25.0,26813,0,0,0,26813
0500000US06109,Fiber,R,T,25.0,189,0,0,0,189
0500000US06109,Fiber,U,N,25.0,27476,0,0,0,27476
0500000US06111,Fiber,R,N,25.0,29765,3144,70,0,32979
0500000US06111,Fiber,U,N,25.0,434440,377761,826,0,813027
0500000US06113,Fiber,R,N,25.0,19610,677,0,0,20287
0500000US06113,Fiber,R,T,25.0,105,0,0,0,105
0500000US06113,Fiber,U,N,25.0,114417,68075,17616,0,200108
0500000US06115,Fiber,R,N,25.0,23236,364,0,0,23600
0500000US06115,Fiber,U,N,25.0,53054,2014,0,0,55068
0500000US06001,Other,R,N,25.0,13624,0,0,0,13624
0500000US06001,Other,U,N,25.0,1656153,1552,0,0,1657705
0500000US06003,Other,R,N,25.0,962,0,0,0,962
0500000US06003,Other,R,T,25.0,167,0,0,0,167
0500000US06005,Other,R,N,25.0,24970,0,0,0,24970
0500000US06005,Other,R,T,25.0,13,0,0,0,13
0500000US06005,Other,U,N,25.0,14768,0,0,0,14768
0500000US06007,Other,R,N,25.0,46639,0,0,0,46639
0500000US06007,Other,R,T,25.0,52,0,0,0,52
0500000US06007,Other,U,N,25.0,169093,0,0,0,169093
0500000US06007,Other,U,T,25.0,3402,0,0,0,3402
0500000US06009,Other,R,N,25.0,34860,0,0,0,34860
0500000US06009,Other,U,N,25.0,11045,0,0,0,11045
0500000US06011,Other,R,N,25.0,7086,0,0,0,7086
0500000US06011,Other,R,T,25.0,99,0,0,0,99
0500000US06011,Other,U,N,25.0,14362,0,0,0,14362
0500000US06013,Other,R,N,25.0,19986,0,0,0,19986
0500000US06013,Other,U,N,25.0,1133534,0,0,0,1133534
0500000US06013,Other,U,T,25.0,2,0,0,0,2
0500000US06015,Other,R,N,25.0,8382,0,0,0,8382
0500000US06015,Other,R,T,25.0,996,0,0,0,996
0500000US06015,Other,U,N,25.0,18348,0,0,0,18348
0500000US06015,Other,U,T,25.0,86,0,0,0,86
0500000US06017,Other,R,N,25.0,70127,0,0,0,70127
0500000US06017,Other,R,T,25.0,109,0,0,0,109
0500000US06017,Other,U,N,25.0,122605,0,0,0,122605
0500000US06019,Other,R,N,25.0,131391,0,0,0,131391
0500000US06019,Other,R,T,25.0,441,0,0,0,441
0500000US06019,Other,U,N,25.0,867262,0,0,0,867262
0500000US06021,Other,R,N,25.0,11716,0,0,0,11716
0500000US06021,Other,R,T,25.0,165,0,0,0,165
0500000US06021,Other,U,N,25.0,16512,0,0,0,16512
0500000US06023,Other,R,N,25.0,37592,0,0,0,37592
0500000US06023,Other,R,T,25.0,4051,0,0,0,4051
0500000US06023,Other,U,N,25.0,93833,0,0,0,93833
0500000US06023,Other,U,T,25.0,82,0,0,0,82
0500000US06025,Other,R,N,25.0,34290,0,0,0,34290
0500000US06025,Other,R,T,25.0,1997,0,0,0,1997
0500000US06025,Other,U,N,25.0,144385,0,0,0,144385
0500000US06025,Other,U,T,25.0,543,0,0,0,543
0500000US06027,Other,R,N,25.0,7613,0,0,0,7613
0500000US06027,Other,R,T,25.0,823,0,0,0,823
0500000US06027,Other,U,N,25.0,8092,0,0,0,8092
0500000US06027,Other,U,T,25.0,1511,0,0,0,1511
0500000US06029,Other,R,N,25.0,128882,9,0,0,128891
0500000US06029,Other,U,N,25.0,771306,0,0,0,771306
0500000US06031,Other,R,N,25.0,17868,0,0,0,17868
0500000US06031,Other,R,T,25.0,668,0,0,0,668
0500000US06031,Other,U,N,25.0,134393,0,0,0,134393
0500000US06033,Other,R,N,25.0,21581,0,0,0,21581
0500000US06033,Other,R,T,25.0,375,0,0,0,375
0500000US06033,Other,U,N,25.0,42249,0,0,0,42249
0500000US06033,Other,U,T,25.0,181,0,0,0,181
0500000US06035,Other,R,N,25.0,20059,0,0,0,20059
0500000US06035,Other,R,T,25.0,390,0,0,0,390
0500000US06035,Other,U,N,25.0,9965,0,0,0,9965
0500000US06035,Other,U,T,25.0,159,0,0,0,159
0500000US06037,Other,R,N,25.0,91111,0,0,0,91111
0500000US06037,Other,U,N,25.0,9934457,13539,0,0,9947996
0500000US06039,Other,R,N,25.0,54823,0,0,0,54823
0500000US06039,Other,R,T,25.0,142,0,0,0,142
0500000US06039,Other,U,N,25.0,102362,0,0,0,102362
0500000US06041,Other,R,N,25.0,17849,0,0,0,17849
0500000US06041,Other,U,N,25.0,240977,0,0,0,240977
0500000US06043,Other,R,N,25.0,17203,0,0,0,17203
0500000US06045,Other,R,N,25.0,39077,0,0,0,39077
0500000US06045,Other,R,T,25.0,1021,0,0,0,1021
0500000US06045,Other,U,N,25.0,46064,0,0,0,46064
0500000US06045,Other,U,T,25.0,587,0,0,0,587
0500000US06047,Other,R,N,25.0,48277,0,0,0,48277
0500000US06047,Other,U,N,25.0,229400,0,0,0,229400
0500000US06049,Other,R,N,25.0,6152,0,0,0,6152
0500000US06049,Other,R,T,25.0,153,0,0,0,153
0500000US06049,Other,U,N,25.0,2536,0,0,0,2536
0500000US06051,Other,R,N,25.0,7027,0,0,0,7027
0500000US06051,Other,R,T,25.0,122,0,0,0,122
0500000US06051,Other,U,N,25.0,7295,0,0,0,7295
0500000US06053,Other,R,N,25.0,53536,0,0,0,53536
0500000US06053,Other,U,N,25.0,380525,0,0,0,380525
0500000US06055,Other,R,N,25.0,19567,0,0,0,19567
0500000US06055,Other,U,N,25.0,118177,0,0,0,118177
0500000US06057,Other,R,N,25.0,42767,0,0,0,42767
0500000US06057,Other,U,N,25.0,56927,61,0,0,56988
0500000US06059,Other,R,N,25.0,13078,0,0,0,13078
0500000US06059,Other,U,N,25.0,3162327,287,0,0,3162614
0500000US06061,Other,R,N,25.0,69479,361,0,0,69840
0500000US06061,Other,R,T,25.0,12,0,0,0,12
0500000US06061,Other,U,N,25.0,328472,0,0,0,328472
0500000US06063,Other,R,N,25.0,13903,0,0,0,13903
0500000US06063,Other,R,T,25.0,33,0,0,0,33
0500000US06063,Other,U,N,25.0,4871,0,0,0,4871
0500000US06065,Other,R,N,25.0,172165,0,0,0,172165
0500000US06065,Other,R,T,25.0,7767,0,0,0,7767
0500000US06065,Other,U,N,25.0,2255568,40,0,0,2255608
0500000US06065,Other,U,T,25.0,34998,0,0,0,34998
0500000US06067,Other,R,N,25.0,38970,0,0,0,38970
0500000US06067,Other,U,N,25.0,1513084,0,0,0,1513084
0500000US06069,Other,R,N,25.0,18999,0,0,0,18999
0500000US06069,Other,U,N,25.0,43803,0,0,0,43803
0500000US06071,Other,R,N,25.0,162601,0,0,0,162601
0500000US06071,Other,R,T,25.0,2944,0,0,0,2944
0500000US06071,Other,U,N,25.0,2014041,17,0,0,2014058
0500000US06071,Other,U,T,25.0,470,0,0,0,470
0500000US06073,Other,R,N,25.0,140783,0,0,0,140783
0500000US06073,Other,R,T,25.0,9643,0,0,0,9643
0500000US06073,Other,U,N,25.0,3187522,0,0,0,3187522
0500000US06073,Other,U,T,25.0,382,0,0,0,382
0500000US06075,Other,R,N,25.0,2,0,0,0,2
0500000US06075,Other,U,N,25.0,881547,0,0,0,881547
0500000US06077,Other,R,N,25.0,75478,0,0,0,75478
0500000US06077,Other,U,N,25.0,686664,0,0,0,686664
0500000US06079,Other,R,N,25.0,52815,311,0,0,53126
0500000US06079,Other,U,N,25.0,229981,4,0,0,229985
0500000US06081,Other,R,N,25.0,17621,0,0,0,17621
0500000US06081,Other,U,N,25.0,748952,0,0,0,748952
0500000US06083,Other,R,N,25.0,30525,0,0,0,30525
0500000US06083,Other,R,T,25.0,3,0,0,0,3
0500000US06083,Other,U,N,25.0,415676,0,0,0,415676
0500000US06083,Other,U,T,25.0,295,0,0,0,295
0500000US06085,Other,R,N,25.0,31218,0,0,0,31218
0500000US06085,Other,U,N,25.0,1889233,7401,0,0,1896634
0500000US06087,Other,R,N,25.0,35814,0,0,0,35814
0500000US06087,Other,U,N,25.0,237399,0,0,0,237399
0500000US06089,Other,R,N,25.0,53858,0,0,0,53858
0500000US06089,Other,R,T,25.0,42,0,0,0,42
0500000US06089,Other,U,N,25.0,126146,0,0,0,126146
0500000US06089,Other,U,T,25.0,34,0,0,0,34
0500000US06091,Other,R,N,25.0,2996,0,0,0,2996
0500000US06091,Other,U,N,25.0,9,0,0,0,9
0500000US06093,Other,R,N,25.0,29267,0,0,0,29267
0500000US06093,Other,R,T,25.0,376,0,0,0,376
0500000US06093,Other,U,N,25.0,13659,0,0,0,13659
0500000US06093,Other,U,T,25.0,237,0,0,0,237
0500000US06095,Other,R,N,25.0,26513,0,0,0,26513
0500000US06095,Other,U,N,25.0,421128,0,0,0,421128
0500000US06097,Other,R,N,25.0,68304,0,0,0,68304
0500000US06097,Other,R,T,25.0,79,0,0,0,79
0500000US06097,Other,U,N,25.0,425953,0,0,0,425953
0500000US06099,Other,R,N,25.0,46795,0,0,0,46795
0500000US06099,Other,U,N,25.0,503865,0,0,0,503865
0500000US06101,Other,R,N,25.0,15383,0,0,0,15383
0500000US06101,Other,U,N,25.0,81588,0,0,0,81588
0500000US06103,Other,R,N,25.0,34288,0,0,0,34288
0500000US06103,Other,R,T,25.0,2,0,0,0,2
0500000US06103,Other,U,N,25.0,30794,0,0,0,30794
0500000US06105,Other,R,N,25.0,12285,0,0,0,12285
0500000US06105,Other,R,T,25.0,0,0,0,0,0
0500000US06107,Other,R,N,25.0,78359,0,0,0,78359
0500000US06107,Other,R,T,25.0,1193,0,0,0,1193
0500000US06107,Other,U,N,25.0,386641,0,0,0,386641
0500000US06109,Other,R,N,25.0,26813,0,0,0,26813
0500000US06109,Other,R,T,25.0,189,0,0,0,189
0500000US06109,Other,U,N,25.0,27476,0,0,0,27476
0500000US06111,Other,R,N,25.0,32979,0,0,0,32979
0500000US06111,Other,U,N,25.0,813027,0,0,0,813027
0500000US06113,Other,R,N,25.0,20287,0,0,0,20287
0500000US06113,Other,R,T,25.0,105,0,0,0,105
0500000US06113,Other,U,N,25.0,200108,0,0,0,200108
0500000US06115,Other,R,N,25.0,23600,0,0,0,23600
0500000US06115,Other,U,N,25.0,55068,0,0,0,55068
0500000US06001,Satellite,R,N,25.0,0,3,13621,0,13624
0500000US06001,Satellite,U,N,25.0,0,8,1657697,0,1657705
0500000US06003,Satellite,R,N,25.0,0,0,962,0,962
0500000US06003,Satellite,R,T,25.0,0,0,167,0,167
0500000US06005,Satellite,R,N,25.0,0,1,24969,0,24970
0500000US06005,Satellite,R,T,25.0,0,0,13,0,13
0500000US06005,Satellite,U,N,25.0,0,0,14768,0,14768
0500000US06007,Satellite,R,N,25.0,0,0,46639,0,46639
0500000US06007,Satellite,R,T,25.0,0,0,52,0,52
0500000US06007,Satellite,U,N,25.0,0,0,169093,0,169093
0500000US06007,Satellite,U,T,25.0,0,0,3402,0,3402
0500000US06009,Satellite,R,N,25.0,0,0,34860,0,34860
0500000US06009,Satellite,U,N,25.0,0,0,11045,0,11045
0500000US06011,Satellite,R,N,25.0,0,0,7086,0,7086
0500000US06011,Satellite,R,T,25.0,0,0,99,0,99
0500000US06011,Satellite,U,N,25.0,0,0,14362,0,14362
0500000US06013,Satellite,R,N,25.0,0,16,19970,0,19986
0500000US06013,Satellite,U,N,25.0,0,3,1133531,0,1133534
0500000US06013,Satellite,U,T,25.0,0,0,2,0,2
0500000US06015,Satellite,R,N,25.0,0,0,8382,0,8382
0500000US06015,Satellite,R,T,25.0,0,0,996,0,996
0500000US06015,Satellite,U,N,25.0,0,0,18348,0,18348
0500000US06015,Satellite,U,T,25.0,0,0,86,0,86
0500000US06017,Satellite,R,N,25.0,0,0,70127,0,70127
0500000US06017,Satellite,R,T,25.0,0,0,109,0,109
0500000US06017,Satellite,U,N,25.0,0,0,122605,0,122605
0500000US06019,Satellite,R,N,25.0,0,2,131389,0,131391
0500000US06019,Satellite,R,T,25.0,0,0,441,0,441
0500000US06019,Satellite,U,N,25.0,0,1,867261,0,867262
0500000US06021,Satellite,R,N,25.0,0,3,11713,0,11716
0500000US06021,Satellite,R,T,25.0,0,0,165,0,165
0500000US06021,Satellite,U,N,25.0,0,0,16512,0,16512
0500000US06023,Satellite,R,N,25.0,0,0,37592,0,37592
0500000US06023,Satellite,R,T,25.0,0,0,4051,0,4051
0500000US06023,Satellite,U,N,25.0,0,0,93833,0,93833
0500000US06023,Satellite,U,T,25.0,0,0,82,0,82
0500000US06025,Satellite,R,N,25.0,0,0,34290,0,34290
0500000US06025,Satellite,R,T,25.0,0,0,1997,0,1997
0500000US06025,Satellite,U,N,25.0,0,0,144385,0,144385
0500000US06025,Satellite,U,T,25.0,0,0,543,0,543
0500000US06027,Satellite,R,N,25.0,0,0,7613,0,7613
0500000US06027,Satellite,R,T,25.0,0,0,823,0,823
0500000US06027,Satellite,U,N,25.0,0,0,8092,0,8092
0500000US06027,Satellite,U,T,25.0,0,0,1511,0,1511
0500000US06029,Satellite,R,N,25.0,0,8,128883,0,128891
0500000US06029,Satellite,U,N,25.0,0,0,771306,0,771306
0500000US06031,Satellite,R,N,25.0,0,0,17868,0,17868
0500000US06031,Satellite,R,T,25.0,0,0,668,0,668
0500000US06031,Satellite,U,N,25.0,0,0,134393,0,134393
0500000US06033,Satellite,R,N,25.0,0,0,21581,0,21581
0500000US06033,Satellite,R,T,25.0,0,0,375,0,375
0500000US06033,Satellite,U,N,25.0,0,0,42249,0,42249
0500000US06033,Satellite,U,T,25.0,0,0,181,0,181
0500000US06035,Satellite,R,N,25.0,0,0,20059,0,20059
0500000US06035,Satellite,R,T,25.0,0,0,390,0,390
0500000US06035,Satellite,U,N,25.0,0,0,9965,0,9965
0500000US06035,Satellite,U,T,25.0,0,0,159,0,159
0500000US06037,Satellite,R,N,25.0,0,2,91109,0,91111
0500000US06037,Satellite,U,N,25.0,0,59,9947937,0,9947996
0500000US06039,Satellite,R,N,25.0,0,0,54823,0,54823
0500000US06039,Satellite,R,T,25.0,0,0,142,0,142
0500000US06039,Satellite,U,N,25.0,0,0,102362,0,102362
0500000US06041,Satellite,R,N,25.0,0,0,17849,0,17849
0500000US06041,Satellite,U,N,25.0,0,1,240976,0,240977
0500000US06043,Satellite,R,N,25.0,0,0,17203,0,17203
0500000US06045,Satellite,R,N,25.0,0,0,39077,0,39077
0500000US06045,Satellite,R,T,25.0,0,0,1021,0,1021
0500000US06045,Satellite,U,N,25.0,0,1,46063,0,46064
0500000US06045,Satellite,U,T,25.0,0,0,587,0,587
0500000US06047,Satellite,R,N,25.0,0,6,48271,0,48277
0500000US06047,Satellite,U,N,25.0,0,0,229400,0,229400
0500000US06049,Satellite,R,N,25.0,0,0,6152,0,6152
0500000US06049,Satellite,R,T,25.0,0,0,153,0,153
0500000US06049,Satellite,U,N,25.0,0,0,2536,0,2536
0500000US06051,Satellite,R,N,25.0,0,0,7027,0,7027
0500000US06051,Satellite,R,T,25.0,0,0,122,0,122
0500000US06051,Satellite,U,N,25.0,0,0,7295,0,7295
0500000US06053,Satellite,R,N,25.0,0,0,53536,0,53536
0500000US06053,Satellite,U,N,25.0,0,0,380525,0,380525
0500000US06055,Satellite,R,N,25.0,0,0,19567,0,19567
0500000US06055,Satellite,U,N,25.0,0,0,118177,0,118177
0500000US06057,Satellite,R,N,25.0,0,0,42767,0,42767
0500000US06057,Satellite,U,N,25.0,0,0,56988,0,56988
0500000US06059,Satellite,R,N,25.0,0,1,13077,0,13078
0500000US06059,Satellite,U,N,25.0,0,19,3162595,0,3162614
0500000US06061,Satellite,R,N,25.0,0,6,69834,0,69840
0500000US06061,Satellite,R,T,25.0,0,0,12,0,12
0500000US06061,Satellite,U,N,25.0,0,2,328470,0,328472
0500000US06063,Satellite,R,N,25.0,0,0,13903,0,13903
0500000US06063,Satellite,R,T,25.0,0,0,33,0,33
0500000US06063,Satellite,U,N,25.0,0,0,4871,0,4871
0500000US06065,Satellite,R,N,25.0,0,11,172154,0,172165
0500000US06065,Satellite,R,T,25.0,0,0,7767,0,7767
0500000US06065,Satellite,U,N,25.0,0,9,2255599,0,2255608
0500000US06065,Satellite,U,T,25.0,0,5,34993,0,34998
0500000US06067,Satellite,R,N,25.0,0,8,38962,0,38970
0500000US06067,Satellite,U,N,25.0,0,9,1513075,0,1513084
0500000US06069,Satellite,R,N,25.0,0,0,18999,0,18999
0500000US06069,Satellite,U,N,25.0,0,0,43803,0,43803
0500000US06071,Satellite,R,N,25.0,0,7,162594,0,162601
0500000US06071,Satellite,R,T,25.0,0,0,2944,0,2944
0500000US06071,Satellite,U,N,25.0,0,4,2014054,0,2014058
0500000US06071,Satellite,U,T,25.0,0,0,470,0,470
0500000US06073,Satellite,R,N,25.0,0,4,140779,0,140783
0500000US06073,Satellite,R,T,25.0,0,0,9643,0,9643
0500000US06073,Satellite,U,N,25.0,0,9,3187513,0,3187522
0500000US06073,Satellite,U,T,25.0,0,0,382,0,382
0500000US06075,Satellite,R,N,25.0,0,2,0,0,2
0500000US06075,Satellite,U,N,25.0,0,1,881546,0,881547
0500000US06077,Satellite,R,N,25.0,0,27,75451,0,75478
0500000US06077,Satellite,U,N,25.0,0,51,686613,0,686664
0500000US06079,Satellite,R,N,25.0,0,4,53122,0,53126
0500000US06079,Satellite,U,N,25.0,0,1,229984,0,229985
0500000US06081,Satellite,R,N,25.0,0,1,17620,0,17621
0500000US06081,Satellite,U,N,25.0,0,4,748948,0,748952
0500000US06083,Satellite,R,N,25.0,0,4,30521,0,30525
0500000US06083,Satellite,R,T,25.0,0,0,3,0,3
0500000US06083,Satellite,U,N,25.0,0,0,415676,0,415676
0500000US06083,Satellite,U,T,25.0,0,0,295,0,295
0500000US06085,Satellite,R,N,25.0,0,0,31218,0,31218
0500000US06085,Satellite,U,N,25.0,0,1,1896633,0,1896634
0500000US06087,Satellite,R,N,25.0,0,0,35814,0,35814
0500000US06087,Satellite,U,N,25.0,0,0,237399,0,237399
0500000US06089,Satellite,R,N,25.0,0,0,53858,0,53858
0500000US06089,Satellite,R,T,25.0,0,0,42,0,42
0500000US06089,Satellite,U,N,25.0,0,0,126146,0,126146
0500000US06089,Satellite,U,T,25.0,0,0,34,0,34
0500000US06091,Satellite,R,N,25.0,0,0,2996,0,2996
0500000US06091,Satellite,U,N,25.0,0,0,9,0,9
0500000US06093,Satellite,R,N,25.0,0,0,29267,0,29267
0500000US06093,Satellite,R,T,25.0,0,0,376,0,376
0500000US06093,Satellite,U,N,25.0,0,0,13659,0,13659
0500000US06093,Satellite,U,T,25.0,0,0,237,0,237
0500000US06095,Satellite,R,N,25.0,0,25,26488,0,26513
0500000US06095,Satellite,U,N,25.0,0,0,421128,0,421128
0500000US06097,Satellite,R,N,25.0,0,1,68303,0,68304
0500000US06097,Satellite,R,T,25.0,0,0,79,0,79
0500000US06097,Satellite,U,N,25.0,0,0,425953,0,425953
0500000US06099,Satellite,R,N,25.0,0,0,46795,0,46795
0500000US06099,Satellite,U,N,25.0,0,4,503861,0,503865
0500000US06101,Satellite,R,N,25.0,0,1,15382,0,15383
0500000US06101,Satellite,U,N,25.0,0,0,81588,0,81588
0500000US06103,Satellite,R,N,25.0,0,1,34287,0,34288
0500000US06103,Satellite,R,T,25.0,0,0,2,0,2
0500000US06103,Satellite,U,N,25.0,0,0,30794,0,30794
0500000US06105,Satellite,R,N,25.0,0,0,12285,0,12285
0500000US06105,Satellite,R,T,25.0,0,0,0,0,0
0500000US06107,Satellite,R,N,25.0,0,0,78359,0,78359
0500000US06107,Satellite,R,T,25.0,0,0,1193,0,1193
0500000US06107,Satellite,U,N,25.0,0,0,386641,0,386641
0500000US06109,Satellite,R,N,25.0,0,0,26813,0,26813
0500000US06109,Satellite,R,T,25.0,0,0,189,0,189
0500000US06109,Satellite,U,N,25.0,0,0,27476,0,27476
0500000US06111,Satellite,R,N,25.0,0,2,32977,0,32979
0500000US06111,Satellite,U,N,25.0,0,4,813023,0,813027
0500000US06113,Satellite,R,N,25.0,0,1,20286,0,20287
0500000US06113,Satellite,R,T,25.0,0,0,105,0,105
0500000US06113,Satellite,U,N,25.0,0,1,200107,0,200108
0500000US06115,Satellite,R,N,25.0,0,0,23600,0,23600
0500000US06115,Satellite,U,N,25.0,0,1,55067,0,55068
0500000US06001,Wireless,R,N,25.0,1027,355,10232,2010,13624
0500000US06001,Wireless,U,N,25.0,2580,635776,491865,527484,1657705
0500000US06003,Wireless,R,N,25.0,952,10,0,0,962
0500000US06003,Wireless,R,T,25.0,167,0,0,0,167
0500000US06005,Wireless,R,N,25.0,12921,8186,3462,401,24970
0500000US06005,Wireless,R,T,25.0,1,12,0,0,13
0500000US06005,Wireless,U,N,25.0,5205,9359,204,0,14768
0500000US06007,Wireless,R,N,25.0,3514,33752,9248,125,46639
0500000US06007,Wireless,R,T,25.0,6,46,0,0,52
0500000US06007,Wireless,U,N,25.0,96617,69664,2812,0,169093
0500000US06007,Wireless,U,T,25.0,64,3338,0,0,3402
0500000US06009,Wireless,R,N,25.0,8127,12678,13970,85,34860
0500000US06009,Wireless,U,N,25.0,1382,2894,6769,0,11045
0500000US06011,Wireless,R,N,25.0,2738,1379,2967,2,7086
0500000US06011,Wireless,R,T,25.0,23,76,0,0,99
0500000US06011,Wireless,U,N,25.0,2609,418,11317,18,14362
0500000US06013,Wireless,R,N,25.0,8400,10376,1210,0,19986
0500000US06013,Wireless,U,N,25.0,317100,739054,77380,0,1133534
0500000US06013,Wireless,U,T,25.0,0,2,0,0,2
0500000US06015,Wireless,R,N,25.0,8314,68,0,0,8382
